Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
7300;+0.0000000000000000e+00;+2.4978738558381065e-05;+0.0000000000000000e+00;+3.7377229523313377e-06;+2.4978738558381065e-05;+6.2826354009538246e-14;+2.6151283498290880e-05
7350;+0.0000000000000000e+00;+2.4548246817526293e-05;+0.0000000000000000e+00;+3.7250313672240613e-06;+2.4548246817526293e-05;+6.4204212952122201e-14;+2.5699780855286849e-05
7400;+0.0000000000000000e+00;+2.5201684608707149e-05;+0.0000000000000000e+00;+3.8074316631108283e-06;+2.5201684608707149e-05;+7.0199390494048593e-14;+2.5588850053363785e-05
7450;+0.0000000000000000e+00;+2.5837285325973345e-05;+0.0000000000000000e+00;+3.8220080335775255e-06;+2.5837285325973345e-05;+7.0984243109330117e-14;+2.7392158626057217e-05
7500;+0.0000000000000000e+00;+2.6015275290871266e-05;+0.0000000000000000e+00;+3.8397582492792080e-06;+2.6015275290871266e-05;+6.6930035086417060e-14;+2.6825974660341843e-05
7550;+0.0000000000000000e+00;+2.4903617639566196e-05;+0.0000000000000000e+00;+3.9556128502177388e-06;+2.4903617639566196e-05;+6.8033938469485152e-14;+2.7004288656921121e-05
7600;+0.0000000000000000e+00;+2.5525961612725368e-05;+0.0000000000000000e+00;+3.9696390559381584e-06;+2.5525961612725368e-05;+7.1327223477862312e-14;+2.7857993863827938e-05
7650;+0.0000000000000000e+00;+2.7027451413069326e-05;+0.0000000000000000e+00;+3.9817439945227325e-06;+2.7027451413069326e-05;+6.8262771882519385e-14;+2.7248077447774851e-05
7700;+0.0000000000000000e+00;+2.6492750273377893e-05;+0.0000000000000000e+00;+3.9882039710768652e-06;+2.6492750273377893e-05;+6.9370041179638709e-14;+2.7888134687427648e-05
7750;+0.0000000000000000e+00;+2.6222288375252511e-05;+0.0000000000000000e+00;+3.9597291526441739e-06;+2.6222288375252511e-05;+6.8654614638764068e-14;+2.7248835438752182e-05
7800;+0.0000000000000000e+00;+2.7120826124452109e-05;+0.0000000000000000e+00;+3.9578881809873649e-06;+2.7120826124452109e-05;+7.1581326841412506e-14;+2.7220287879095135e-05
7850;+0.0000000000000000e+00;+2.6823707901224954e-05;+0.0000000000000000e+00;+4.0391199103833565e-06;+2.6823707901224954e-05;+7.0295634445007965e-14;+2.5975854748216356e-05
7900;+0.0000000000000000e+00;+2.6849356003559704e-05;+0.0000000000000000e+00;+4.0883024454880110e-06;+2.6849356003559704e-05;+7.1632447696742665e-14;+2.7124597344221426e-05
7950;+0.0000000000000000e+00;+2.7542295071676889e-05;+0.0000000000000000e+00;+4.1547583870719965e-06;+2.7542295071676889e-05;+7.1402497354815716e-14;+2.8728831312445091e-05
8000;+0.0000000000000000e+00;+2.9111847682714532e-05;+0.0000000000000000e+00;+4.1881883090494665e-06;+2.9111847682714532e-05;+7.6826435084842524e-14;+2.7314665817702292e-05
8050;+0.0000000000000000e+00;+2.9644626519181508e-05;+0.0000000000000000e+00;+4.2056655404179610e-06;+2.9644626519181508e-05;+7.4919297599090953e-14;+2.9395495060933609e-05
8100;+0.0000000000000000e+00;+2.8749894454402206e-05;+0.0000000000000000e+00;+4.2445358213378713e-06;+2.8749894454402206e-05;+7.6297076701313573e-14;+2.9842149524396194e-05
8150;+0.0000000000000000e+00;+3.1141211010073799e-05;+0.0000000000000000e+00;+4.3053397507524588e-06;+3.1141211010073799e-05;+7.6014433005958487e-14;+3.0835859726072511e-05
8200;+0.0000000000000000e+00;+3.1570157164938627e-05;+0.0000000000000000e+00;+4.2879047466504545e-06;+3.1570157164938627e-05;+7.8584935079669479e-14;+3.0776471343854556e-05
8250;+0.0000000000000000e+00;+2.9567116393624278e-05;+0.0000000000000000e+00;+4.3783787422585471e-06;+2.9567116393624278e-05;+7.7707028857029137e-14;+3.1168132299354472e-05
8300;+0.0000000000000000e+00;+3.1190511592796065e-05;+0.0000000000000000e+00;+4.3662196683232528e-06;+3.1190511592796065e-05;+7.7852166606185047e-14;+3.3843478660294893e-05
8350;+0.0000000000000000e+00;+2.9828512974195534e-05;+0.0000000000000000e+00;+4.3452939722527956e-06;+2.9828512974195534e-05;+8.0853242601352569e-14;+3.2813743843936701e-05
8400;+0.0000000000000000e+00;+3.0345856272086647e-05;+0.0000000000000000e+00;+4.3621479098729024e-06;+3.0345856272086647e-05;+8.0830390174924024e-14;+3.0655340269655311e-05
8450;+0.0000000000000000e+00;+3.1307307785288809e-05;+0.0000000000000000e+00;+4.3464059309786379e-06;+3.1307307785288809e-05;+8.3163586446821476e-14;+3.1308052207734174e-05
8500;+0.0000000000000000e+00;+3.3004204744002166e-05;+0.0000000000000000e+00;+4.3534043474309199e-06;+3.3004204744002166e-05;+8.4700257708024062e-14;+3.0847725633801735e-05
8550;+0.0000000000000000e+00;+3.1554184812883885e-05;+0.0000000000000000e+00;+4.4590899590284424e-06;+3.1554184812883885e-05;+8.1408935261168394e-14;+3.1860252075962985e-05
8600;+0.0000000000000000e+00;+3.0672590998974735e-05;+0.0000000000000000e+00;+4.4913490835964822e-06;+3.0672590998974735e-05;+8.3189489687878108e-14;+3.2844938572032735e-05
8650;+0.0000000000000000e+00;+3.2066687034406431e-05;+0.0000000000000000e+00;+4.5181463469660370e-06;+3.2066687034406431e-05;+8.1412205631875065e-14;+3.4742234569632517e-05
8700;+0.0000000000000000e+00;+3.2040853504284004e-05;+0.0000000000000000e+00;+4.5806462147711057e-06;+3.2040853504284004e-05;+8.8114478400315372e-14;+3.3317948622893731e-05
8750;+0.0000000000000000e+00;+3.3040430698615338e-05;+0.0000000000000000e+00;+4.5942010774340133e-06;+3.3040430698615338e-05;+8.5023670964365262e-14;+3.5476319037452276e-05
8800;+0.0000000000000000e+00;+3.2664316827178484e-05;+0.0000000000000000e+00;+4.6731421301860935e-06;+3.2664316827178484e-05;+8.3784501158196425e-14;+3.4172999928665487e-05
8850;+0.0000000000000000e+00;+3.4742785895514289e-05;+0.0000000000000000e+00;+4.7246328815208615e-06;+3.4742785895514289e-05;+8.9662481385750933e-14;+3.3804681725600345e-05
8900;+0.0000000000000000e+00;+3.2669574332378146e-05;+0.0000000000000000e+00;+4.7528497140226769e-06;+3.2669574332378146e-05;+9.0693659860751649e-14;+3.3893890764294623e-05
8950;+0.0000000000000000e+00;+3.5257056238568427e-05;+0.0000000000000000e+00;+4.8240520864573759e-06;+3.5257056238568427e-05;+8.8011322576727117e-14;+3.5898325573618454e-05
9000;+0.0000000000000000e+00;+3.4251369823331695e-05;+0.0000000000000000e+00;+4.7941714444299386e-06;+3.4251369823331695e-05;+8.9880532216885173e-14;+3.3233821588630094e-05
9050;+0.0000000000000000e+00;+3.4056301997723846e-05;+0.0000000000000000e+00;+4.7545008763952410e-06;+3.4056301997723846e-05;+8.8681862597608344e-14;+3.4082107271904579e-05
9100;+0.0000000000000000e+00;+3.5376889219377447e-05;+0.0000000000000000e+00;+4.7955316184435685e-06;+3.5376889219377447e-05;+8.5375393699958365e-14;+3.6642115253313579e-05
9150;+0.0000000000000000e+00;+3.3204991420305324e-05;+0.0000000000000000e+00;+4.8167948413070533e-06;+3.3204991420305324e-05;+9.0002897479121459e-14;+3.7317166452937841e-05
9200;+0.0000000000000000e+00;+3.6509192264970084e-05;+0.0000000000000000e+00;+4.7987015518190772e-06;+3.6509192264970084e-05;+9.3678915012084173e-14;+3.5542041140121298e-05
9250;+0.0000000000000000e+00;+3.4853079853468727e-05;+0.0000000000000000e+00;+4.8596780228233367e-06;+3.4853079853468727e-05;+9.4138934274917287e-14;+3.5348660687071588e-05
9300;+0.0000000000000000e+00;+3.4972839867119370e-05;+0.0000000000000000e+00;+4.8455055971421485e-06;+3.4972839867119370e-05;+9.4254876730567033e-14;+3.6269189599151132e-05
9350;+0.0000000000000000e+00;+3.5737538999786847e-05;+0.0000000000000000e+00;+4.8623972824810973e-06;+3.5737538999786847e-05;+9.4222057545594848e-14;+3.6407311037690408e-05
9400;+0.0000000000000000e+00;+3.7327321782877867e-05;+0.0000000000000000e+00;+4.8765695807123770e-06;+3.7327321782877867e-05;+9.8697197503370457e-14;+3.6870126295902980e-05
9450;+0.0000000000000000e+00;+3.6661254331575196e-05;+0.0000000000000000e+00;+4.9245024921776780e-06;+3.6661254331575196e-05;+9.1666122627489051e-14;+3.6394916246107046e-05
9500;+0.0000000000000000e+00;+3.9116024292750492e-05;+0.0000000000000000e+00;+4.8563192451953383e-06;+3.9116024292750492e-05;+9.8458897015026154e-14;+3.7294647932195309e-05
9550;+0.0000000000000000e+00;+3.7802566334143720e-05;+0.0000000000000000e+00;+4.9779934618349495e-06;+3.7802566334143720e-05;+9.7171274159204666e-14;+3.7014505272544008e-05
9600;+0.0000000000000000e+00;+3.7220895518312004e-05;+0.0000000000000000e+00;+4.9763128199389802e-06;+3.7220895518312004e-05;+9.8549281226055152e-14;+3.7584884096302587e-05
9650;+0.0000000000000000e+00;+3.9379398092269466e-05;+0.0000000000000000e+00;+5.0899920382686387e-06;+3.9379398092269466e-05;+9.9727991392801383e-14;+3.9101808421934793e-05
9700;+0.0000000000000000e+00;+3.8157295226554643e-05;+0.0000000000000000e+00;+5.1119888434838123e-06;+3.8157295226554643e-05;+9.8376488760724112e-14;+3.7240878577785565e-05
9750;+0.0000000000000000e+00;+3.8575610486875695e-05;+0.0000000000000000e+00;+5.0969519332077870e-06;+3.8575610486875695e-05;+1.0241791101129762e-13;+3.9673573822898497e-05
9800;+0.0000000000000000e+00;+3.8754440493578044e-05;+0.0000000000000000e+00;+5.1849193068997951e-06;+3.8754440493578044e-05;+1.0328158133040485e-13;+3.9386429613376705e-05
9850;+0.0000000000000000e+00;+3.9334568370441206e-05;+0.0000000000000000e+00;+5.2405989972144907e-06;+3.9334568370441206e-05;+1.0543476338769433e-13;+3.8088476259907222e-05
9900;+0.0000000000000000e+00;+3.8412295914564009e-05;+0.0000000000000000e+00;+5.2807831600583422e-06;+3.8412295914564009e-05;+1.0025506078579327e-13;+3.8858785617339235e-05
9950;+0.0000000000000000e+00;+3.9383366497649827e-05;+0.0000000000000000e+00;+5.3646280226616764e-06;+3.9383366497649827e-05;+1.0350665637691122e-13;+3.8122569736483684e-05
10000;+0.0000000000000000e+00;+3.8664161303422958e-05;+0.0000000000000000e+00;+5.3564422598664014e-06;+3.8664161303422958e-05;+1.0041781631293295e-13;+3.9860037591669416e-05
10050;+0.0000000000000000e+00;+4.0446159458822034e-05;+0.0000000000000000e+00;+5.3661968218297050e-06;+4.0446159458822034e-05;+1.0404486631021492e-13;+3.9853508265360808e-05
10100;+0.0000000000000000e+00;+3.7746812565719599e-05;+0.0000000000000000e+00;+5.4197811825561228e-06;+3.7746812565719599e-05;+1.0364532735572353e-13;+4.0715318275074799e-05
10150;+0.0000000000000000e+00;+3.8828260552427136e-05;+0.0000000000000000e+00;+5.5097766321744177e-06;+3.8828260552427136e-05;+1.0773292345525736e-13;+3.9249652578837630e-05
10200;+0.0000000000000000e+00;+4.2236736952160734e-05;+0.0000000000000000e+00;+5.4915815434995670e-06;+4.2236736952160734e-05;+1.0507962386139464e-13;+4.1834421721142301e-05
10250;+0.0000000000000000e+00;+4.0206528760237669e-05;+0.0000000000000000e+00;+5.4885048936726940e-06;+4.0206528760237669e-05;+1.0652238986986961e-13;+4.0161232188301162e-05
10300;+0.0000000000000000e+00;+4.0674530899410057e-05;+0.0000000000000000e+00;+5.5242424328360945e-06;+4.0674530899410057e-05;+1.0561296170714175e-13;+4.1817567769579578e-05
10350;+0.0000000000000000e+00;+3.9487833315543675e-05;+0.0000000000000000e+00;+5.5112619710645451e-06;+3.9487833315543675e-05;+1.0612542835079057e-13;+4.2673728474739051e-05
10400;+0.0000000000000000e+00;+4.1349058838725796e-05;+0.0000000000000000e+00;+5.6073627777478003e-06;+4.1349058838725796e-05;+1.0321380727515273e-13;+4.1881981085146155e-05
10450;+0.0000000000000000e+00;+4.3103135741364164e-05;+0.0000000000000000e+00;+5.6942299008553348e-06;+4.3103135741364164e-05;+1.1026831896590769e-13;+4.4048545021518648e-05
10500;+0.0000000000000000e+00;+4.3059855769228595e-05;+0.0000000000000000e+00;+5.7345497363336174e-06;+4.3059855769228595e-05;+1.1245779945210837e-13;+4.3218471189004086e-05
10550;+0.0000000000000000e+00;+4.2789237087088073e-05;+0.0000000000000000e+00;+5.7689987010507148e-06;+4.2789237087088073e-05;+1.1922299310423335e-13;+4.3900741453594570e-05
10600;+0.0000000000000000e+00;+4.7060804423233306e-05;+0.0000000000000000e+00;+5.8162076278926577e-06;+4.7060804423233306e-05;+1.1331766196146399e-13;+4.4492424107850232e-05
10650;+0.0000000000000000e+00;+4.2919851098401398e-05;+0.0000000000000000e+00;+5.8374609808739126e-06;+4.2919851098401398e-05;+1.1306617219963069e-13;+4.2558236708299312e-05
10700;+0.0000000000000000e+00;+4.5693002884414500e-05;+0.0000000000000000e+00;+5.8896731655838569e-06;+4.5693002884414500e-05;+1.2420953479645710e-13;+4.3070987294722016e-05
10750;+0.0000000000000000e+00;+4.1097314503796984e-05;+0.0000000000000000e+00;+5.9133062979902299e-06;+4.1097314503796984e-05;+1.1269192812588408e-13;+4.4895477038210992e-05
10800;+0.0000000000000000e+00;+4.5238303511955467e-05;+0.0000000000000000e+00;+5.9333995747956546e-06;+4.5238303511955467e-05;+1.1856662166298573e-13;+4.3217652201357187e-05
10850;+0.0000000000000000e+00;+4.6243654369239354e-05;+0.0000000000000000e+00;+5.9531493830398155e-06;+4.6243654369239354e-05;+1.1415120466964689e-13;+4.4397311679615855e-05
10900;+0.0000000000000000e+00;+4.3598827200717102e-05;+0.0000000000000000e+00;+5.9035377948994846e-06;+4.3598827200717102e-05;+1.1418879385628988e-13;+4.4354760757726559e-05
10950;+0.0000000000000000e+00;+4.5279575769367633e-05;+0.0000000000000000e+00;+6.0315654894558270e-06;+4.5279575769367633e-05;+1.1125219001664530e-13;+4.3373648815641878e-05
11000;+0.0000000000000000e+00;+4.3577509433076445e-05;+0.0000000000000000e+00;+5.9915105508317208e-06;+4.3577509433076445e-05;+1.1733781364295061e-13;+4.5921191472728273e-05
11050;+0.0000000000000000e+00;+4.4620666025953460e-05;+0.0000000000000000e+00;+6.0633023504466425e-06;+4.4620666025953460e-05;+1.2072799423534485e-13;+4.4439991839648890e-05
11100;+0.0000000000000000e+00;+4.4561852676736058e-05;+0.0000000000000000e+00;+6.0548831793465859e-06;+4.4561852676736058e-05;+1.2018307374967405e-13;+4.5630070914533308e-05
11150;+0.0000000000000000e+00;+4.9609750130955668e-05;+0.0000000000000000e+00;+6.0212800153768342e-06;+4.9609750130955668e-05;+1.2633140107685600e-13;+4.8233201943070085e-05
11200;+0.0000000000000000e+00;+4.6201424857124871e-05;+0.0000000000000000e+00;+6.1255331654859385e-06;+4.6201424857124871e-05;+1.3032360094131190e-13;+4.6886555188973406e-05
11250;+0.0000000000000000e+00;+4.7528654258012218e-05;+0.0000000000000000e+00;+6.1037234139114132e-06;+4.7528654258012218e-05;+1.2315811908251949e-13;+4.7288656029529581e-05
11300;+0.0000000000000000e+00;+4.8201519465579040e-05;+0.0000000000000000e+00;+6.1075947548164373e-06;+4.8201519465579040e-05;+1.2386446553037599e-13;+4.7182186040908559e-05
11350;+0.0000000000000000e+00;+4.6523994527629285e-05;+0.0000000000000000e+00;+6.1408807933021104e-06;+4.6523994527629285e-05;+1.2797743367191858e-13;+4.8382622364039541e-05
11400;+0.0000000000000000e+00;+4.7541243584003416e-05;+0.0000000000000000e+00;+6.1514433249558404e-06;+4.7541243584003416e-05;+1.2527606380689139e-13;+4.7623037689450446e-05
11450;+0.0000000000000000e+00;+4.7779916001592758e-05;+0.0000000000000000e+00;+6.2129695323915212e-06;+4.7779916001592758e-05;+1.2820275701715792e-13;+4.8004231657688654e-05
11500;+0.0000000000000000e+00;+4.8210994001575678e-05;+0.0000000000000000e+00;+6.2391844198525012e-06;+4.8210994001575678e-05;+1.2527427212471661e-13;+5.0152167874064256e-05
11550;+0.0000000000000000e+00;+5.2167169519204247e-05;+0.0000000000000000e+00;+6.3480301859690054e-06;+5.2167169519204247e-05;+1.2935768601587384e-13;+5.0667778812593661e-05
11600;+0.0000000000000000e+00;+4.9888989894606125e-05;+0.0000000000000000e+00;+6.3119124454794950e-06;+4.9888989894606125e-05;+1.2667657946102931e-13;+4.8822553183629330e-05
11650;+0.0000000000000000e+00;+5.0749100869320300e-05;+0.0000000000000000e+00;+6.3608732821400338e-06;+5.0749100869320300e-05;+1.3266416582354568e-13;+4.8423093733163531e-05
11700;+0.0000000000000000e+00;+5.2842176117499890e-05;+0.0000000000000000e+00;+6.4512055494947899e-06;+5.2842176117499890e-05;+1.3291190443125756e-13;+5.1749303676299014e-05
11750;+0.0000000000000000e+00;+5.1473384990932207e-05;+0.0000000000000000e+00;+6.4546751016454929e-06;+5.1473384990932207e-05;+1.3258407403802200e-13;+5.1709858651093514e-05
11800;+0.0000000000000000e+00;+5.0807706512266507e-05;+0.0000000000000000e+00;+6.5405544868669704e-06;+5.0807706512266507e-05;+1.3900862999835560e-13;+4.9904816425922136e-05
11850;+0.0000000000000000e+00;+5.0651307072098631e-05;+0.0000000000000000e+00;+6.4892384541456291e-06;+5.0651307072098631e-05;+1.3148640600776020e-13;+5.0342643213189376e-05
11900;+0.0000000000000000e+00;+5.2110122650155752e-05;+0.0000000000000000e+00;+6.5524139480020485e-06;+5.2110122650155752e-05;+1.3660861664192372e-13;+4.9209778694992957e-05
11950;+0.0000000000000000e+00;+5.2304281413826350e-05;+0.0000000000000000e+00;+6.5642856654652582e-06;+5.2304281413826350e-05;+1.3554606559885860e-13;+5.2395880033789652e-05
12000;+0.0000000000000000e+00;+5.2814840960254842e-05;+0.0000000000000000e+00;+6.5115744939149829e-06;+5.2814840960254842e-05;+1.3685594750491242e-13;+5.3144083886447564e-05
12050;+0.0000000000000000e+00;+5.1373772710486116e-05;+0.0000000000000000e+00;+6.4979414690853238e-06;+5.1373772710486116e-05;+1.3289475010907146e-13;+5.4314773895213120e-05
12100;+0.0000000000000000e+00;+5.1913664531059394e-05;+0.0000000000000000e+00;+6.5027343760093891e-06;+5.1913664531059394e-05;+1.3561752243617082e-13;+5.3539544722738782e-05
12150;+0.0000000000000000e+00;+5.1157800687935067e-05;+0.0000000000000000e+00;+6.5293865747418911e-06;+5.1157800687935067e-05;+1.3941824745783429e-13;+5.4350405503804898e-05
12200;+0.0000000000000000e+00;+5.0800436477099074e-05;+0.0000000000000000e+00;+6.5092133144857303e-06;+5.0800436477099074e-05;+1.3980328790695559e-13;+5.4329441996683985e-05
12250;+0.0000000000000000e+00;+5.4234405833481542e-05;+0.0000000000000000e+00;+6.5844404361925794e-06;+5.4234405833481542e-05;+1.4149397644038838e-13;+5.5827876852216256e-05
12300;+0.0000000000000000e+00;+5.2348605176869657e-05;+0.0000000000000000e+00;+6.6293903105464271e-06;+5.2348605176869657e-05;+1.3692780681942441e-13;+5.3198298452760818e-05
12350;+0.0000000000000000e+00;+5.4414775300054108e-05;+0.0000000000000000e+00;+6.6962835004742474e-06;+5.4414775300054108e-05;+1.4726064038569700e-13;+5.4767524491528279e-05
12400;+0.0000000000000000e+00;+5.3498655045361278e-05;+0.0000000000000000e+00;+6.6764594923211538e-06;+5.3498655045361278e-05;+1.4337227217351569e-13;+5.5441521356179006e-05
12450;+0.0000000000000000e+00;+5.3995545978640540e-05;+0.0000000000000000e+00;+6.7508184632758595e-06;+5.3995545978640540e-05;+1.4197414900245736e-13;+5.6963610383593383e-05
12500;+0.0000000000000000e+00;+5.6018224939451259e-05;+0.0000000000000000e+00;+6.7521515968730509e-06;+5.6018224939451259e-05;+1.3696362168375528e-13;+5.7437787520430418e-05
12550;+0.0000000000000000e+00;+5.6414354507960455e-05;+0.0000000000000000e+00;+6.8023988432058006e-06;+5.6414354507960455e-05;+1.4958350883506791e-13;+5.5489595605501154e-05
12600;+0.0000000000000000e+00;+5.4534401477004165e-05;+0.0000000000000000e+00;+6.8327133175517578e-06;+5.4534401477004165e-05;+1.3935233414025647e-13;+5.6989992326654725e-05
12650;+0.0000000000000000e+00;+5.5587214855515610e-05;+0.0000000000000000e+00;+6.8385071858113618e-06;+5.5587214855515610e-05;+1.4669346194260914e-13;+5.6105688176718979e-05
12700;+0.0000000000000000e+00;+5.5431628372577020e-05;+0.0000000000000000e+00;+6.8469257164707108e-06;+5.5431628372577020e-05;+1.4444555341282630e-13;+5.6120373953730095e-05
12750;+0.0000000000000000e+00;+5.5864938259886064e-05;+0.0000000000000000e+00;+6.8800641753842588e-06;+5.5864938259886064e-05;+1.4362474055403277e-13;+5.6202985396401725e-05
12800;+0.0000000000000000e+00;+5.3323536121974639e-05;+0.0000000000000000e+00;+6.8394423000240276e-06;+5.3323536121974639e-05;+1.5367078298738641e-13;+5.9195577910037199e-05
12850;+0.0000000000000000e+00;+5.7492012633615797e-05;+0.0000000000000000e+00;+6.8979660718367840e-06;+5.7492012633615797e-05;+1.5187253753329153e-13;+5.9644362970122674e-05
12900;+0.0000000000000000e+00;+5.7675772611977141e-05;+0.0000000000000000e+00;+6.9081841986496927e-06;+5.7675772611977141e-05;+1.4739489900483479e-13;+5.6410558630494799e-05
12950;+0.0000000000000000e+00;+5.6682101841444346e-05;+0.0000000000000000e+00;+6.9372974272489825e-06;+5.6682101841444346e-05;+1.4310136331977998e-13;+5.8411597419428489e-05
13000;+0.0000000000000000e+00;+5.6255849221668250e-05;+0.0000000000000000e+00;+7.0153490155572799e-06;+5.6255849221668250e-05;+1.4984904987843506e-13;+5.8368279524854558e-05
13050;+0.0000000000000000e+00;+6.0620492776054627e-05;+0.0000000000000000e+00;+7.0199197392045212e-06;+6.0620492776054627e-05;+1.5719691857129909e-13;+5.9590119718765456e-05
13100;+0.0000000000000000e+00;+5.6875369733595669e-05;+0.0000000000000000e+00;+6.9914895938471843e-06;+5.6875369733595669e-05;+1.6111704805488382e-13;+5.8000886928291241e-05
13150;+0.0000000000000000e+00;+5.9375548606178721e-05;+0.0000000000000000e+00;+7.0795240211975267e-06;+5.9375548606178721e-05;+1.5544785982641560e-13;+6.0129414252838954e-05
13200;+0.0000000000000000e+00;+5.7798350174903496e-05;+0.0000000000000000e+00;+7.1585050800536832e-06;+5.7798350174903496e-05;+1.4602240538331189e-13;+6.2174885114553582e-05
13250;+0.0000000000000000e+00;+5.8433330775497590e-05;+0.0000000000000000e+00;+7.1701695207837528e-06;+5.8433330775497590e-05;+1.5691500804364387e-13;+5.9602210066752495e-05
13300;+0.0000000000000000e+00;+6.2519305092017001e-05;+0.0000000000000000e+00;+7.1721809729546211e-06;+6.2519305092017001e-05;+1.5321849519159836e-13;+6.0484840348796367e-05
13350;+0.0000000000000000e+00;+6.1710870677989603e-05;+0.0000000000000000e+00;+7.2133895771281070e-06;+6.1710870677989603e-05;+1.5954735126631862e-13;+6.1400865748613141e-05
13400;+0.0000000000000000e+00;+5.8920377690521922e-05;+0.0000000000000000e+00;+7.2051797984167714e-06;+5.8920377690521922e-05;+1.5764854332853551e-13;+6.1419994506057681e-05
13450;+0.0000000000000000e+00;+6.1247538188499874e-05;+0.0000000000000000e+00;+7.2155223693835424e-06;+6.1247538188499874e-05;+1.6141623190233266e-13;+6.1764186460923890e-05
13500;+0.0000000000000000e+00;+6.2571720519184865e-05;+0.0000000000000000e+00;+7.3108530427141262e-06;+6.2571720519184865e-05;+1.5522449793720334e-13;+6.1019472138126494e-05
13550;+0.0000000000000000e+00;+6.1456240217623831e-05;+0.0000000000000000e+00;+7.3877210213160986e-06;+6.1456240217623831e-05;+1.6046999406491370e-13;+6.1804736541556105e-05
13600;+0.0000000000000000e+00;+6.3584663896840504e-05;+0.0000000000000000e+00;+7.5182334252564637e-06;+6.3584663896840504e-05;+1.6836545143948346e-13;+6.1998205932799932e-05
13650;+0.0000000000000000e+00;+6.1828326741871683e-05;+0.0000000000000000e+00;+7.5327515320538036e-06;+6.1828326741871683e-05;+1.6353900133300477e-13;+6.4331841872746786e-05
13700;+0.0000000000000000e+00;+6.2867858425663106e-05;+0.0000000000000000e+00;+7.5452126617023388e-06;+6.2867858425663106e-05;+1.6505386371200069e-13;+6.3810149945284868e-05
13750;+0.0000000000000000e+00;+6.1525339801434391e-05;+0.0000000000000000e+00;+7.5489028966491349e-06;+6.1525339801434391e-05;+1.5843626820382966e-13;+6.3647050315937420e-05
13800;+0.0000000000000000e+00;+6.5624707938130461e-05;+0.0000000000000000e+00;+7.6091600421672327e-06;+6.5624707938130461e-05;+1.6661533863397388e-13;+6.2841350489414106e-05
13850;+0.0000000000000000e+00;+6.5987766313459740e-05;+0.0000000000000000e+00;+7.6540670660872316e-06;+6.5987766313459740e-05;+1.7069867641350161e-13;+6.3746882408626199e-05
13900;+0.0000000000000000e+00;+6.2806818513707572e-05;+0.0000000000000000e+00;+7.6953673394950326e-06;+6.2806818513707572e-05;+1.6903743618391633e-13;+6.4540380619899817e-05
13950;+0.0000000000000000e+00;+6.7528428632444935e-05;+0.0000000000000000e+00;+7.7121933788930225e-06;+6.7528428632444935e-05;+1.6806227300553544e-13;+6.7113314358633070e-05
14000;+0.0000000000000000e+00;+6.7074391384246913e-05;+0.0000000000000000e+00;+7.8360544629382851e-06;+6.7074391384246913e-05;+1.6777062009195426e-13;+7.0315416228520326e-05
14050;+0.0000000000000000e+00;+6.6257822823488719e-05;+0.0000000000000000e+00;+7.8604100009047693e-06;+6.6257822823488719e-05;+1.7291954004391589e-13;+6.7008518757000646e-05
14100;+0.0000000000000000e+00;+6.6974888269563887e-05;+0.0000000000000000e+00;+7.8715992890908896e-06;+6.6974888269563887e-05;+1.7559929526795180e-13;+6.9404037956522584e-05
14150;+0.0000000000000000e+00;+6.4263926428688298e-05;+0.0000000000000000e+00;+7.7764005338492665e-06;+6.4263926428688298e-05;+1.7251153707940887e-13;+6.5635933283802892e-05
14200;+0.0000000000000000e+00;+6.6785714061657451e-05;+0.0000000000000000e+00;+7.8363335628525042e-06;+6.6785714061657451e-05;+1.7718257578700945e-13;+6.9288248031128545e-05
14250;+0.0000000000000000e+00;+6.5131463783400000e-05;+0.0000000000000000e+00;+7.9286439025118993e-06;+6.5131463783400000e-05;+1.7657038671109158e-13;+6.9802526360625015e-05
14300;+0.0000000000000000e+00;+6.9975856243759319e-05;+0.0000000000000000e+00;+7.9731300135362018e-06;+6.9975856243759319e-05;+1.8218120858690456e-13;+7.0610768799832772e-05
14350;+0.0000000000000000e+00;+6.5705585347877545e-05;+0.0000000000000000e+00;+7.9417555816344578e-06;+6.5705585347877545e-05;+1.8512744884340524e-13;+6.5401749890983815e-05
14400;+0.0000000000000000e+00;+6.8600640649390106e-05;+0.0000000000000000e+00;+7.9632609715556719e-06;+6.8600640649390106e-05;+1.8313596890849161e-13;+6.7332946962076880e-05
14450;+0.0000000000000000e+00;+6.9121156399221134e-05;+0.0000000000000000e+00;+7.8847121132462624e-06;+6.9121156399221134e-05;+1.8087731639918584e-13;+7.2187436778482230e-05
14500;+0.0000000000000000e+00;+6.6471854810467210e-05;+0.0000000000000000e+00;+7.9019315542599591e-06;+6.6471854810467210e-05;+1.8328801363502535e-13;+7.0126547496974419e-05
14550;+0.0000000000000000e+00;+6.9627046309767073e-05;+0.0000000000000000e+00;+7.9133561475001278e-06;+6.9627046309767073e-05;+1.7367994885565287e-13;+7.1073037934234342e-05
14600;+0.0000000000000000e+00;+7.1600756506990480e-05;+0.0000000000000000e+00;+7.9563888405184756e-06;+7.1600756506990480e-05;+1.8369998116319610e-13;+7.3319445111087644e-05
