Num Rows;Error GEMV fp64;Error GEMV fp32;Error GEMV Acc<fp64, fp64>;Error GEMV Acc<fp64, fp32>;Error CUBLAS GEMV fp64;Error CUBLAS GEMV fp32
18300;0.0000000000000000e+00;1.4086110174503875e-07;0.0000000000000000e+00;4.0173612606328718e-08;4.2381124863546331e-16;1.9049302422687234e-07
18400;0.0000000000000000e+00;1.4020891560678017e-07;0.0000000000000000e+00;4.0182008865796968e-08;4.2532666217428920e-16;1.9053058429610795e-07
18500;0.0000000000000000e+00;1.4118298984862832e-07;0.0000000000000000e+00;4.0233956654969458e-08;4.2828610653072263e-16;1.9167334098729156e-07
18600;0.0000000000000000e+00;1.4095335868747627e-07;0.0000000000000000e+00;3.9926504290865256e-08;4.2544114818363628e-16;1.9008230179079666e-07
18700;0.0000000000000000e+00;1.4068240676441582e-07;0.0000000000000000e+00;4.0066158220754078e-08;4.2784385225989003e-16;1.9260641116306835e-07
18800;0.0000000000000000e+00;1.4070083009988763e-07;0.0000000000000000e+00;4.0053875307692982e-08;4.2882049651201600e-16;1.9288987856886085e-07
18900;0.0000000000000000e+00;1.4181696768716900e-07;0.0000000000000000e+00;4.0250157192826118e-08;4.2948313469569479e-16;1.9206309017060543e-07
19000;0.0000000000000000e+00;1.4215860077293586e-07;0.0000000000000000e+00;4.0068518466397468e-08;4.2764446957973925e-16;1.9312699370150438e-07
19100;0.0000000000000000e+00;1.4254176496497807e-07;0.0000000000000000e+00;4.0164235761071326e-08;4.2601712290418979e-16;1.9244083671788100e-07
19200;0.0000000000000000e+00;1.4252503596753665e-07;0.0000000000000000e+00;3.9746743407918924e-08;4.2774106481675676e-16;1.9330806169618608e-07
19300;0.0000000000000000e+00;1.4232321375845601e-07;0.0000000000000000e+00;4.0077909820521164e-08;4.3379933173734963e-16;1.9432253575761689e-07
19400;0.0000000000000000e+00;1.4239238483429565e-07;0.0000000000000000e+00;4.0107595997472501e-08;4.3110608088847706e-16;1.9457811357781353e-07
19500;0.0000000000000000e+00;1.4320619914673393e-07;0.0000000000000000e+00;4.0361289916295430e-08;4.3512410224998470e-16;1.9543109593521673e-07
19600;0.0000000000000000e+00;1.4383933657452921e-07;0.0000000000000000e+00;4.0015163046958150e-08;4.3292854294195196e-16;1.9526682036322616e-07
19700;0.0000000000000000e+00;1.4399274145176658e-07;0.0000000000000000e+00;4.0179458973343737e-08;4.3403072827927333e-16;1.9485152964326693e-07
19800;0.0000000000000000e+00;1.4421218730054631e-07;0.0000000000000000e+00;4.0290279745636319e-08;4.3773124127538041e-16;1.9690564319708265e-07
19900;0.0000000000000000e+00;1.4425575504279632e-07;0.0000000000000000e+00;4.0113720404676556e-08;4.3429699396097348e-16;1.9644485065352808e-07
20000;0.0000000000000000e+00;1.4486257808272645e-07;0.0000000000000000e+00;4.0204132158036254e-08;4.3568862417006162e-16;1.9715697796765199e-07
20100;0.0000000000000000e+00;1.4453494030498868e-07;0.0000000000000000e+00;4.0295396920355446e-08;4.3627393767918119e-16;1.9750089730570659e-07
20200;0.0000000000000000e+00;1.4545345133550580e-07;0.0000000000000000e+00;4.0111844428641875e-08;4.3656220503934008e-16;1.9646240846688528e-07
20300;0.0000000000000000e+00;1.4477766131560772e-07;0.0000000000000000e+00;3.9970442066898393e-08;4.3536429374878570e-16;1.9721969287701866e-07
20400;0.0000000000000000e+00;1.4539602232575054e-07;0.0000000000000000e+00;4.0091803923135012e-08;4.3783250066967561e-16;1.9689253026642495e-07
20500;0.0000000000000000e+00;1.4514777158276736e-07;0.0000000000000000e+00;3.9804404848337974e-08;4.4162993772835531e-16;1.9784695691377000e-07
20600;0.0000000000000000e+00;1.4668715820193568e-07;0.0000000000000000e+00;3.9985911951231525e-08;4.4015465370528738e-16;1.9860547750535882e-07
20700;0.0000000000000000e+00;1.4597881846941988e-07;0.0000000000000000e+00;4.0230127647998258e-08;4.4229611424288603e-16;1.9705944319162208e-07
20800;0.0000000000000000e+00;1.4548631276075542e-07;0.0000000000000000e+00;4.0037625585571923e-08;4.4642756820273887e-16;1.9836981943783276e-07
20900;0.0000000000000000e+00;1.4626635329173835e-07;0.0000000000000000e+00;3.9845428981246841e-08;4.4414843979373498e-16;1.9925267010095641e-07
21000;0.0000000000000000e+00;1.4580989930252283e-07;0.0000000000000000e+00;4.0268981307762313e-08;4.4676413502145823e-16;2.0076062463296072e-07
21100;0.0000000000000000e+00;1.4735638076199946e-07;0.0000000000000000e+00;3.9947063778892651e-08;4.4582394528363050e-16;1.9922429609282949e-07
21200;0.0000000000000000e+00;1.4678655391234964e-07;0.0000000000000000e+00;3.9646601921759477e-08;4.4410769057094937e-16;2.0083964886931067e-07
21300;0.0000000000000000e+00;1.4765488562010447e-07;0.0000000000000000e+00;4.0157523196551909e-08;4.4777182624245548e-16;2.0199035475166502e-07
21400;0.0000000000000000e+00;1.4835425879112413e-07;0.0000000000000000e+00;3.9912961153490939e-08;4.4309546717069999e-16;2.0012555125289533e-07
21500;0.0000000000000000e+00;1.4736219839711011e-07;0.0000000000000000e+00;3.9884414851779787e-08;4.4658223900879464e-16;1.9908941253273325e-07
21600;0.0000000000000000e+00;1.4858370295825936e-07;0.0000000000000000e+00;3.9842521119268484e-08;4.4590337224439871e-16;2.0124479999522169e-07
21700;0.0000000000000000e+00;1.4843996571792559e-07;0.0000000000000000e+00;3.9829209402366249e-08;4.4863699176498494e-16;2.0002923214803856e-07
21800;0.0000000000000000e+00;1.4812381293347286e-07;0.0000000000000000e+00;3.9507355192006826e-08;4.4980303027468450e-16;2.0225805824274472e-07
21900;0.0000000000000000e+00;1.4905379899369386e-07;0.0000000000000000e+00;3.9961934700475465e-08;4.5245388468578406e-16;2.0192283351798392e-07
22000;0.0000000000000000e+00;1.4957684129938694e-07;0.0000000000000000e+00;3.9769815229156818e-08;4.5049970280189202e-16;2.0112261079819375e-07
22100;0.0000000000000000e+00;1.4978024713877378e-07;0.0000000000000000e+00;3.9714790189307861e-08;4.5247504793293299e-16;2.0255488234621826e-07
22200;0.0000000000000000e+00;1.4943630829377069e-07;0.0000000000000000e+00;3.9826981377439073e-08;4.5183099327330053e-16;2.0306716809326929e-07
22300;0.0000000000000000e+00;1.5036720577768786e-07;0.0000000000000000e+00;3.9874888633763771e-08;4.5277265859522063e-16;2.0284196116001064e-07
22400;0.0000000000000000e+00;1.5028493669069600e-07;0.0000000000000000e+00;3.9552920633008717e-08;4.5039568090224898e-16;2.0309096764954752e-07
22500;0.0000000000000000e+00;1.4990935784979477e-07;0.0000000000000000e+00;4.0085105071394794e-08;4.5194736547818555e-16;2.0309218718388807e-07
22600;0.0000000000000000e+00;1.5020529157241220e-07;0.0000000000000000e+00;3.9935214431010117e-08;4.5264260234273350e-16;2.0362949127432063e-07
22700;0.0000000000000000e+00;1.5003087513013631e-07;0.0000000000000000e+00;3.9758708601503115e-08;4.5501222944299938e-16;2.0338336151225178e-07
22800;0.0000000000000000e+00;1.5020618897063796e-07;0.0000000000000000e+00;3.9818546355467714e-08;4.5444287481404549e-16;2.0494472479292619e-07
22900;0.0000000000000000e+00;1.5014434945980418e-07;0.0000000000000000e+00;3.9710698739599398e-08;4.5527728176278332e-16;2.0523163777927222e-07
23000;0.0000000000000000e+00;1.5035819433480676e-07;0.0000000000000000e+00;3.9717298711260441e-08;4.5492143658456838e-16;2.0393175772012943e-07
23100;0.0000000000000000e+00;1.5214055021482690e-07;0.0000000000000000e+00;3.9698035393735500e-08;4.5786345846108667e-16;2.0538385478715715e-07
23200;0.0000000000000000e+00;1.5133894333002530e-07;0.0000000000000000e+00;3.9632620679288454e-08;4.5856514733996296e-16;2.0545024899750070e-07
23300;0.0000000000000000e+00;1.5131518624358914e-07;0.0000000000000000e+00;3.9791361829463103e-08;4.6158628083715936e-16;2.0601305006474368e-07
23400;0.0000000000000000e+00;1.5258202696580602e-07;0.0000000000000000e+00;4.0085948297949122e-08;4.5913616469854913e-16;2.0710698772249545e-07
23500;0.0000000000000000e+00;1.5184088454191629e-07;0.0000000000000000e+00;3.9697222547994734e-08;4.6360147952729789e-16;2.0763380456313116e-07
23600;0.0000000000000000e+00;1.5185286727800018e-07;0.0000000000000000e+00;3.9592990344905191e-08;4.6311930701998785e-16;2.0865693470619745e-07
23700;0.0000000000000000e+00;1.5225309067802477e-07;0.0000000000000000e+00;3.9850508950417196e-08;4.6502261156527283e-16;2.0773346568249560e-07
23800;0.0000000000000000e+00;1.5263592932692422e-07;0.0000000000000000e+00;3.9616697054250087e-08;4.6522535508173922e-16;2.0735932174979864e-07
23900;0.0000000000000000e+00;1.5366535566026868e-07;0.0000000000000000e+00;3.9698550905921516e-08;4.6265469765574262e-16;2.0795247748589208e-07
24000;0.0000000000000000e+00;1.5346097843935689e-07;0.0000000000000000e+00;3.9718731499791767e-08;4.6268526017283479e-16;2.0807606336967695e-07
24100;0.0000000000000000e+00;1.5260222109866749e-07;0.0000000000000000e+00;3.9620223607108815e-08;4.6477597013396768e-16;2.1023667283640653e-07
24200;0.0000000000000000e+00;1.5201891472176576e-07;0.0000000000000000e+00;3.9634553906121182e-08;4.6534296570636483e-16;2.0974583168007635e-07
24300;0.0000000000000000e+00;1.5291291254843691e-07;0.0000000000000000e+00;3.9688473541243961e-08;4.6885219363510528e-16;2.0869417278882343e-07
24400;0.0000000000000000e+00;1.5400558480176887e-07;0.0000000000000000e+00;3.9574810028358585e-08;4.6722970922064956e-16;2.0987448849043521e-07
24500;0.0000000000000000e+00;1.5296462876869266e-07;0.0000000000000000e+00;3.9805862035807816e-08;4.6640381059515448e-16;2.0963235963618560e-07
