Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
10750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.3117857796498000e-14;+nan
10800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.8045678416286039e-14;+nan
10850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6988095072631980e-14;+nan
10900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.4427582837255357e-14;+nan
10950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4169176362494943e-14;+nan
11000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.5879980157085457e-15;+nan
11050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2700050483690179e-14;+nan
11100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.1751296295814423e-13;+nan
11150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1911447523075555e-14;+nan
11200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2670662307235508e-14;+nan
11250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.8057597656654120e-14;+nan
11300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.4833859471213207e-13;+nan
11350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.7077199026629492e-10;+nan
11400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0451782503266648e-13;+nan
11450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.9794812321886340e-14;+nan
11500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.5237095550393981e-14;+nan
11550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4551781535795377e-14;+nan
11600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.1965555867945560e-14;+nan
11650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.9705494499615976e-15;+nan
11700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3649431667479807e-13;+nan
11750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.7171174034968586e-15;+nan
11800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3555258913099985e-13;+nan
11850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6094157560282011e-13;+nan
11900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.1224864042108815e-14;+nan
11950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.4996125886476655e-15;+nan
12000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.1561951794495064e-15;+nan
12050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.4745095958390929e-15;+nan
12100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.5983211080387008e-14;+nan
12150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.0329881728078267e-13;+nan
12200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.3582176390963825e-15;+nan
12250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2312379885763952e-14;+nan
12300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0827225423162262e-14;+nan
12350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.2303245647061318e-15;+nan
12400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7712065100829000e-14;+nan
12450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.6258458021216289e-14;+nan
12500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0036201296422064e-14;+nan
12550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.1135368204077701e-14;+nan
12600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.5842916919765903e-14;+nan
12650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.9675177071453087e-14;+nan
12700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.2610894712213481e-15;+nan
12750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3295145813774467e-14;+nan
12800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2269558247892664e-14;+nan
12850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.6520442795134482e-14;+nan
12900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.8032931600378116e-13;+nan
12950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.8737198799731810e-15;+nan
13000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+6.4268887582420101e-14;+nan
13050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.6387133114457031e-14;+nan
13100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.1201492283296145e-14;+nan
13150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.0832561580316538e-13;+nan
13200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1898424806110493e-15;+nan
13250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2264353546108301e-14;+nan
13300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.7812315989973926e-14;+nan
13350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.2257139455786016e-13;+nan
13400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.3442897623702534e-15;+nan
13450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.5890066405887130e-14;+nan
13500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0755663972151561e-13;+nan
13550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.3481069819428038e-12;+nan
13600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+7.9377633731866527e-14;+nan
13650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.9400267036636308e-13;+nan
13700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.2866960670800419e-14;+nan
13750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.7107218242578283e-14;+nan
13800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0298665634939520e-13;+nan
13850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.5870201754536298e-14;+nan
13900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8584657658902984e-14;+nan
13950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4044482461340395e-14;+nan
14000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.4725202739275743e-14;+nan
14050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0135208273202699e-14;+nan
14100;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4330105785033762e-13;+nan
14150;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.8096111902553463e-13;+nan
14200;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0341454326316845e-14;+nan
14250;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.9205554065097311e-13;+nan
14300;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.5498866016055145e-13;+nan
14350;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.0065575636759937e-13;+nan
14400;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+3.5332703899679775e-14;+nan
14450;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.1900913476021337e-13;+nan
14500;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4607904618156814e-13;+nan
14550;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+8.8494466732104809e-15;+nan
14600;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+4.7035944702012626e-14;+nan
14650;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.0277306781780565e-14;+nan
14700;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.2011402817857945e-14;+nan
14750;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.3651039049619231e-14;+nan
14800;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.3821291271737494e-13;+nan
14850;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.0437881481130075e-14;+nan
14900;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+5.7657412298832630e-14;+nan
14950;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.1405544372907286e-14;+nan
15000;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+1.4350200167304467e-13;+nan
15050;+0.0000000000000000e+00;+nan;+0.0000000000000000e+00;+nan;+nan;+2.0864484968163273e-13;+nan
15100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
15950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
16950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
17950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
18950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
19950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
20950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
21950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
22950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23600;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23650;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23700;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23750;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23800;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23850;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23900;+nan;+nan;+nan;+nan;+nan;+nan;+nan
23950;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24000;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24050;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24100;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24150;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24200;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24250;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24300;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24350;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24400;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24450;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24500;+nan;+nan;+nan;+nan;+nan;+nan;+nan
24550;+nan;+nan;+nan;+nan;+nan;+nan;+nan
