Num rows;GEMV fp64;GEMV fp32;GEMV Acc<fp64, fp64>;GEMV Acc<fp64, fp32>;GEMV Acc<fp32, fp32>;CUBLAS GEMV fp64;CUBLAS GEMV fp32
+14300;+8.4083199501037598e-01;+4.3171200156211853e-01;+8.4127998352050781e-01;+4.6790400147438049e-01;+4.3126401305198669e-01;+8.4790402650833130e-01;+4.3379199504852295e-01
+14400;+8.5113602876663208e-01;+4.3286401033401489e-01;+8.5088002681732178e-01;+4.4800001382827759e-01;+4.3203198909759521e-01;+8.5689598321914673e-01;+4.3952000141143799e-01
+14500;+8.6118400096893311e-01;+4.3724799156188965e-01;+8.6377602815628052e-01;+4.5612800121307373e-01;+4.3644800782203674e-01;+8.6947202682495117e-01;+4.4572800397872925e-01
+14600;+8.7455999851226807e-01;+4.4201600551605225e-01;+8.7468802928924561e-01;+4.6294400095939636e-01;+4.4092801213264465e-01;+8.8012802600860596e-01;+4.7129601240158081e-01
+14700;+8.8598400354385376e-01;+4.4908800721168518e-01;+8.8707202672958374e-01;+4.6758401393890381e-01;+4.4684800505638123e-01;+8.9251202344894409e-01;+4.7484800219535828e-01
+14800;+8.9884799718856812e-01;+4.5609599351882935e-01;+8.9811199903488159e-01;+4.7350400686264038e-01;+4.5372799038887024e-01;+9.0553599596023560e-01;+4.7843199968338013e-01
+14900;+9.1206401586532593e-01;+4.6153599023818970e-01;+9.1078400611877441e-01;+4.8211199045181274e-01;+4.5955199003219604e-01;+9.1699200868606567e-01;+4.8355200886726379e-01
+15000;+9.2390400171279907e-01;+4.6860799193382263e-01;+9.2355197668075562e-01;+4.8969599604606628e-01;+4.6704000234603882e-01;+9.3001598119735718e-01;+4.8950400948524475e-01
+15100;+9.3392002582550049e-01;+4.7295999526977539e-01;+9.3507200479507446e-01;+4.9663999676704407e-01;+4.7110399603843689e-01;+9.4137597084045410e-01;+4.9190399050712585e-01
+15200;+9.4815999269485474e-01;+4.8015999794006348e-01;+9.4624000787734985e-01;+5.0332802534103394e-01;+4.7903999686241150e-01;+9.5276802778244019e-01;+5.0057601928710938e-01
+15300;+9.6054399013519287e-01;+4.8457598686218262e-01;+9.5968002080917358e-01;+5.1155197620391846e-01;+4.8502400517463684e-01;+9.6438401937484741e-01;+5.0428801774978638e-01
+15400;+9.7302401065826416e-01;+4.9257600307464600e-01;+9.7148799896240234e-01;+5.1926398277282715e-01;+4.9123200774192810e-01;+9.7884798049926758e-01;+5.1321601867675781e-01
+15500;+9.8572802543640137e-01;+4.9919998645782471e-01;+9.8476797342300415e-01;+5.2908802032470703e-01;+4.9907198548316956e-01;+9.9558401107788086e-01;+5.1881599426269531e-01
+15600;+9.9839997291564941e-01;+5.0572800636291504e-01;+9.9689602851867676e-01;+5.3750401735305786e-01;+5.0463998317718506e-01;+1.0121599435806274e+00;+5.2585601806640625e-01
+15700;+1.0116800069808960e+00;+5.1187199354171753e-01;+1.0101439952850342e+00;+5.4435199499130249e-01;+5.1231998205184937e-01;+1.0215359926223755e+00;+5.3123199939727783e-01
+15800;+1.0238080024719238e+00;+5.1878398656845093e-01;+1.0219520330429077e+00;+5.5334401130676270e-01;+5.1785600185394287e-01;+1.0372799634933472e+00;+5.3491199016571045e-01
+15900;+1.0405440330505371e+00;+5.2643197774887085e-01;+1.0396480560302734e+00;+5.7174402475357056e-01;+5.2543997764587402e-01;+1.0474879741668701e+00;+5.4431998729705811e-01
+16000;+1.0495040416717529e+00;+5.3091198205947876e-01;+1.0494400262832642e+00;+5.6422400474548340e-01;+5.3171199560165405e-01;+1.0599999427795410e+00;+5.4844802618026733e-01
+16100;+1.0676159858703613e+00;+5.4252797365188599e-01;+1.0689920186996460e+00;+5.8863997459411621e-01;+5.4169601202011108e-01;+1.0727039575576782e+00;+5.5324798822402954e-01
+16200;+1.0843839645385742e+00;+5.4915201663970947e-01;+1.0822080373764038e+00;+5.9833598136901855e-01;+5.5033600330352783e-01;+1.0800960063934326e+00;+5.5804800987243652e-01
+16300;+1.0961600542068481e+00;+5.5612802505493164e-01;+1.0965440273284912e+00;+6.0588800907135010e-01;+5.5574399232864380e-01;+1.0981119871139526e+00;+5.6425601243972778e-01
+16400;+1.1031359434127808e+00;+5.5795198678970337e-01;+1.1023039817810059e+00;+5.7427197694778442e-01;+5.5897599458694458e-01;+1.1064959764480591e+00;+5.6928002834320068e-01
+16500;+1.1164159774780273e+00;+5.6460797786712646e-01;+1.1144959926605225e+00;+5.8246397972106934e-01;+5.6457602977752686e-01;+1.1234879493713379e+00;+5.7785600423812866e-01
+16600;+1.1290880441665649e+00;+5.7094401121139526e-01;+1.1298240423202515e+00;+5.8928000926971436e-01;+5.7078397274017334e-01;+1.1352000236511230e+00;+5.7705599069595337e-01
+16700;+1.1420160531997681e+00;+5.7616001367568970e-01;+1.1420480012893677e+00;+5.9769600629806519e-01;+5.7574397325515747e-01;+1.1458879709243774e+00;+5.8713597059249878e-01
+16800;+1.1543680429458618e+00;+5.8336001634597778e-01;+1.1560319662094116e+00;+6.0425597429275513e-01;+5.8243197202682495e-01;+1.1625280380249023e+00;+5.9164798259735107e-01
+16900;+1.1689599752426147e+00;+5.9324800968170166e-01;+1.1683520078659058e+00;+6.1264002323150635e-01;+5.9184002876281738e-01;+1.1727999448776245e+00;+5.9587198495864868e-01
+17000;+1.1834880113601685e+00;+5.9811198711395264e-01;+1.1831040382385254e+00;+6.2169599533081055e-01;+5.9958398342132568e-01;+1.1908479928970337e+00;+6.0671997070312500e-01
+17100;+1.1986240148544312e+00;+6.0563200712203979e-01;+1.1974719762802124e+00;+6.3120001554489136e-01;+6.0518401861190796e-01;+1.2056959867477417e+00;+6.1436802148818970e-01
+17200;+1.2119679450988770e+00;+6.1315202713012695e-01;+1.2120319604873657e+00;+6.4054399728775024e-01;+6.1366397142410278e-01;+1.2167680263519287e+00;+6.1977601051330566e-01
+17300;+1.2269120216369629e+00;+6.2028801441192627e-01;+1.2253760099411011e+00;+6.4991998672485352e-01;+6.2015998363494873e-01;+1.2341439723968506e+00;+6.3110399246215820e-01
+17400;+1.2408319711685181e+00;+6.2854397296905518e-01;+1.2408640384674072e+00;+6.5644800662994385e-01;+6.2774401903152466e-01;+1.2510720491409302e+00;+6.3510400056838989e-01
+17500;+1.2543040513992310e+00;+6.3395202159881592e-01;+1.2564480304718018e+00;+6.6860800981521606e-01;+6.3571202754974365e-01;+1.2609280347824097e+00;+6.4160001277923584e-01
+17600;+1.2702399492263794e+00;+6.4166402816772461e-01;+1.2670400142669678e+00;+6.7619198560714722e-01;+6.4035201072692871e-01;+1.2731200456619263e+00;+6.5254402160644531e-01
+17700;+1.2853120565414429e+00;+6.4784002304077148e-01;+1.2831360101699829e+00;+6.8793600797653198e-01;+6.4886397123336792e-01;+1.2888319492340088e+00;+6.5724802017211914e-01
+17800;+1.2981120347976685e+00;+6.5433597564697266e-01;+1.2985600233078003e+00;+6.9254398345947266e-01;+6.5465599298477173e-01;+1.3025280237197876e+00;+6.6499197483062744e-01
+17900;+1.3118079900741577e+00;+6.6419202089309692e-01;+1.3120000362396240e+00;+6.9843202829360962e-01;+6.6281598806381226e-01;+1.3206720352172852e+00;+6.7452800273895264e-01
+18000;+1.3289279937744141e+00;+6.7040002346038818e-01;+1.3284480571746826e+00;+7.0876801013946533e-01;+6.6838401556015015e-01;+1.3320000171661377e+00;+6.7843198776245117e-01
+18100;+1.3420480489730835e+00;+6.7769598960876465e-01;+1.3416960239410400e+00;+7.1590399742126465e-01;+6.7552000284194946e-01;+1.3474559783935547e+00;+6.8735998868942261e-01
+18200;+1.3565119504928589e+00;+6.8451201915740967e-01;+1.3574719429016113e+00;+7.2483199834823608e-01;+6.8393599987030029e-01;+1.3607360124588013e+00;+6.9430398941040039e-01
+18300;+1.3717440366744995e+00;+6.9375997781753540e-01;+1.3720320463180542e+00;+7.3286402225494385e-01;+6.9238400459289551e-01;+1.3752319812774658e+00;+6.9977599382400513e-01
+18400;+1.3858560323715210e+00;+7.0019197463989258e-01;+1.3841279745101929e+00;+7.1897602081298828e-01;+7.0035201311111450e-01;+1.3925440311431885e+00;+7.0966398715972900e-01
+18500;+1.4006719589233398e+00;+7.0687997341156006e-01;+1.4011839628219604e+00;+7.2646397352218628e-01;+7.0774400234222412e-01;+1.4061440229415894e+00;+7.1804797649383545e-01
+18600;+1.4177919626235962e+00;+7.1520000696182251e-01;+1.4145920276641846e+00;+7.3657602071762085e-01;+7.1475201845169067e-01;+1.4250880479812622e+00;+7.2521597146987915e-01
+18700;+1.4314240217208862e+00;+7.2201597690582275e-01;+1.4326080083847046e+00;+7.4604797363281250e-01;+7.2396802902221680e-01;+1.4365439414978027e+00;+7.3132801055908203e-01
+18800;+1.4473600387573242e+00;+7.2960001230239868e-01;+1.4463679790496826e+00;+7.5407999753952026e-01;+7.3062402009963989e-01;+1.4523839950561523e+00;+7.3795199394226074e-01
+18900;+1.4623999595642090e+00;+7.3923200368881226e-01;+1.4616639614105225e+00;+7.6150399446487427e-01;+7.3865598440170288e-01;+1.4731199741363525e+00;+7.4988800287246704e-01
+19000;+1.4783040285110474e+00;+7.4531197547912598e-01;+1.4777920246124268e+00;+7.7267199754714966e-01;+7.4761599302291870e-01;+1.4824960231781006e+00;+7.5609600543975830e-01
+19100;+1.4927040338516235e+00;+7.5244802236557007e-01;+1.4947839975357056e+00;+7.8201597929000854e-01;+7.5478398799896240e-01;+1.5015679597854614e+00;+7.6028800010681152e-01
+19200;+1.5076160430908203e+00;+7.6041597127914429e-01;+1.5082880258560181e+00;+7.8851199150085449e-01;+7.6086401939392090e-01;+1.5138560533523560e+00;+7.6969599723815918e-01
+19300;+1.5248960256576538e+00;+7.7004802227020264e-01;+1.5242880582809448e+00;+7.9974400997161865e-01;+7.6889598369598389e-01;+1.5342719554901123e+00;+7.8086400032043457e-01
+19400;+1.5407040119171143e+00;+7.7836799621582031e-01;+1.5390720367431641e+00;+8.0640000104904175e-01;+7.7667200565338135e-01;+1.5479040145874023e+00;+7.8873598575592041e-01
+19500;+1.5551359653472900e+00;+7.8662401437759399e-01;+1.5550719499588013e+00;+8.1679999828338623e-01;+7.8723198175430298e-01;+1.5607039928436279e+00;+7.9443198442459106e-01
+19600;+1.5713280439376831e+00;+7.9187202453613281e-01;+1.5723839998245239e+00;+8.2569599151611328e-01;+7.9289597272872925e-01;+1.5759999752044678e+00;+8.0048000812530518e-01
+19700;+1.5882240533828735e+00;+8.0134397745132446e-01;+1.5872319936752319e+00;+8.3689600229263306e-01;+8.0249601602554321e-01;+1.6010880470275879e+00;+8.1289601325988770e-01
+19800;+1.6027519702911377e+00;+8.0972802639007568e-01;+1.6057599782943726e+00;+8.4780800342559814e-01;+8.0764800310134888e-01;+1.6093440055847168e+00;+8.2067197561264038e-01
+19900;+1.6186239719390869e+00;+8.1769597530364990e-01;+1.6209280490875244e+00;+8.5644799470901489e-01;+8.1820797920227051e-01;+1.6264959573745728e+00;+8.3081597089767456e-01
+20000;+1.6354240179061890e+00;+8.2473599910736084e-01;+1.6370559930801392e+00;+8.6572802066802979e-01;+8.2572799921035767e-01;+1.6429120302200317e+00;+8.3366400003433228e-01
+20100;+1.6522239446640015e+00;+8.3235198259353638e-01;+1.6524800062179565e+00;+8.7590402364730835e-01;+8.3436799049377441e-01;+1.6579840183258057e+00;+8.4425598382949829e-01
+20200;+1.6713279485702515e+00;+8.4240001440048218e-01;+1.6725440025329590e+00;+8.8614398241043091e-01;+8.4166401624679565e-01;+1.6740479469299316e+00;+8.5417598485946655e-01
+20300;+1.6887040138244629e+00;+8.5059201717376709e-01;+1.6872960329055786e+00;+8.8937598466873169e-01;+8.5059201717376709e-01;+1.6889920234680176e+00;+8.6326402425765991e-01
+20400;+1.7030080556869507e+00;+8.5913598537445068e-01;+1.7052799463272095e+00;+9.0035200119018555e-01;+8.6144000291824341e-01;+1.7110079526901245e+00;+8.6966401338577271e-01
+20500;+1.7198719978332520e+00;+8.7017601728439331e-01;+1.7190400362014771e+00;+8.8415998220443726e-01;+8.6879998445510864e-01;+1.7238080501556396e+00;+8.7737601995468140e-01
+20600;+1.7352639436721802e+00;+8.7568002939224243e-01;+1.7335679531097412e+00;+8.9427202939987183e-01;+8.7481600046157837e-01;+1.7404160499572754e+00;+8.8489598035812378e-01
+20700;+1.7513600587844849e+00;+8.8243198394775391e-01;+1.7510080337524414e+00;+9.0384000539779663e-01;+8.8371199369430542e-01;+1.7609599828720093e+00;+8.9548802375793457e-01
+20800;+1.7675839662551880e+00;+8.9337599277496338e-01;+1.7675199508666992e+00;+9.1529601812362671e-01;+8.9347201585769653e-01;+1.7747839689254761e+00;+9.0575999021530151e-01
+20900;+1.7860800027847290e+00;+9.0175998210906982e-01;+1.7851519584655762e+00;+9.2550402879714966e-01;+9.0329599380493164e-01;+1.7936960458755493e+00;+9.1299200057983398e-01
+21000;+1.8038400411605835e+00;+9.1286402940750122e-01;+1.8048959970474243e+00;+9.3539202213287354e-01;+9.1267198324203491e-01;+1.8093440532684326e+00;+9.2022401094436646e-01
+21100;+1.8211200237274170e+00;+9.1875201463699341e-01;+1.8215680122375488e+00;+9.4720000028610229e-01;+9.1884797811508179e-01;+1.8298560380935669e+00;+9.3103998899459839e-01
+21200;+1.8384319543838501e+00;+9.2732799053192139e-01;+1.8375359773635864e+00;+9.5843201875686646e-01;+9.2809599637985229e-01;+1.8455040454864502e+00;+9.3894398212432861e-01
+21300;+1.8562879562377930e+00;+9.3695998191833496e-01;+1.8562560081481934e+00;+9.6531200408935547e-01;+9.3481600284576416e-01;+1.8615679740905762e+00;+9.5043200254440308e-01
+21400;+1.8717759847640991e+00;+9.4585597515106201e-01;+1.8719999790191650e+00;+9.7548800706863403e-01;+9.4511997699737549e-01;+1.8840320110321045e+00;+9.5651197433471680e-01
+21500;+1.8902720212936401e+00;+9.5555198192596436e-01;+1.8890559673309326e+00;+9.8159998655319214e-01;+9.5740801095962524e-01;+1.9003520011901855e+00;+9.6303999423980713e-01
+21600;+1.9071999788284302e+00;+9.6348798274993896e-01;+1.9065599441528320e+00;+9.9718397855758667e-01;+9.6550399065017700e-01;+1.9146560430526733e+00;+9.7331202030181885e-01
+21700;+1.9262080192565918e+00;+9.7107201814651489e-01;+1.9251840114593506e+00;+1.0097600221633911e+00;+9.7174400091171265e-01;+1.9300160408020020e+00;+9.8166400194168091e-01
+21800;+1.9417599439620972e+00;+9.7920000553131104e-01;+1.9447360038757324e+00;+1.0207040309906006e+00;+9.7948801517486572e-01;+1.9476159811019897e+00;+9.9199998378753662e-01
+21900;+1.9576319456100464e+00;+9.8908799886703491e-01;+1.9610879421234131e+00;+1.0314240455627441e+00;+9.8595201969146729e-01;+1.9660160541534424e+00;+1.0021120309829712e+00
+22000;+1.9807360172271729e+00;+9.9926400184631348e-01;+1.9799040555953979e+00;+1.0395840406417847e+00;+1.0013760328292847e+00;+1.9842879772186279e+00;+1.0111360549926758e+00
+22100;+1.9960000514984131e+00;+1.0056639909744263e+00;+1.9979840517044067e+00;+1.0547840595245361e+00;+1.0063040256500244e+00;+2.0011839866638184e+00;+1.0182080268859863e+00
+22200;+2.0148479938507080e+00;+1.0137920379638672e+00;+2.0144639015197754e+00;+1.0644479990005493e+00;+1.0134719610214233e+00;+2.0213439464569092e+00;+1.0288640260696411e+00
+22300;+2.0312640666961670e+00;+1.0230079889297485e+00;+2.0320959091186523e+00;+1.0718079805374146e+00;+1.0213439464569092e+00;+2.0339200496673584e+00;+1.0371520519256592e+00
+22400;+2.0503039360046387e+00;+1.0342080593109131e+00;+2.0490241050720215e+00;+1.0586559772491455e+00;+1.0325759649276733e+00;+2.0540800094604492e+00;+1.0460799932479858e+00
+22500;+2.0694720745086670e+00;+1.0471680164337158e+00;+2.0682880878448486e+00;+1.0672639608383179e+00;+1.0480959415435791e+00;+2.0783040523529053e+00;+1.0578880310058594e+00
+22600;+2.0852479934692383e+00;+1.0548800230026245e+00;+2.0872640609741211e+00;+1.0731840133666992e+00;+1.0538879632949829e+00;+2.0902719497680664e+00;+1.0631999969482422e+00
+22700;+2.1052799224853516e+00;+1.0633280277252197e+00;+2.1031360626220703e+00;+1.0824960470199585e+00;+1.0640959739685059e+00;+2.1014080047607422e+00;+1.0735039710998535e+00
+22800;+2.1237759590148926e+00;+1.0684479475021362e+00;+2.1250560283660889e+00;+1.0952320098876953e+00;+1.0708160400390625e+00;+2.1185278892517090e+00;+1.0821119546890259e+00
+22900;+2.1413440704345703e+00;+1.0819200277328491e+00;+2.1436800956726074e+00;+1.1039040088653564e+00;+1.0792640447616577e+00;+2.1385920047760010e+00;+1.0921280384063721e+00
+23000;+2.1604800224304199e+00;+1.0925760269165039e+00;+2.1635520458221436e+00;+1.1140480041503906e+00;+1.0938559770584106e+00;+2.1737918853759766e+00;+1.1041280031204224e+00
+23100;+2.1790399551391602e+00;+1.1015360355377197e+00;+2.1808640956878662e+00;+1.1248960494995117e+00;+1.1020159721374512e+00;+2.1726400852203369e+00;+1.1108160018920898e+00
+23200;+2.1984000205993652e+00;+1.1109119653701782e+00;+2.1987199783325195e+00;+1.1353280544281006e+00;+1.1107840538024902e+00;+2.1900160312652588e+00;+1.1185920238494873e+00
+23300;+2.2195200920104980e+00;+1.1186239719390869e+00;+2.2179839611053467e+00;+1.1497919559478760e+00;+1.1174720525741577e+00;+2.2192640304565430e+00;+1.1285439729690552e+00
+23400;+2.2365119457244873e+00;+1.1277760267257690e+00;+2.2383360862731934e+00;+1.1616319417953491e+00;+1.1293439865112305e+00;+2.2314240932464600e+00;+1.1425280570983887e+00
+23500;+2.2569921016693115e+00;+1.1389440298080444e+00;+2.2572479248046875e+00;+1.1695040464401245e+00;+1.1396800279617310e+00;+2.2509119510650635e+00;+1.1520960330963135e+00
+23600;+2.2776000499725342e+00;+1.1486719846725464e+00;+2.2763199806213379e+00;+1.1812479496002197e+00;+1.1494079828262329e+00;+2.2762880325317383e+00;+1.1592639684677124e+00
+23700;+2.2955520153045654e+00;+1.1584960222244263e+00;+2.2958080768585205e+00;+1.1959359645843506e+00;+1.1563199758529663e+00;+2.2977600097656250e+00;+1.1673599481582642e+00
+23800;+2.3155200481414795e+00;+1.1663039922714233e+00;+2.3149120807647705e+00;+1.2063039541244507e+00;+1.1679359674453735e+00;+2.3140480518341064e+00;+1.1776000261306763e+00
+23900;+2.3357760906219482e+00;+1.1743680238723755e+00;+2.3346240520477295e+00;+1.2192319631576538e+00;+1.1759999990463257e+00;+2.3284480571746826e+00;+1.1898560523986816e+00
+24000;+2.3535680770874023e+00;+1.1859519481658936e+00;+2.3525440692901611e+00;+1.2237119674682617e+00;+1.1856319904327393e+00;+2.3554239273071289e+00;+1.1997760534286499e+00
+24100;+2.3763520717620850e+00;+1.1957759857177734e+00;+2.3763520717620850e+00;+1.2591680288314819e+00;+1.1948479413986206e+00;+2.3762559890747070e+00;+1.2068799734115601e+00
+24200;+2.3984000682830811e+00;+1.2037760019302368e+00;+2.3984000682830811e+00;+1.2692480087280273e+00;+1.2028800249099731e+00;+2.3834240436553955e+00;+1.2163840532302856e+00
+24300;+2.4214398860931396e+00;+1.2149759531021118e+00;+2.4185600280761719e+00;+1.2771519422531128e+00;+1.2136640548706055e+00;+2.4128959178924561e+00;+1.2299200296401978e+00
+24400;+2.4393279552459717e+00;+1.2248959541320801e+00;+2.4394240379333496e+00;+1.2839360237121582e+00;+1.2247999906539917e+00;+2.4247360229492188e+00;+1.2377920150756836e+00
+24500;+2.4596478939056396e+00;+1.2361600399017334e+00;+2.4609599113464355e+00;+1.2961599826812744e+00;+1.2350080013275146e+00;+2.4694719314575195e+00;+1.2525759935379028e+00
