Num rows;GEMV fp64;GEMV fp32;GEMV Acc<fp64, fp64>;GEMV Acc<fp64, fp32>;GEMV Acc<fp32, fp32>;CUBLAS GEMV fp64;CUBLAS GEMV fp32
+14400;+8.5648000240325928e-01;+4.3696001172065735e-01;+8.5619199275970459e-01;+4.3948799371719360e-01;+4.3711999058723450e-01;+8.5542398691177368e-01;+4.4047999382019043e-01
+14500;+8.7638401985168457e-01;+4.4419199228286743e-01;+8.7683200836181641e-01;+4.4697600603103638e-01;+4.4508799910545349e-01;+8.7065601348876953e-01;+4.4492799043655396e-01
+14600;+8.9152002334594727e-01;+4.4972801208496094e-01;+8.9072000980377197e-01;+4.5199999213218689e-01;+4.4924798607826233e-01;+8.8131201267242432e-01;+4.7574400901794434e-01
+14700;+8.9571201801300049e-01;+4.5468801259994507e-01;+8.9545601606369019e-01;+4.5705598592758179e-01;+4.5459198951721191e-01;+8.9468801021575928e-01;+4.7827199101448059e-01
+14800;+9.4070398807525635e-01;+4.6764799952507019e-01;+9.4070398807525635e-01;+4.6636798977851868e-01;+4.6783998608589172e-01;+9.0489602088928223e-01;+4.8047998547554016e-01
+14900;+9.2463999986648560e-01;+4.6639999747276306e-01;+9.2524802684783936e-01;+4.6687999367713928e-01;+4.6684798598289490e-01;+9.1715198755264282e-01;+4.8636800050735474e-01
+15000;+9.3084800243377686e-01;+4.7247999906539917e-01;+9.3231999874114990e-01;+4.7424000501632690e-01;+4.7321599721908569e-01;+9.2828798294067383e-01;+4.9315199255943298e-01
+15100;+9.4195199012756348e-01;+4.7788798809051514e-01;+9.4345599412918091e-01;+4.7948798537254333e-01;+4.7843199968338013e-01;+9.4412797689437866e-01;+4.9980801343917847e-01
+15200;+9.5177602767944336e-01;+4.8540800809860229e-01;+9.5267200469970703e-01;+4.8611199855804443e-01;+4.8553600907325745e-01;+9.5318400859832764e-01;+5.0236797332763672e-01
+15300;+9.7091197967529297e-01;+4.9683201313018799e-01;+9.7356802225112915e-01;+4.9484801292419434e-01;+4.9705600738525391e-01;+9.6579200029373169e-01;+5.0876802206039429e-01
+15400;+9.8764801025390625e-01;+4.9868801236152649e-01;+9.8982399702072144e-01;+4.9849599599838257e-01;+4.9939200282096863e-01;+9.7756797075271606e-01;+5.1452797651290894e-01
+15500;+9.9948799610137939e-01;+5.0454401969909668e-01;+9.9875199794769287e-01;+5.0559997558593750e-01;+5.0403201580047607e-01;+9.9331200122833252e-01;+5.2281600236892700e-01
+15600;+1.0053119659423828e+00;+5.0976002216339111e-01;+1.0087679624557495e+00;+5.1254397630691528e-01;+5.1081597805023193e-01;+1.0075520277023315e+00;+5.3280001878738403e-01
+15700;+1.0279040336608887e+00;+5.1843202114105225e-01;+1.0240000486373901e+00;+5.2115201950073242e-01;+5.1807999610900879e-01;+1.0162240266799927e+00;+5.3308802843093872e-01
+15800;+1.0660799741744995e+00;+5.3481602668762207e-01;+1.0676159858703613e+00;+5.3408002853393555e-01;+5.3436797857284546e-01;+1.0350719690322876e+00;+5.4124802350997925e-01
+15900;+1.0407040119171143e+00;+5.2979201078414917e-01;+1.0395519733428955e+00;+5.3097599744796753e-01;+5.2960002422332764e-01;+1.0457279682159424e+00;+5.4710400104522705e-01
+16000;+1.0538239479064941e+00;+5.3516799211502075e-01;+1.0548479557037354e+00;+5.3769600391387939e-01;+5.3545600175857544e-01;+1.0606080293655396e+00;+5.5040001869201660e-01
+16100;+1.0696320533752441e+00;+5.4428797960281372e-01;+1.0672320127487183e+00;+5.4620802402496338e-01;+5.4403197765350342e-01;+1.0720959901809692e+00;+5.6099200248718262e-01
+16200;+1.0940480232238770e+00;+5.5321598052978516e-01;+1.0921920537948608e+00;+5.5264002084732056e-01;+5.5241602659225464e-01;+1.0806720256805420e+00;+5.6579202413558960e-01
+16300;+1.1442240476608276e+00;+5.6393599510192871e-01;+1.1454080343246460e+00;+5.6342399120330811e-01;+5.6438398361206055e-01;+1.0947200059890747e+00;+5.7203197479248047e-01
+16400;+1.1211520433425903e+00;+5.6383997201919556e-01;+1.1230080127716064e+00;+5.6329602003097534e-01;+5.6390398740768433e-01;+1.1088960170745850e+00;+5.7251197099685669e-01
+16500;+1.1252160072326660e+00;+5.7036799192428589e-01;+1.1265599727630615e+00;+5.6924802064895630e-01;+5.6899201869964600e-01;+1.1220159530639648e+00;+5.8195197582244873e-01
+16600;+1.1434240341186523e+00;+5.7785600423812866e-01;+1.1425919532775879e+00;+5.7807999849319458e-01;+5.7923197746276855e-01;+1.1380800008773804e+00;+5.7785600423812866e-01
+16700;+1.1503360271453857e+00;+5.8531200885772705e-01;+1.1476800441741943e+00;+5.8543998003005981e-01;+5.8502399921417236e-01;+1.1480000019073486e+00;+5.8604800701141357e-01
+16800;+1.1665279865264893e+00;+5.9676802158355713e-01;+1.1643520593643188e+00;+5.9353601932525635e-01;+5.9683197736740112e-01;+1.1632319688796997e+00;+5.9276801347732544e-01
+16900;+1.1877440214157104e+00;+5.9968000650405884e-01;+1.1834880113601685e+00;+5.9903997182846069e-01;+5.9987199306488037e-01;+1.1745280027389526e+00;+5.9935998916625977e-01
+17000;+1.1971199512481689e+00;+6.0518401861190796e-01;+1.1974079608917236e+00;+6.0655999183654785e-01;+6.0515201091766357e-01;+1.1903680562973022e+00;+6.0713601112365723e-01
+17100;+1.2219840288162231e+00;+6.1420798301696777e-01;+1.2188479900360107e+00;+6.1567997932434082e-01;+6.1440002918243408e-01;+1.2050559520721436e+00;+6.1088001728057861e-01
+17200;+1.2417279481887817e+00;+6.2086397409439087e-01;+1.2413439750671387e+00;+6.2403202056884766e-01;+6.2111997604370117e-01;+1.2186880111694336e+00;+6.2204802036285400e-01
+17300;+1.2618880271911621e+00;+6.3129597902297974e-01;+1.2595200538635254e+00;+6.3420802354812622e-01;+6.3129597902297974e-01;+1.2330559492111206e+00;+6.2822401523590088e-01
+17400;+1.2812479734420776e+00;+6.4399999380111694e-01;+1.2814719676971436e+00;+6.4233601093292236e-01;+6.4447999000549316e-01;+1.2523200511932373e+00;+6.3696002960205078e-01
+17500;+1.2657599449157715e+00;+6.4112001657485962e-01;+1.2660160064697266e+00;+6.4041602611541748e-01;+6.4275199174880981e-01;+1.2625600099563599e+00;+6.4019197225570679e-01
+17600;+1.2747520208358765e+00;+6.4988797903060913e-01;+1.2752000093460083e+00;+6.4838397502899170e-01;+6.4899200201034546e-01;+1.2744640111923218e+00;+6.5024000406265259e-01
+17700;+1.3026239871978760e+00;+6.6022402048110962e-01;+1.2984319925308228e+00;+6.5788799524307251e-01;+6.5913599729537964e-01;+1.2884160280227661e+00;+6.5670400857925415e-01
+17800;+1.3177920579910278e+00;+6.6393601894378662e-01;+1.3155519962310791e+00;+6.6275197267532349e-01;+6.6467201709747314e-01;+1.3021440505981445e+00;+6.6377598047256470e-01
+17900;+1.3581440448760986e+00;+6.7724800109863281e-01;+1.3594559431076050e+00;+6.7372798919677734e-01;+6.7747199535369873e-01;+1.3204159736633301e+00;+6.7519998550415039e-01
+18000;+1.3490560054779053e+00;+6.7887997627258301e-01;+1.3485120534896851e+00;+6.7708802223205566e-01;+6.7878401279449463e-01;+1.3320319652557373e+00;+6.7843198776245117e-01
+18100;+1.3656320571899414e+00;+6.8745601177215576e-01;+1.3637119531631470e+00;+6.8463999032974243e-01;+6.8649601936340332e-01;+1.3469760417938232e+00;+6.8441599607467651e-01
+18200;+1.3688000440597534e+00;+6.9337600469589233e-01;+1.3719680309295654e+00;+6.9369602203369141e-01;+6.9395202398300171e-01;+1.3604799509048462e+00;+6.9545602798461914e-01
+18300;+1.3760000467300415e+00;+6.9974398612976074e-01;+1.3784960508346558e+00;+7.0047998428344727e-01;+6.9993597269058228e-01;+1.3774720430374146e+00;+7.0444798469543457e-01
+18400;+1.3953280448913574e+00;+7.1334397792816162e-01;+1.3937920331954956e+00;+7.1004801988601685e-01;+7.1427202224731445e-01;+1.3917759656906128e+00;+7.0950400829315186e-01
+18500;+1.4238719940185547e+00;+7.1935999393463135e-01;+1.4217280149459839e+00;+7.1513599157333374e-01;+7.1891200542449951e-01;+1.4051840305328369e+00;+7.1923202276229858e-01
+18600;+1.4440000057220459e+00;+7.2668802738189697e-01;+1.4411840438842773e+00;+7.2361600399017334e-01;+7.2614401578903198e-01;+1.4234240055084229e+00;+7.2579199075698853e-01
+18700;+1.4584959745407104e+00;+7.3225599527359009e-01;+1.4607679843902588e+00;+7.3193597793579102e-01;+7.3244798183441162e-01;+1.4351999759674072e+00;+7.3427200317382812e-01
+18800;+1.4613120555877686e+00;+7.4028801918029785e-01;+1.4605760574340820e+00;+7.3948800563812256e-01;+7.4015998840332031e-01;+1.4546560049057007e+00;+7.4137598276138306e-01
+18900;+1.5347520112991333e+00;+7.6150399446487427e-01;+1.5333759784698486e+00;+7.5657600164413452e-01;+7.6233601570129395e-01;+1.4712959527969360e+00;+7.4809598922729492e-01
+19000;+1.4984639883041382e+00;+7.5497597455978394e-01;+1.4981759786605835e+00;+7.5331199169158936e-01;+7.5478398799896240e-01;+1.4818559885025024e+00;+7.5398397445678711e-01
+19100;+1.5029120445251465e+00;+7.6294398307800293e-01;+1.5049279928207397e+00;+7.6102399826049805e-01;+7.6236802339553833e-01;+1.4988479614257812e+00;+7.6172798871994019e-01
+19200;+1.5163520574569702e+00;+7.6764798164367676e-01;+1.5146239995956421e+00;+7.6790398359298706e-01;+7.6953601837158203e-01;+1.5139839649200439e+00;+7.6988798379898071e-01
+19300;+1.5367039442062378e+00;+7.7996802330017090e-01;+1.5344640016555786e+00;+7.7711999416351318e-01;+7.7961599826812744e-01;+1.5319999456405640e+00;+7.8079998493194580e-01
+19400;+1.5875840187072754e+00;+7.9615998268127441e-01;+1.5874240398406982e+00;+7.8902399539947510e-01;+7.9587197303771973e-01;+1.5455360412597656e+00;+7.8851199150085449e-01
+19500;+1.5879039764404297e+00;+7.9632002115249634e-01;+1.5887039899826050e+00;+7.9302400350570679e-01;+7.9686397314071655e-01;+1.5589120388031006e+00;+7.9347199201583862e-01
+19600;+1.6062719821929932e+00;+8.0310398340225220e-01;+1.6054719686508179e+00;+8.0179202556610107e-01;+8.0377602577209473e-01;+1.5796799659729004e+00;+8.0083197355270386e-01
+19700;+1.6052160263061523e+00;+8.0975997447967529e-01;+1.6080000400543213e+00;+8.0857598781585693e-01;+8.0947202444076538e-01;+1.6019840240478516e+00;+8.1004798412322998e-01
+19800;+1.6271359920501709e+00;+8.2156801223754883e-01;+1.6232960224151611e+00;+8.1939202547073364e-01;+8.2006400823593140e-01;+1.6139520406723022e+00;+8.2019197940826416e-01
+19900;+1.6805440187454224e+00;+8.4751999378204346e-01;+1.6809600591659546e+00;+8.3820801973342896e-01;+8.4716802835464478e-01;+1.6351360082626343e+00;+8.3091199398040771e-01
+20000;+1.6432640552520752e+00;+8.3558398485183716e-01;+1.6438720226287842e+00;+8.3219200372695923e-01;+8.3535999059677124e-01;+1.6412800550460815e+00;+8.3503997325897217e-01
+20100;+1.6717439889907837e+00;+8.4665602445602417e-01;+1.6753280162811279e+00;+8.4265601634979248e-01;+8.4604799747467041e-01;+1.6544640064239502e+00;+8.4336000680923462e-01
+20200;+1.6869440078735352e+00;+8.5263997316360474e-01;+1.6835199594497681e+00;+8.5081601142883301e-01;+8.5350400209426880e-01;+1.6770559549331665e+00;+8.5724800825119019e-01
+20300;+1.7153279781341553e+00;+8.6463999748229980e-01;+1.7165759801864624e+00;+8.6099201440811157e-01;+8.6368000507354736e-01;+1.6898239850997925e+00;+8.6124801635742188e-01
+20400;+1.7893120050430298e+00;+8.8310402631759644e-01;+1.7903679609298706e+00;+8.7814402580261230e-01;+8.8345599174499512e-01;+1.7066240310668945e+00;+8.7136000394821167e-01
+20500;+1.7511359453201294e+00;+8.7820798158645630e-01;+1.7527999877929688e+00;+8.7408000230789185e-01;+8.7836802005767822e-01;+1.7180479764938354e+00;+8.7436801195144653e-01
+20600;+1.7461440563201904e+00;+8.8723200559616089e-01;+1.7464640140533447e+00;+8.8236802816390991e-01;+8.8620799779891968e-01;+1.7393599748611450e+00;+8.8543999195098877e-01
+20700;+1.7614079713821411e+00;+8.9692801237106323e-01;+1.7626559734344482e+00;+8.9072000980377197e-01;+8.9638400077819824e-01;+1.7610559463500977e+00;+8.9606398344039917e-01
+20800;+1.7752000093460083e+00;+9.0569597482681274e-01;+1.7768319845199585e+00;+9.0156799554824829e-01;+9.0527999401092529e-01;+1.7745920419692993e+00;+9.0207999944686890e-01
+20900;+1.8165440559387207e+00;+9.2211198806762695e-01;+1.8159680366516113e+00;+9.1254401206970215e-01;+9.2150402069091797e-01;+1.7932480573654175e+00;+9.1360002756118774e-01
+21000;+1.8376319408416748e+00;+9.2310398817062378e-01;+1.8400959968566895e+00;+9.1891199350357056e-01;+9.2425602674484253e-01;+1.8042240142822266e+00;+9.1804802417755127e-01
+21100;+1.8427840471267700e+00;+9.2931199073791504e-01;+1.8444160223007202e+00;+9.2579197883605957e-01;+9.2944002151489258e-01;+1.8285440206527710e+00;+9.3107199668884277e-01
+21200;+1.8744000196456909e+00;+9.4092798233032227e-01;+1.8738559484481812e+00;+9.3644797801971436e-01;+9.4060802459716797e-01;+1.8428479433059692e+00;+9.3612802028656006e-01
+21300;+1.8937920331954956e+00;+9.4937598705291748e-01;+1.8952640295028687e+00;+9.4598400592803955e-01;+9.4944000244140625e-01;+1.8632960319519043e+00;+9.4543999433517456e-01
+21400;+1.9394559860229492e+00;+9.6505600214004517e-01;+1.9428800344467163e+00;+9.6124798059463501e-01;+9.6464002132415771e-01;+1.8792320489883423e+00;+9.5679998397827148e-01
+21500;+1.9358719587326050e+00;+9.7881597280502319e-01;+1.9357119798660278e+00;+9.7113597393035889e-01;+9.8015999794006348e-01;+1.8967360258102417e+00;+9.6432000398635864e-01
+21600;+1.9168959856033325e+00;+9.7535997629165649e-01;+1.9158400297164917e+00;+9.6790397167205811e-01;+9.7529602050781250e-01;+1.9108799695968628e+00;+9.7203201055526733e-01
+21700;+1.9523520469665527e+00;+9.8755198717117310e-01;+1.9548480510711670e+00;+9.8012799024581909e-01;+9.8720002174377441e-01;+1.9295680522918701e+00;+9.8003202676773071e-01
+21800;+1.9843200445175171e+00;+9.9705600738525391e-01;+1.9836159944534302e+00;+9.9052798748016357e-01;+9.9692797660827637e-01;+1.9455039501190186e+00;+9.9340802431106567e-01
+21900;+2.0393600463867188e+00;+1.0030720233917236e+00;+2.0385599136352539e+00;+9.9788802862167358e-01;+1.0028799772262573e+00;+1.9645119905471802e+00;+1.0009599924087524e+00
+22000;+2.0595200061798096e+00;+1.0254720449447632e+00;+2.0585598945617676e+00;+1.0160959959030151e+00;+1.0260479450225830e+00;+1.9861760139465332e+00;+1.0098559856414795e+00
+22100;+2.0394558906555176e+00;+1.0209920406341553e+00;+2.0373439788818359e+00;+1.0147199630737305e+00;+1.0207359790802002e+00;+2.0009279251098633e+00;+1.0177919864654541e+00
+22200;+2.0364799499511719e+00;+1.0303360223770142e+00;+2.0381760597229004e+00;+1.0249279737472534e+00;+1.0312000513076782e+00;+2.0216639041900635e+00;+1.0272959470748901e+00
+22300;+2.0453119277954102e+00;+1.0394560098648071e+00;+2.0437119007110596e+00;+1.0337920188903809e+00;+1.0392960309982300e+00;+2.0365760326385498e+00;+1.0360000133514404e+00
+22400;+2.0583999156951904e+00;+1.0460159778594971e+00;+2.0612480640411377e+00;+1.0425280332565308e+00;+1.0457600355148315e+00;+2.0543038845062256e+00;+1.0443840026855469e+00
+22500;+2.0984320640563965e+00;+1.0680320262908936e+00;+2.0944640636444092e+00;+1.0592960119247437e+00;+1.0686399936676025e+00;+2.0768959522247314e+00;+1.0576000213623047e+00
+22600;+2.1292159557342529e+00;+1.0704640150070190e+00;+2.1272959709167480e+00;+1.0602240562438965e+00;+1.0712640285491943e+00;+2.0878400802612305e+00;+1.0608639717102051e+00
+22700;+2.1454720497131348e+00;+1.0774079561233521e+00;+2.1476159095764160e+00;+1.0683200359344482e+00;+1.0778880119323730e+00;+2.0978879928588867e+00;+1.0723839998245239e+00
+22800;+2.1651198863983154e+00;+1.0869120359420776e+00;+2.1661438941955566e+00;+1.0799679756164551e+00;+1.0864640474319458e+00;+2.1162559986114502e+00;+1.0833920240402222e+00
+22900;+2.1675839424133301e+00;+1.0951999425888062e+00;+2.1697599887847900e+00;+1.0864319801330566e+00;+1.0941760540008545e+00;+2.1347839832305908e+00;+1.0923199653625488e+00
+23000;+2.2791359424591064e+00;+1.1294720172882080e+00;+2.2787199020385742e+00;+1.1122239828109741e+00;+1.1280959844589233e+00;+2.1731839179992676e+00;+1.1019200086593628e+00
+23100;+2.1964800357818604e+00;+1.1156799793243408e+00;+2.1939198970794678e+00;+1.1058239936828613e+00;+1.1155200004577637e+00;+2.1712000370025635e+00;+1.1119999885559082e+00
+23200;+2.2096319198608398e+00;+1.1226240396499634e+00;+2.2108159065246582e+00;+1.1176320314407349e+00;+1.1231039762496948e+00;+2.1910080909729004e+00;+1.1179200410842896e+00
+23300;+2.2472319602966309e+00;+1.1360319852828979e+00;+2.2458560466766357e+00;+1.1281280517578125e+00;+1.1361919641494751e+00;+2.2212800979614258e+00;+1.1320639848709106e+00
+23400;+2.2673919200897217e+00;+1.1453440189361572e+00;+2.2701759338378906e+00;+1.1412800550460815e+00;+1.1474879980087280e+00;+2.2356801033020020e+00;+1.1451519727706909e+00
+23500;+2.3912959098815918e+00;+1.1712640523910522e+00;+2.3915200233459473e+00;+1.1546239852905273e+00;+1.1698880195617676e+00;+2.2532799243927002e+00;+1.1530879735946655e+00
+23600;+2.3291199207305908e+00;+1.1655999422073364e+00;+2.3283200263977051e+00;+1.1559360027313232e+00;+1.1669759750366211e+00;+2.2766079902648926e+00;+1.1560640335083008e+00
+23700;+2.3455359935760498e+00;+1.1733119487762451e+00;+2.3441920280456543e+00;+1.1630079746246338e+00;+1.1743680238723755e+00;+2.2961280345916748e+00;+1.1666239500045776e+00
+23800;+2.3313601016998291e+00;+1.1818879842758179e+00;+2.3339200019836426e+00;+1.1720639467239380e+00;+1.1822719573974609e+00;+2.3145279884338379e+00;+1.1769280433654785e+00
+23900;+2.3515839576721191e+00;+1.1936320066452026e+00;+2.3530879020690918e+00;+1.1835199594497681e+00;+1.1943999528884888e+00;+2.3266561031341553e+00;+1.1866559982299805e+00
+24000;+2.3748800754547119e+00;+1.2146879434585571e+00;+2.3752000331878662e+00;+1.1967999935150146e+00;+1.2142080068588257e+00;+2.3557119369506836e+00;+1.1995520591735840e+00
+24100;+2.4163200855255127e+00;+1.2180800437927246e+00;+2.4150400161743164e+00;+1.2051520347595215e+00;+1.2189120054244995e+00;+2.3803200721740723e+00;+1.2095680236816406e+00
+24200;+2.4446721076965332e+00;+1.2264640331268311e+00;+2.4443840980529785e+00;+1.2168639898300171e+00;+1.2294080257415771e+00;+2.3873600959777832e+00;+1.2175680398941040e+00
+24300;+2.4555199146270752e+00;+1.2350399494171143e+00;+2.4484159946441650e+00;+1.2249599695205688e+00;+1.2351360321044922e+00;+2.4158079624176025e+00;+1.2291840314865112e+00
+24400;+2.4891200065612793e+00;+1.2461760044097900e+00;+2.4870080947875977e+00;+1.2358720302581787e+00;+1.2453759908676147e+00;+2.4217600822448730e+00;+1.2399679422378540e+00
+24500;+2.5829761028289795e+00;+1.2753280401229858e+00;+2.5836799144744873e+00;+1.2571200132369995e+00;+1.2755520343780518e+00;+2.4669120311737061e+00;+1.2497279644012451e+00
