Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
7250;+0.0000000000000000e+00;+2.4262365310425904e-05;+0.0000000000000000e+00;+3.6088594966195334e-06;+2.4262365310425904e-05;+6.4296747683516874e-14;+2.4613858151594093e-05
7300;+0.0000000000000000e+00;+2.4181277685347265e-05;+0.0000000000000000e+00;+3.6648179691235909e-06;+2.4181277685347265e-05;+6.4814022678797516e-14;+2.5886085905148191e-05
7350;+0.0000000000000000e+00;+2.5523627616203995e-05;+0.0000000000000000e+00;+3.6831927732788891e-06;+2.5523627616203995e-05;+7.1622143090618031e-14;+2.7421941505309236e-05
7400;+0.0000000000000000e+00;+2.5785692359894078e-05;+0.0000000000000000e+00;+3.6866607650188262e-06;+2.5785692359894078e-05;+6.9458454090280008e-14;+2.6429762780439256e-05
7450;+0.0000000000000000e+00;+2.7489335161132836e-05;+0.0000000000000000e+00;+3.7797204994387130e-06;+2.7489335161132836e-05;+7.1918841190706769e-14;+2.7774487227542334e-05
7500;+0.0000000000000000e+00;+2.6270208916973694e-05;+0.0000000000000000e+00;+3.7209879824355167e-06;+2.6270208916973694e-05;+7.1010971721897873e-14;+2.7354259419755567e-05
7550;+0.0000000000000000e+00;+2.6262030269213711e-05;+0.0000000000000000e+00;+3.7382078127324768e-06;+2.6262030269213711e-05;+6.6065017146295603e-14;+2.7624220676919838e-05
7600;+0.0000000000000000e+00;+2.8256927079076185e-05;+0.0000000000000000e+00;+3.7305644526323361e-06;+2.8256927079076185e-05;+7.4865224852769660e-14;+2.8713146631002477e-05
7650;+0.0000000000000000e+00;+2.7976974529114146e-05;+0.0000000000000000e+00;+3.7342500309960415e-06;+2.7976974529114146e-05;+7.1111431968464516e-14;+2.8948172211610333e-05
7700;+0.0000000000000000e+00;+2.7405491229178295e-05;+0.0000000000000000e+00;+3.7626828117721434e-06;+2.7405491229178295e-05;+6.9858593029141985e-14;+2.8706988477915418e-05
7750;+0.0000000000000000e+00;+2.8022319754003843e-05;+0.0000000000000000e+00;+3.7999428508871290e-06;+2.8022319754003843e-05;+7.5829939251467673e-14;+2.7891151560073961e-05
7800;+0.0000000000000000e+00;+2.8941730857089373e-05;+0.0000000000000000e+00;+3.8558865576302120e-06;+2.8941730857089373e-05;+7.0359561879690349e-14;+2.9060671228517467e-05
7850;+0.0000000000000000e+00;+2.8384835807996802e-05;+0.0000000000000000e+00;+3.8860202626283474e-06;+2.8384835807996802e-05;+7.0415330670148711e-14;+2.6814357406707729e-05
7900;+0.0000000000000000e+00;+2.8768818531950583e-05;+0.0000000000000000e+00;+3.9189691105998603e-06;+2.8768818531950583e-05;+7.7298119009950124e-14;+2.8746049556725225e-05
7950;+0.0000000000000000e+00;+2.9251827747255797e-05;+0.0000000000000000e+00;+3.9507778482066748e-06;+2.9251827747255797e-05;+7.9739338476697123e-14;+2.9802333624365480e-05
8000;+0.0000000000000000e+00;+2.7960047878427795e-05;+0.0000000000000000e+00;+4.0283383260293890e-06;+2.7960047878427795e-05;+7.7935609478984284e-14;+2.9715471996323813e-05
8050;+0.0000000000000000e+00;+2.8425140253777921e-05;+0.0000000000000000e+00;+4.0563937226250541e-06;+2.8425140253777921e-05;+7.4541294085224668e-14;+3.0134763443114343e-05
8100;+0.0000000000000000e+00;+2.8721028724284888e-05;+0.0000000000000000e+00;+4.0594170414302003e-06;+2.8721028724284888e-05;+7.6667487119702279e-14;+3.0736303987121111e-05
8150;+0.0000000000000000e+00;+2.9673287395101453e-05;+0.0000000000000000e+00;+4.0900568466276374e-06;+2.9673287395101453e-05;+8.3372740767261302e-14;+2.8693502114235659e-05
8200;+0.0000000000000000e+00;+3.1105257509291276e-05;+0.0000000000000000e+00;+4.1502574539678406e-06;+3.1105257509291276e-05;+7.5506409669862368e-14;+3.1355756324636431e-05
8250;+0.0000000000000000e+00;+2.9922951000011358e-05;+0.0000000000000000e+00;+4.1241335010766687e-06;+2.9922951000011358e-05;+8.3064685874253076e-14;+2.9306788908910048e-05
8300;+0.0000000000000000e+00;+2.8984254616740935e-05;+0.0000000000000000e+00;+4.0774023212902854e-06;+2.8984254616740935e-05;+7.9740915478734568e-14;+3.2697930704806194e-05
8350;+0.0000000000000000e+00;+3.1355306145169911e-05;+0.0000000000000000e+00;+4.0979198358094597e-06;+3.1355306145169911e-05;+8.2178744375524545e-14;+3.0633778067936282e-05
8400;+0.0000000000000000e+00;+2.9193548673109543e-05;+0.0000000000000000e+00;+4.1760948564294132e-06;+2.9193548673109543e-05;+8.3158676504204532e-14;+3.3775607847412819e-05
8450;+0.0000000000000000e+00;+2.9881957561920307e-05;+0.0000000000000000e+00;+4.2262215429655581e-06;+2.9881957561920307e-05;+8.0766031136323931e-14;+3.2237429420254519e-05
8500;+0.0000000000000000e+00;+3.2942951708630866e-05;+0.0000000000000000e+00;+4.2941920116347066e-06;+3.2942951708630866e-05;+8.5488693440199341e-14;+3.1943735990799476e-05
8550;+0.0000000000000000e+00;+3.2021821548855547e-05;+0.0000000000000000e+00;+4.3502556499077940e-06;+3.2021821548855547e-05;+8.1144366566139930e-14;+3.4254699722354481e-05
8600;+0.0000000000000000e+00;+3.2272537734526488e-05;+0.0000000000000000e+00;+4.3775280415703831e-06;+3.2272537734526488e-05;+8.6737876774243599e-14;+3.3436871558274644e-05
8650;+0.0000000000000000e+00;+3.3215554953200750e-05;+0.0000000000000000e+00;+4.3922340496600312e-06;+3.3215554953200750e-05;+8.8363769548100416e-14;+3.0638163483735061e-05
8700;+0.0000000000000000e+00;+3.2290528228394467e-05;+0.0000000000000000e+00;+4.4362654458204625e-06;+3.2290528228394467e-05;+8.7759840710995651e-14;+3.3306112134494191e-05
8750;+0.0000000000000000e+00;+3.4125501856370584e-05;+0.0000000000000000e+00;+4.4215050980277712e-06;+3.4125501856370584e-05;+9.1407471075725377e-14;+3.2445602121608912e-05
8800;+0.0000000000000000e+00;+3.1710400897899194e-05;+0.0000000000000000e+00;+4.4318434424146348e-06;+3.1710400897899194e-05;+8.4374016051024351e-14;+3.4503806086129715e-05
8850;+0.0000000000000000e+00;+3.1857293852417459e-05;+0.0000000000000000e+00;+4.4561221016466156e-06;+3.1857293852417459e-05;+8.8626791468487983e-14;+3.2472632761125462e-05
8900;+0.0000000000000000e+00;+3.3918004384977607e-05;+0.0000000000000000e+00;+4.4569111844247086e-06;+3.3918004384977607e-05;+8.5367544157107172e-14;+3.3215733406634976e-05
8950;+0.0000000000000000e+00;+3.4473141778232648e-05;+0.0000000000000000e+00;+4.5161122354407471e-06;+3.4473141778232648e-05;+8.3712948343183893e-14;+3.5091441067594320e-05
9000;+0.0000000000000000e+00;+3.3861343258863756e-05;+0.0000000000000000e+00;+4.5118706229412293e-06;+3.3861343258863756e-05;+8.9779542629452126e-14;+3.4671618265825276e-05
9050;+0.0000000000000000e+00;+3.5251100829261246e-05;+0.0000000000000000e+00;+4.4958789997845229e-06;+3.5251100829261246e-05;+8.7952750584330279e-14;+3.5289129360422270e-05
9100;+0.0000000000000000e+00;+3.5888155017122998e-05;+0.0000000000000000e+00;+4.4818299117775023e-06;+3.5888155017122998e-05;+8.8981100881655176e-14;+3.5643587932677238e-05
9150;+0.0000000000000000e+00;+3.3392590813347628e-05;+0.0000000000000000e+00;+4.5076182294482725e-06;+3.3392590813347628e-05;+8.5479867204648187e-14;+3.6538348487288724e-05
9200;+0.0000000000000000e+00;+3.5002554257426604e-05;+0.0000000000000000e+00;+4.5552784400026884e-06;+3.5002554257426604e-05;+9.1683081023436465e-14;+3.5337351605711882e-05
9250;+0.0000000000000000e+00;+3.5001421410267243e-05;+0.0000000000000000e+00;+4.5540498877145063e-06;+3.5001421410267243e-05;+9.0640984579644068e-14;+3.5492651291679610e-05
9300;+0.0000000000000000e+00;+3.3641232070859320e-05;+0.0000000000000000e+00;+4.5282667722819007e-06;+3.3641232070859320e-05;+9.0079885411243181e-14;+3.7251605653603780e-05
9350;+0.0000000000000000e+00;+3.4401393769860548e-05;+0.0000000000000000e+00;+4.5475543672132342e-06;+3.4401393769860548e-05;+9.3684531819871655e-14;+3.5639132019444986e-05
9400;+0.0000000000000000e+00;+3.6974475299671273e-05;+0.0000000000000000e+00;+4.7046001234411758e-06;+3.6974475299671273e-05;+9.5595439122504594e-14;+3.7929251551853460e-05
9450;+0.0000000000000000e+00;+3.9165334820365662e-05;+0.0000000000000000e+00;+4.6835336912315751e-06;+3.9165334820365662e-05;+9.7829396202102560e-14;+3.5724959582787693e-05
9500;+0.0000000000000000e+00;+3.4081644830672658e-05;+0.0000000000000000e+00;+4.6965109329975398e-06;+3.4081644830672658e-05;+1.0127171681159048e-13;+3.5093384151707214e-05
9550;+0.0000000000000000e+00;+3.4599762568034562e-05;+0.0000000000000000e+00;+4.7168689638838643e-06;+3.4599762568034562e-05;+9.3146686123296602e-14;+3.8606064183642257e-05
9600;+0.0000000000000000e+00;+3.7377552314944361e-05;+0.0000000000000000e+00;+4.7553485886400432e-06;+3.7377552314944361e-05;+9.6365289820955787e-14;+3.7069160331212527e-05
9650;+0.0000000000000000e+00;+3.5023612900889946e-05;+0.0000000000000000e+00;+4.7543464535635287e-06;+3.5023612900889946e-05;+9.1932939029190302e-14;+3.8664681783338676e-05
9700;+0.0000000000000000e+00;+3.8110035730896153e-05;+0.0000000000000000e+00;+4.7940935826191999e-06;+3.8110035730896153e-05;+1.0271455789254316e-13;+3.7756056501740240e-05
9750;+0.0000000000000000e+00;+3.9313810069529238e-05;+0.0000000000000000e+00;+4.8069270556193370e-06;+3.9313810069529238e-05;+9.7017501529958941e-14;+3.6965507711841267e-05
9800;+0.0000000000000000e+00;+3.6371367579173284e-05;+0.0000000000000000e+00;+4.8622192649171734e-06;+3.6371367579173284e-05;+9.7838798708416106e-14;+3.7806874189323195e-05
9850;+0.0000000000000000e+00;+3.5394609841992172e-05;+0.0000000000000000e+00;+4.8835941695641761e-06;+3.5394609841992172e-05;+9.8158610433932548e-14;+3.7659459276748515e-05
9900;+0.0000000000000000e+00;+3.6818844266673315e-05;+0.0000000000000000e+00;+4.9396833324273023e-06;+3.6818844266673315e-05;+1.0030693081900565e-13;+3.6853228525456934e-05
9950;+0.0000000000000000e+00;+3.8425622814835877e-05;+0.0000000000000000e+00;+4.9666489188548593e-06;+3.8425622814835877e-05;+1.0298027328131758e-13;+4.0806071105132221e-05
10000;+0.0000000000000000e+00;+3.8748749996751270e-05;+0.0000000000000000e+00;+5.0132792370411674e-06;+3.8748749996751270e-05;+9.9049980432003931e-14;+4.0047939876891299e-05
10050;+0.0000000000000000e+00;+3.9739765155640515e-05;+0.0000000000000000e+00;+5.1013466816344057e-06;+3.9739765155640515e-05;+1.0491740548872963e-13;+3.7721271132502707e-05
10100;+0.0000000000000000e+00;+3.9109611936984078e-05;+0.0000000000000000e+00;+5.1577639789960103e-06;+3.9109611936984078e-05;+9.9191264462536239e-14;+3.9785977371563971e-05
10150;+0.0000000000000000e+00;+4.1585580842786848e-05;+0.0000000000000000e+00;+5.1812855652967579e-06;+4.1585580842786848e-05;+1.0516165358079674e-13;+4.1826375955507396e-05
10200;+0.0000000000000000e+00;+3.8775037912815635e-05;+0.0000000000000000e+00;+5.2523205907214332e-06;+3.8775037912815635e-05;+1.0539747604003254e-13;+4.1882554254042933e-05
10250;+0.0000000000000000e+00;+3.9380413348937644e-05;+0.0000000000000000e+00;+5.3123853505861254e-06;+3.9380413348937644e-05;+1.0432687818417792e-13;+4.2192201639109508e-05
10300;+0.0000000000000000e+00;+4.2134926578588209e-05;+0.0000000000000000e+00;+5.2741998769379003e-06;+4.2134926578588209e-05;+1.0225988161701841e-13;+4.2596653593517819e-05
10350;+0.0000000000000000e+00;+4.3507534929090548e-05;+0.0000000000000000e+00;+5.3066950422826345e-06;+4.3507534929090548e-05;+1.0289367843932758e-13;+4.0904815397045382e-05
10400;+0.0000000000000000e+00;+4.1659101699562876e-05;+0.0000000000000000e+00;+5.3267667171294248e-06;+4.1659101699562876e-05;+1.0850583046781326e-13;+4.3645075027553587e-05
10450;+0.0000000000000000e+00;+4.0069310243869690e-05;+0.0000000000000000e+00;+5.3114003670842923e-06;+4.0069310243869690e-05;+1.0523657538320522e-13;+4.1338428064617860e-05
10500;+0.0000000000000000e+00;+4.2158870832579765e-05;+0.0000000000000000e+00;+5.3678874872177738e-06;+4.2158870832579765e-05;+1.1056402057871570e-13;+4.5317243068589968e-05
10550;+0.0000000000000000e+00;+4.3031810120208867e-05;+0.0000000000000000e+00;+5.3568429005738863e-06;+4.3031810120208867e-05;+1.1090944773481916e-13;+4.2227422899570825e-05
10600;+0.0000000000000000e+00;+4.0473822150959261e-05;+0.0000000000000000e+00;+5.3775175988008115e-06;+4.0473822150959261e-05;+1.0983127467518073e-13;+4.2422796684955618e-05
10650;+0.0000000000000000e+00;+4.0531379612987843e-05;+0.0000000000000000e+00;+5.4111172404381918e-06;+4.0531379612987843e-05;+1.1603078851262105e-13;+4.3293784153371427e-05
10700;+0.0000000000000000e+00;+4.0856239684150379e-05;+0.0000000000000000e+00;+5.4032312901042799e-06;+4.0856239684150379e-05;+1.1290196287550677e-13;+4.3754282134003173e-05
10750;+0.0000000000000000e+00;+4.1650773219836855e-05;+0.0000000000000000e+00;+5.4606975401800090e-06;+4.1650773219836855e-05;+1.1307804025654872e-13;+4.3579394751704819e-05
10800;+0.0000000000000000e+00;+4.4963042778296831e-05;+0.0000000000000000e+00;+5.5388268800868204e-06;+4.4963042778296831e-05;+1.1666105079198679e-13;+4.5879736680447586e-05
10850;+0.0000000000000000e+00;+4.3636438954929737e-05;+0.0000000000000000e+00;+5.5572632682003278e-06;+4.3636438954929737e-05;+1.1680072980517281e-13;+4.4264065250322461e-05
10900;+0.0000000000000000e+00;+4.2558437347600221e-05;+0.0000000000000000e+00;+5.5832079962584551e-06;+4.2558437347600221e-05;+1.1441568253341544e-13;+4.4211131709272558e-05
10950;+0.0000000000000000e+00;+4.2881387629206963e-05;+0.0000000000000000e+00;+5.6162235774829460e-06;+4.2881387629206963e-05;+1.1371200184789117e-13;+4.3069786478610492e-05
11000;+0.0000000000000000e+00;+4.2076178597823171e-05;+0.0000000000000000e+00;+5.6248614060712906e-06;+4.2076178597823171e-05;+1.1310118458968397e-13;+4.3876882626806282e-05
11050;+0.0000000000000000e+00;+4.5030533324980791e-05;+0.0000000000000000e+00;+5.6085624534706361e-06;+4.5030533324980791e-05;+1.1682004387435790e-13;+4.4577092177982732e-05
11100;+0.0000000000000000e+00;+4.5029784916730779e-05;+0.0000000000000000e+00;+5.6254879728828893e-06;+4.5029784916730779e-05;+1.2068377195178709e-13;+4.3377065445009670e-05
11150;+0.0000000000000000e+00;+4.3560625164513157e-05;+0.0000000000000000e+00;+5.5655786545769967e-06;+4.3560625164513157e-05;+1.2283240298846940e-13;+4.7603304928274916e-05
11200;+0.0000000000000000e+00;+4.5129324223234219e-05;+0.0000000000000000e+00;+5.6148233065883131e-06;+4.5129324223234219e-05;+1.1829507598397715e-13;+4.6294663631222411e-05
11250;+0.0000000000000000e+00;+4.4744909360440095e-05;+0.0000000000000000e+00;+5.6212946869235262e-06;+4.4744909360440095e-05;+1.2047193392811862e-13;+4.7297368384030018e-05
11300;+0.0000000000000000e+00;+4.5278515418207045e-05;+0.0000000000000000e+00;+5.6046421982253333e-06;+4.5278515418207045e-05;+1.2094570313210833e-13;+4.6141228285845276e-05
11350;+0.0000000000000000e+00;+4.7851292485401241e-05;+0.0000000000000000e+00;+5.5719708652264871e-06;+4.7851292485401241e-05;+1.2021277596954763e-13;+4.5720581199667836e-05
11400;+0.0000000000000000e+00;+4.5704083287397481e-05;+0.0000000000000000e+00;+5.6411694670860642e-06;+4.5704083287397481e-05;+1.2236143554116264e-13;+4.5970583633753029e-05
11450;+0.0000000000000000e+00;+4.6279414911449594e-05;+0.0000000000000000e+00;+5.6291527757908261e-06;+4.6279414911449594e-05;+1.1529613936222228e-13;+4.5827523581215940e-05
11500;+0.0000000000000000e+00;+4.7316009624463694e-05;+0.0000000000000000e+00;+5.6850441790634648e-06;+4.7316009624463694e-05;+1.2136702670912924e-13;+4.8864503234163208e-05
11550;+0.0000000000000000e+00;+4.9083732721005476e-05;+0.0000000000000000e+00;+5.8548543196613248e-06;+4.9083732721005476e-05;+1.2638666797609236e-13;+4.8709265612929401e-05
11600;+0.0000000000000000e+00;+5.0324989641091001e-05;+0.0000000000000000e+00;+5.8346757670023252e-06;+5.0324989641091001e-05;+1.2519163069485728e-13;+4.8534152519161058e-05
11650;+0.0000000000000000e+00;+4.8806541317947457e-05;+0.0000000000000000e+00;+5.9209264791511085e-06;+4.8806541317947457e-05;+1.2693046774158599e-13;+5.1440784764222629e-05
11700;+0.0000000000000000e+00;+5.2819429157543782e-05;+0.0000000000000000e+00;+5.8903530933952387e-06;+5.2819429157543782e-05;+1.3209904664311518e-13;+4.7990709934737618e-05
11750;+0.0000000000000000e+00;+5.0909017767902021e-05;+0.0000000000000000e+00;+5.9061014004427510e-06;+5.0909017767902021e-05;+1.3406075331220961e-13;+5.2110541322588758e-05
11800;+0.0000000000000000e+00;+4.8652668963243335e-05;+0.0000000000000000e+00;+5.9217735245208328e-06;+4.8652668963243335e-05;+1.3852668712775678e-13;+4.9950809750210414e-05
11850;+0.0000000000000000e+00;+4.9129301304907548e-05;+0.0000000000000000e+00;+5.9295302834917107e-06;+4.9129301304907548e-05;+1.2906651891717158e-13;+4.9760287208305205e-05
11900;+0.0000000000000000e+00;+5.0355434437120550e-05;+0.0000000000000000e+00;+5.9900554480157385e-06;+5.0355434437120550e-05;+1.3183732277422211e-13;+5.1903501066113278e-05
11950;+0.0000000000000000e+00;+4.8462192648066266e-05;+0.0000000000000000e+00;+5.9745741468227481e-06;+4.8462192648066266e-05;+1.4197667810513784e-13;+5.1878317787392823e-05
12000;+0.0000000000000000e+00;+4.8885678817009809e-05;+0.0000000000000000e+00;+5.9486136744984369e-06;+4.8885678817009809e-05;+1.3547344677175381e-13;+5.2464344654005542e-05
12050;+0.0000000000000000e+00;+4.7415440275885857e-05;+0.0000000000000000e+00;+5.9294264144955005e-06;+4.7415440275885857e-05;+1.3393831681327723e-13;+4.9950794530172341e-05
12100;+0.0000000000000000e+00;+5.3093793990922788e-05;+0.0000000000000000e+00;+5.8848075782256472e-06;+5.3093793990922788e-05;+1.3061570116062194e-13;+5.4597146049765075e-05
12150;+0.0000000000000000e+00;+5.1534171574771729e-05;+0.0000000000000000e+00;+5.9342255224929993e-06;+5.1534171574771729e-05;+1.4935491378934483e-13;+5.3895862334950169e-05
12200;+0.0000000000000000e+00;+5.1959212475895116e-05;+0.0000000000000000e+00;+5.9101044459729091e-06;+5.1959212475895116e-05;+1.4066239537671502e-13;+5.1414735638667914e-05
12250;+0.0000000000000000e+00;+5.1089121358202823e-05;+0.0000000000000000e+00;+5.9289721006080175e-06;+5.1089121358202823e-05;+1.3935805927090943e-13;+5.2424815983798662e-05
12300;+0.0000000000000000e+00;+5.3084085123714693e-05;+0.0000000000000000e+00;+5.9135674682778943e-06;+5.3084085123714693e-05;+1.3751771703126136e-13;+5.2976565160790253e-05
12350;+0.0000000000000000e+00;+4.9858167723147250e-05;+0.0000000000000000e+00;+5.9650425574598031e-06;+4.9858167723147250e-05;+1.4536086896270860e-13;+5.3383681140257309e-05
12400;+0.0000000000000000e+00;+5.5116578179093522e-05;+0.0000000000000000e+00;+6.0088801872570097e-06;+5.5116578179093522e-05;+1.3948201295599225e-13;+5.3248068738147121e-05
12450;+0.0000000000000000e+00;+5.5441816407917947e-05;+0.0000000000000000e+00;+6.0906630811649548e-06;+5.5441816407917947e-05;+1.3697626962332310e-13;+5.5405108464889687e-05
12500;+0.0000000000000000e+00;+5.5014438998353266e-05;+0.0000000000000000e+00;+6.2259953396829367e-06;+5.5014438998353266e-05;+1.3678214334495726e-13;+5.6065025693634834e-05
12550;+0.0000000000000000e+00;+5.4545583091164295e-05;+0.0000000000000000e+00;+6.2783338524215116e-06;+5.4545583091164295e-05;+1.4262955512709577e-13;+5.7270573118514268e-05
12600;+0.0000000000000000e+00;+5.6596010689204226e-05;+0.0000000000000000e+00;+6.2920546179059190e-06;+5.6596010689204226e-05;+1.4190670645700277e-13;+5.5298242044368541e-05
12650;+0.0000000000000000e+00;+5.3172046202235328e-05;+0.0000000000000000e+00;+6.2977900598450421e-06;+5.3172046202235328e-05;+1.4534977477212727e-13;+5.2412404543862851e-05
12700;+0.0000000000000000e+00;+5.7132552448460175e-05;+0.0000000000000000e+00;+6.2950596846343285e-06;+5.7132552448460175e-05;+1.4710374604299496e-13;+5.5020168781106053e-05
12750;+0.0000000000000000e+00;+5.5898029020359919e-05;+0.0000000000000000e+00;+6.3367584032434153e-06;+5.5898029020359919e-05;+1.4530327234112912e-13;+5.8002185420947894e-05
12800;+0.0000000000000000e+00;+5.9346293220041208e-05;+0.0000000000000000e+00;+6.3094961503116303e-06;+5.9346293220041208e-05;+1.4746106699907331e-13;+5.8701337045803721e-05
12850;+0.0000000000000000e+00;+5.5580524316224321e-05;+0.0000000000000000e+00;+6.3398553693814217e-06;+5.5580524316224321e-05;+1.4944993705505819e-13;+5.7186323197615925e-05
12900;+0.0000000000000000e+00;+5.6982996854007412e-05;+0.0000000000000000e+00;+6.3922654425409394e-06;+5.6982996854007412e-05;+1.4889971353682774e-13;+5.6551317608542759e-05
12950;+0.0000000000000000e+00;+5.6741490665530712e-05;+0.0000000000000000e+00;+6.4574630501728828e-06;+5.6741490665530712e-05;+1.5544250886568924e-13;+5.6484752185855773e-05
13000;+0.0000000000000000e+00;+6.0416953697026461e-05;+0.0000000000000000e+00;+6.4715660447764887e-06;+6.0416953697026461e-05;+1.4598442409024504e-13;+5.8719533582577046e-05
13050;+0.0000000000000000e+00;+5.6315211474425088e-05;+0.0000000000000000e+00;+6.4763739314772420e-06;+5.6315211474425088e-05;+1.4738830468097186e-13;+5.6671191052272310e-05
13100;+0.0000000000000000e+00;+5.8520354520802724e-05;+0.0000000000000000e+00;+6.4391371873616215e-06;+5.8520354520802724e-05;+1.5235749077787171e-13;+6.1780644226647704e-05
13150;+0.0000000000000000e+00;+5.7542207262825811e-05;+0.0000000000000000e+00;+6.5066062588797548e-06;+5.7542207262825811e-05;+1.5837255017005563e-13;+6.0169093141817317e-05
13200;+0.0000000000000000e+00;+5.9565601414210157e-05;+0.0000000000000000e+00;+6.5659592981086488e-06;+5.9565601414210157e-05;+1.5615445433368570e-13;+5.8778124963007016e-05
13250;+0.0000000000000000e+00;+6.2598823796692387e-05;+0.0000000000000000e+00;+6.5611554552494781e-06;+6.2598823796692387e-05;+1.5366880345120058e-13;+6.2692608113612243e-05
13300;+0.0000000000000000e+00;+5.8483290311851465e-05;+0.0000000000000000e+00;+6.6241704008989385e-06;+5.8483290311851465e-05;+1.6686406547498742e-13;+6.1240741533797124e-05
13350;+0.0000000000000000e+00;+5.9884582866712670e-05;+0.0000000000000000e+00;+6.6354982087861183e-06;+5.9884582866712670e-05;+1.5688986285655639e-13;+6.1219503997658127e-05
13400;+0.0000000000000000e+00;+6.0282361649328414e-05;+0.0000000000000000e+00;+6.6840103035055123e-06;+6.0282361649328414e-05;+1.5633318162503436e-13;+6.1635725343104185e-05
13450;+0.0000000000000000e+00;+6.1857359895878494e-05;+0.0000000000000000e+00;+6.7159128256370676e-06;+6.1857359895878494e-05;+1.6149620347550784e-13;+6.1484070670636765e-05
13500;+0.0000000000000000e+00;+6.0522592003853743e-05;+0.0000000000000000e+00;+6.7858905914779781e-06;+6.0522592003853743e-05;+1.6190838286775380e-13;+6.1114845676779199e-05
13550;+0.0000000000000000e+00;+6.2026798149009319e-05;+0.0000000000000000e+00;+6.7453492114888400e-06;+6.2026798149009319e-05;+1.6226452372876940e-13;+6.3292279952723767e-05
13600;+0.0000000000000000e+00;+6.3238250979165463e-05;+0.0000000000000000e+00;+6.7572889365583313e-06;+6.3238250979165463e-05;+1.6516559124628604e-13;+6.2386286142430858e-05
13650;+0.0000000000000000e+00;+6.2590895201377838e-05;+0.0000000000000000e+00;+6.9054403457082179e-06;+6.2590895201377838e-05;+1.6816481788725056e-13;+6.5598867853012440e-05
13700;+0.0000000000000000e+00;+6.1387761548716883e-05;+0.0000000000000000e+00;+6.9015585488146510e-06;+6.1387761548716883e-05;+1.6300439853381956e-13;+6.4702579850464293e-05
13750;+0.0000000000000000e+00;+6.2195996704981498e-05;+0.0000000000000000e+00;+6.9723943695356939e-06;+6.2195996704981498e-05;+1.6413914047041777e-13;+6.5420010446056489e-05
13800;+0.0000000000000000e+00;+6.3332737617978994e-05;+0.0000000000000000e+00;+7.0350067031296450e-06;+6.3332737617978994e-05;+1.6846976257222149e-13;+6.2960610101860071e-05
13850;+0.0000000000000000e+00;+6.4766227765328458e-05;+0.0000000000000000e+00;+7.0966934359085565e-06;+6.4766227765328458e-05;+1.6954243425154248e-13;+6.5662420654584092e-05
13900;+0.0000000000000000e+00;+6.2807679806579000e-05;+0.0000000000000000e+00;+7.1208152873661280e-06;+6.2807679806579000e-05;+1.7456118577710766e-13;+6.5088596404086556e-05
13950;+0.0000000000000000e+00;+6.5370390851980629e-05;+0.0000000000000000e+00;+7.0910258692660574e-06;+6.5370390851980629e-05;+1.7396128771848209e-13;+6.4726224219654647e-05
14000;+0.0000000000000000e+00;+6.2472458506884797e-05;+0.0000000000000000e+00;+7.1285794340152859e-06;+6.2472458506884797e-05;+1.7228801296443324e-13;+6.6001998949660805e-05
14050;+0.0000000000000000e+00;+6.3107795368753353e-05;+0.0000000000000000e+00;+7.2324166122708372e-06;+6.3107795368753353e-05;+1.6683754438916643e-13;+6.7445426697100222e-05
14100;+0.0000000000000000e+00;+6.5960828863237511e-05;+0.0000000000000000e+00;+7.2879158862830923e-06;+6.5960828863237511e-05;+1.7584364687111380e-13;+6.5797691693730037e-05
14150;+0.0000000000000000e+00;+6.3860764128357176e-05;+0.0000000000000000e+00;+7.3090428714686506e-06;+6.3860764128357176e-05;+1.7133689934669744e-13;+6.4689283530403654e-05
14200;+0.0000000000000000e+00;+6.4004462689492723e-05;+0.0000000000000000e+00;+7.3812526761059636e-06;+6.4004462689492723e-05;+1.7406258099425679e-13;+6.5773531931661420e-05
14250;+0.0000000000000000e+00;+6.5516544668305454e-05;+0.0000000000000000e+00;+7.4395358075660709e-06;+6.5516544668305454e-05;+1.7433704990157566e-13;+7.1332576253915951e-05
14300;+0.0000000000000000e+00;+6.7127926591627017e-05;+0.0000000000000000e+00;+7.4740008704575451e-06;+6.7127926591627017e-05;+1.7456641913319812e-13;+6.8117909350010140e-05
14350;+0.0000000000000000e+00;+6.4489494459444443e-05;+0.0000000000000000e+00;+7.4747957723360683e-06;+6.4489494459444443e-05;+1.7545506063891985e-13;+6.9241475787134758e-05
14400;+0.0000000000000000e+00;+6.6213423988931879e-05;+0.0000000000000000e+00;+7.5285648865081657e-06;+6.6213423988931879e-05;+1.8001484749980611e-13;+7.0737258816764011e-05
14450;+0.0000000000000000e+00;+7.0724465623910721e-05;+0.0000000000000000e+00;+7.5488415449965406e-06;+7.0724465623910721e-05;+1.6837020769407043e-13;+6.6128612361408869e-05
14500;+0.0000000000000000e+00;+7.0100740090933426e-05;+0.0000000000000000e+00;+7.7057448230843139e-06;+7.0100740090933426e-05;+1.8081060169510538e-13;+6.6474614311120908e-05
14550;+0.0000000000000000e+00;+6.5612324513174411e-05;+0.0000000000000000e+00;+7.6811639340839453e-06;+6.5612324513174411e-05;+1.7928515640863058e-13;+6.9443918547513393e-05
