Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
343000000;3.7416958808898926e+00;1.9312640428543091e+00;3.7273600101470947e+00;2.0019199848175049e+00;1.9312640428543091e+00;3.8379518985748291e+00;2.1114881038665771e+00;0.0000000000000000e+00;1.3416280765815334e-06;1.1480241793914073e-15;3.4057577822386400e-08;2.9441141258701161e-06;9.0693910171921177e-15;2.0812370224070331e-06
345000000;3.7621760368347168e+00;1.9435520172119141e+00;3.7498879432678223e+00;2.0111360549926758e+00;1.9466240406036377e+00;3.8594560623168945e+00;2.1217279434204102e+00;0.0000000000000000e+00;1.8027827336572366e-07;1.8026505700773783e-15;3.1014548528001546e-08;4.8507780234192515e-07;2.5913101944862309e-15;1.9948857525684025e-06
347000000;3.7877759933471680e+00;1.9537919759750366e+00;3.7744638919830322e+00;2.0213758945465088e+00;1.9558399915695190e+00;3.8860800266265869e+00;2.1401600837707520e+00;0.0000000000000000e+00;1.0951324637470236e-06;2.4823853745448582e-15;3.5646863524341817e-08;2.0665213043545041e-07;3.4477574646456365e-15;2.1626287583954113e-06
349000000;3.8072319030761719e+00;1.9650559425354004e+00;3.7949440479278564e+00;2.0367360115051270e+00;1.9650559425354004e+00;3.9065599441528320e+00;2.1422080993652344e+00;0.0000000000000000e+00;3.8068635927319256e-07;9.8755291896350669e-16;4.0806502330283156e-08;1.2895808214198210e-06;4.2323696527007425e-15;2.1187734116300355e-06
351000000;3.8287360668182373e+00;1.9742720127105713e+00;3.8174719810485840e+00;2.0398080348968506e+00;1.9783680438995361e+00;3.9301118850708008e+00;2.1565439701080322e+00;0.0000000000000000e+00;1.1867644832823904e-06;6.2070441453445275e-16;5.7527182766819848e-08;1.2700740195607748e-06;6.2070441453445271e-15;2.5197170637365413e-06
353000000;3.8533120155334473e+00;1.9814399480819702e+00;3.8389759063720703e+00;2.0510718822479248e+00;1.9886080026626587e+00;3.9536640644073486e+00;2.1657600402832031e+00;0.0000000000000000e+00;2.8083248656697474e-06;3.7394445861938051e-15;5.2772674112118655e-08;1.9718252717683599e-06;4.2068751594680304e-15;2.9756247844500248e-06
355000000;3.8727679252624512e+00;1.9988479614257812e+00;3.8563840389251709e+00;2.0623359680175781e+00;2.0029439926147461e+00;3.9741439819335938e+00;2.1821439266204834e+00;0.0000000000000000e+00;4.2818529341775544e-06;5.9658736037113636e-16;1.3653620590090213e-07;1.5901377370747312e-06;7.9544981382818181e-16;6.8441761361785515e-06
357000000;3.8912000656127930e+00;2.0101120471954346e+00;3.8768639564514160e+00;2.0695040225982666e+00;2.0121600627899170e+00;3.9935998916625977e+00;2.1964800357818604e+00;0.0000000000000000e+00;2.2335471313774661e-06;3.2984927210761778e-15;1.4082346788605564e-07;1.0876934402430649e-06;5.6268405241887745e-15;5.4749231544357788e-06
359000000;3.9127039909362793e+00;2.0223999023437500e+00;3.8983678817749023e+00;2.0848639011383057e+00;2.0193281173706055e+00;4.0161280632019043e+00;2.2097918987274170e+00;0.0000000000000000e+00;1.1723898712237109e-06;1.0128589848499658e-14;1.0149645860092074e-07;9.4262598660802282e-07;2.7104677059365282e-15;3.9590035518599913e-06
361000000;3.9352319240570068e+00;2.0336639881134033e+00;3.9239680767059326e+00;2.0971519947052002e+00;2.0326399803161621e+00;4.0386562347412109e+00;2.2251520156860352e+00;0.0000000000000000e+00;1.2458820639218590e-06;1.5032234116460896e-15;1.2015052156794304e-07;1.7132533238954953e-06;1.0856613528555092e-14;5.1913959143449984e-06
363000000;3.9577600955963135e+00;2.0408320426940918e+00;3.9444479942321777e+00;2.1053440570831299e+00;2.0459520816802979e+00;4.0591359138488770e+00;2.2364161014556885e+00;0.0000000000000000e+00;1.7369627393031100e-06;5.2325214265601507e-16;1.0931416284389681e-07;1.5923953217429041e-07;1.8313824992960530e-15;4.6866107171568442e-06
365000000;3.9782400131225586e+00;2.0520958900451660e+00;3.9659519195556641e+00;2.1155838966369629e+00;2.0551679134368896e+00;4.0816640853881836e+00;2.2425599098205566e+00;0.0000000000000000e+00;4.8321449935673720e-07;8.2752252612457583e-15;1.1740220107347763e-07;1.9641237436935533e-06;1.4067882944117789e-14;5.2923315535568459e-06
367000000;3.9946238994598389e+00;2.0643839836120605e+00;3.9864320755004883e+00;2.1288959980010986e+00;2.0654079914093018e+00;4.1062397956848145e+00;2.2630400657653809e+00;0.0000000000000000e+00;1.0154990128601398e-05;4.3533030662070986e-15;2.1602831026913529e-07;4.0783694814471956e-06;2.7861139623725431e-14;7.9580137234928611e-06
369000000;4.0171518325805664e+00;2.0776960849761963e+00;4.0089597702026367e+00;2.1360640525817871e+00;2.0797441005706787e+00;4.1287679672241211e+00;2.2712318897247314e+00;0.0000000000000000e+00;5.7472411718104676e-06;1.8728220341793926e-16;1.8043581031175915e-07;2.1719096754074683e-07;1.3858883052927505e-14;7.2232402163857870e-06
371000000;4.0427517890930176e+00;2.0910079479217529e+00;4.0284161567687988e+00;2.1483519077301025e+00;2.0899839401245117e+00;4.1492481231689453e+00;2.2876160144805908e+00;0.0000000000000000e+00;6.0453602243129807e-07;3.9519455609236108e-15;1.8934561512218020e-07;5.6239051717577778e-07;1.0275058458401389e-14;5.7605178299709339e-06
373000000;4.0622081756591797e+00;2.1022720336914062e+00;4.0519680976867676e+00;2.1585919857025146e+00;2.0981760025024414e+00;4.1615362167358398e+00;2.2917120456695557e+00;0.0000000000000000e+00;1.9111767813562646e-06;9.1219257254344820e-15;3.0447665574708626e-07;2.8090144883148144e-06;2.1892621741042754e-14;8.3731460438053053e-06
375000000;4.0837121009826660e+00;2.1104640960693359e+00;4.0673279762268066e+00;2.1708800792694092e+00;2.1104640960693359e+00;4.1994237899780273e+00;2.3101439476013184e+00;0.0000000000000000e+00;1.8370262038245853e-06;2.4246922298345544e-14;4.6023454760869351e-07;5.6986672173430841e-06;5.3134403888240472e-14;1.1055137010288099e-05
