Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp64, posit32>;Error DOT Acc<fp64, posit16>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
9;55000000;-3.5789399413942215e+03;-3.5789426269531250e+03;-3.5789399413942215e+03;-3.5789399414062500e+03;-3.5789398803710938e+03;-3.5760000000000000e+03;-3.5789404296875000e+03;-3.5789399413942197e+03;-3.5789389648437500e+03
0;57000000;8.8298557893262864e+02;8.8298559570312500e+02;8.8298557893263001e+02;8.8298565673828125e+02;8.8298556518554688e+02;8.8200000000000000e+02;8.8298571777343750e+02;8.8298557893263012e+02;8.8298565673828125e+02
1;57000000;8.0142994516536191e+02;8.0142822265625000e+02;8.0142994516536487e+02;8.0143005371093750e+02;8.0142993164062500e+02;8.0100000000000000e+02;8.0142584228515625e+02;8.0142994516536260e+02;8.0142987060546875e+02
2;57000000;2.4973559993592289e+03;2.4973544921875000e+03;2.4973559993592266e+03;2.4973559570312500e+03;2.4973559570312500e+03;2.4960000000000000e+03;2.4973574218750000e+03;2.4973559993592371e+03;2.4973554687500000e+03
3;57000000;1.0574823336488294e+03;1.0574846191406250e+03;1.0574823336488307e+03;1.0574822998046875e+03;1.0574822998046875e+03;1.0560000000000000e+03;1.0574848632812500e+03;1.0574823336488296e+03;1.0574819335937500e+03
4;57000000;7.6090388299961319e+02;7.6090240478515625e+02;7.6090388299961444e+02;7.6090386962890625e+02;7.6090386962890625e+02;7.6000000000000000e+02;7.6090270996093750e+02;7.6090388299961342e+02;7.6090350341796875e+02
5;57000000;-6.8787108291755473e+01;-6.8787429809570312e+01;-6.8787108291754890e+01;-6.8787109375000000e+01;-6.8787108421325684e+01;-6.8625000000000000e+01;-6.8786705017089844e+01;-6.8787108291751110e+01;-6.8787658691406250e+01
6;57000000;3.6048659875285239e+02;3.6048486328125000e+02;3.6048659875284983e+02;3.6048660278320312e+02;3.6048658752441406e+02;3.6000000000000000e+02;3.6048431396484375e+02;3.6048659875285534e+02;3.6048706054687500e+02
7;57000000;-4.1194225443795284e+02;-4.1194314575195312e+02;-4.1194225443795483e+02;-4.1194226074218750e+02;-4.1194225311279297e+02;-4.1150000000000000e+02;-4.1194290161132812e+02;-4.1194225443795455e+02;-4.1194180297851562e+02
8;57000000;-3.6097774783984996e+03;-3.6097763671875000e+03;-3.6097774783985028e+03;-3.6097775878906250e+03;-3.6097774658203125e+03;-3.6080000000000000e+03;-3.6097746582031250e+03;-3.6097774783984960e+03;-3.6097756347656250e+03
9;57000000;-3.7092439611726118e+03;-3.7092443847656250e+03;-3.7092439611726195e+03;-3.7092438964843750e+03;-3.7092438964843750e+03;-3.7080000000000000e+03;-3.7092421875000000e+03;-3.7092439611726049e+03;-3.7092429199218750e+03
0;59000000;3.0903211383471813e+02;3.0903283691406250e+02;3.0903211383471699e+02;3.0903219604492188e+02;3.0903210449218750e+02;3.0900000000000000e+02;3.0903396606445312e+02;3.0903211383471853e+02;3.0903265380859375e+02
1;59000000;2.3483175799284251e+02;2.3482925415039062e+02;2.3483175799284214e+02;2.3483183288574219e+02;2.3483174896240234e+02;2.3487500000000000e+02;2.3483015441894531e+02;2.3483175799284345e+02;2.3483160400390625e+02
2;59000000;2.0510933746315136e+03;2.0510976562500000e+03;2.0510933746315154e+03;2.0510935058593750e+03;2.0510933227539062e+03;2.0480000000000000e+03;2.0510954589843750e+03;2.0510933746315113e+03;2.0510927734375000e+03
3;59000000;1.2880734119148317e+03;1.2880788574218750e+03;1.2880734119148372e+03;1.2880733642578125e+03;1.2880733947753906e+03;1.2860000000000000e+03;1.2880767822265625e+03;1.2880734119148406e+03;1.2880733642578125e+03
4;59000000;7.6981668147660503e+02;7.6981628417968750e+02;7.6981668147660525e+02;7.6981665039062500e+02;7.6981666564941406e+02;7.6900000000000000e+02;7.6981805419921875e+02;7.6981668147660844e+02;7.6981695556640625e+02
5;59000000;3.1711838348229907e+02;3.1711474609375000e+02;3.1711838348229514e+02;3.1711837768554688e+02;3.1711837768554688e+02;3.1700000000000000e+02;3.1711437988281250e+02;3.1711838348230287e+02;3.1711895751953125e+02
6;59000000;-4.5433023371966300e+01;-4.5432621002197266e+01;-4.5433023371962761e+01;-4.5433025360107422e+01;-4.5433026313781738e+01;-4.5250000000000000e+01;-4.5431365966796875e+01;-4.5433023371961553e+01;-4.5432739257812500e+01
7;59000000;-2.1233598916015796e+02;-2.1233633422851562e+02;-2.1233598916015916e+02;-2.1233598327636719e+02;-2.1233598899841309e+02;-2.1225000000000000e+02;-2.1233639526367188e+02;-2.1233598916015899e+02;-2.1233593750000000e+02
8;59000000;-2.3549592340636918e+03;-2.3549614257812500e+03;-2.3549592340636891e+03;-2.3549592285156250e+03;-2.3549591674804688e+03;-2.3520000000000000e+03;-2.3549602050781250e+03;-2.3549592340636905e+03;-2.3549582519531250e+03
9;59000000;-4.0187416881742579e+03;-4.0187468261718750e+03;-4.0187416881742579e+03;-4.0187416992187500e+03;-4.0187416381835938e+03;-4.0160000000000000e+03;-4.0187451171875000e+03;-4.0187416881742620e+03;-4.0187399902343750e+03
0;61000000;-1.8138739227812101e+02;-1.8138934326171875e+02;-1.8138739227811493e+02;-1.8138729858398438e+02;-1.8138739776611328e+02;-1.8112500000000000e+02;-1.8138818359375000e+02;-1.8138739227811948e+02;-1.8138751220703125e+02
1;61000000;7.6831344081363022e+02;7.6831365966796875e+02;7.6831344081363068e+02;7.6831353759765625e+02;7.6831341552734375e+02;7.6800000000000000e+02;7.6831353759765625e+02;7.6831344081363045e+02;7.6831323242187500e+02
2;61000000;7.4725284367101199e+02;7.4725390625000000e+02;7.4725284367101131e+02;7.4725292968750000e+02;7.4725282287597656e+02;7.4700000000000000e+02;7.4725616455078125e+02;7.4725284367101062e+02;7.4725207519531250e+02
3;61000000;1.5463565496554461e+03;1.5463593750000000e+03;1.5463565496554427e+03;1.5463565673828125e+03;1.5463565063476562e+03;1.5460000000000000e+03;1.5463590087890625e+03;1.5463565496554531e+03;1.5463562011718750e+03
4;61000000;1.6608117349614713e+03;1.6608149414062500e+03;1.6608117349614763e+03;1.6608117675781250e+03;1.6608117065429688e+03;1.6600000000000000e+03;1.6608123779296875e+03;1.6608117349614772e+03;1.6608115234375000e+03
5;61000000;2.7930612181690060e+02;2.7930142211914062e+02;2.7930612181689787e+02;2.7930612182617188e+02;2.7930611419677734e+02;2.7900000000000000e+02;2.7930313110351562e+02;2.7930612181690276e+02;2.7930554199218750e+02
6;61000000;-6.0224163962435944e+02;-6.0224041748046875e+02;-6.0224163962435716e+02;-6.0224163818359375e+02;-6.0224163818359375e+02;-6.0100000000000000e+02;-6.0224023437500000e+02;-6.0224163962435250e+02;-6.0224072265625000e+02
7;61000000;-4.8584261132966242e+02;-4.8584185791015625e+02;-4.8584261132966367e+02;-4.8584262084960938e+02;-4.8584260559082031e+02;-4.8550000000000000e+02;-4.8584295654296875e+02;-4.8584261132966378e+02;-4.8584307861328125e+02
8;61000000;-2.2375836633929230e+03;-2.2375859375000000e+03;-2.2375836633929271e+03;-2.2375837402343750e+03;-2.2375836181640625e+03;-2.2360000000000000e+03;-2.2375844726562500e+03;-2.2375836633929275e+03;-2.2375820312500000e+03
9;61000000;-3.0807728848275542e+03;-3.0807824707031250e+03;-3.0807728848275515e+03;-3.0807729492187500e+03;-3.0807728271484375e+03;-3.0760000000000000e+03;-3.0807829589843750e+03;-3.0807728848275524e+03;-3.0807717285156250e+03
0;63000000;-9.0380189609643355e+02;-9.0380212402343750e+02;-9.0380189609643480e+02;-9.0380181884765625e+02;-9.0380189514160156e+02;-9.0300000000000000e+02;-9.0380450439453125e+02;-9.0380189609643401e+02;-9.0380187988281250e+02
1;63000000;1.0936867252310154e+02;1.0937008666992188e+02;1.0936867252310734e+02;1.0936874389648438e+02;1.0936866474151611e+02;1.0950000000000000e+02;1.0936872100830078e+02;1.0936867252310287e+02;1.0936804199218750e+02
2;63000000;2.9204803559036878e+02;2.9204885864257812e+02;2.9204803559036895e+02;2.9204809570312500e+02;2.9204802703857422e+02;2.9200000000000000e+02;2.9204849243164062e+02;2.9204803559037055e+02;2.9204711914062500e+02
3;63000000;7.4925639928318401e+02;7.4925726318359375e+02;7.4925639928317901e+02;7.4925640869140625e+02;7.4925637817382812e+02;7.4900000000000000e+02;7.4925585937500000e+02;7.4925639928318253e+02;7.4925671386718750e+02
4;63000000;1.6731995172820571e+03;1.6732011718750000e+03;1.6731995172820571e+03;1.6731994628906250e+03;1.6731994934082031e+03;1.6720000000000000e+03;1.6731990966796875e+03;1.6731995172820589e+03;1.6731993408203125e+03
5;63000000;6.8594859310656614e+02;6.8595135498046875e+02;6.8594859310656602e+02;6.8594860839843750e+02;6.8594857788085938e+02;6.8500000000000000e+02;6.8595050048828125e+02;6.8594859310657012e+02;6.8594909667968750e+02
6;63000000;-3.3051230259178041e+01;-3.3051811218261719e+01;-3.3051230259182731e+01;-3.3051227569580078e+01;-3.3051234722137451e+01;-3.2843750000000000e+01;-3.3052642822265625e+01;-3.3051230259175099e+01;-3.3051147460937500e+01
7;63000000;-7.0652634395221492e+02;-7.0652386474609375e+02;-7.0652634395221571e+02;-7.0652630615234375e+02;-7.0652633666992188e+02;-7.0600000000000000e+02;-7.0652465820312500e+02;-7.0652634395221321e+02;-7.0652575683593750e+02
8;63000000;-2.0919975538859912e+03;-2.0919975585937500e+03;-2.0919975538859926e+03;-2.0919975585937500e+03;-2.0919974975585938e+03;-2.0880000000000000e+03;-2.0919973144531250e+03;-2.0919975538859926e+03;-2.0919958496093750e+03
9;63000000;-2.4553534249487789e+03;-2.4553554687500000e+03;-2.4553534249487748e+03;-2.4553535156250000e+03;-2.4553533935546875e+03;-2.4520000000000000e+03;-2.4553549804687500e+03;-2.4553534249487702e+03;-2.4553520507812500e+03
0;65000000;-1.7357291532248098e+03;-1.7357341308593750e+03;-1.7357291532248107e+03;-1.7357291259765625e+03;-1.7357291259765625e+03;-1.7340000000000000e+03;-1.7357346191406250e+03;-1.7357291532248105e+03;-1.7357296142578125e+03
1;65000000;-3.5704961922913611e+02;-3.5705023193359375e+02;-3.5704961922913549e+02;-3.5704953002929688e+02;-3.5704962158203125e+02;-3.5650000000000000e+02;-3.5705020141601562e+02;-3.5704961922913344e+02;-3.5705078125000000e+02
2;65000000;1.0064543867735050e+03;1.0064528808593750e+03;1.0064543867735068e+03;1.0064544677734375e+03;1.0064543609619141e+03;1.0060000000000000e+03;1.0064523925781250e+03;1.0064543867735044e+03;1.0064536132812500e+03
3;65000000;-4.6180187744553479e+02;-4.6180255126953125e+02;-4.6180187744553126e+02;-4.6180187988281250e+02;-4.6180187988281250e+02;-4.6150000000000000e+02;-4.6180075073242188e+02;-4.6180187744552893e+02;-4.6180151367187500e+02
4;65000000;1.9860290486899871e+03;1.9860294189453125e+03;1.9860290486899867e+03;1.9860290527343750e+03;1.9860290222167969e+03;1.9840000000000000e+03;1.9860306396484375e+03;1.9860290486899903e+03;1.9860290527343750e+03
5;65000000;9.7052108582124936e+02;9.7052215576171875e+02;9.7052108582124174e+02;9.7052111816406250e+02;9.7052107238769531e+02;9.7000000000000000e+02;9.7052105712890625e+02;9.7052108582125186e+02;9.7052111816406250e+02
6;65000000;1.3885939347370351e+02;1.3885661315917969e+02;1.3885939347371109e+02;1.3885939025878906e+02;1.3885938453674316e+02;1.3887500000000000e+02;1.3885609436035156e+02;1.3885939347371595e+02;1.3886035156250000e+02
7;65000000;-1.3404380311212788e+03;-1.3404360351562500e+03;-1.3404380311212815e+03;-1.3404379882812500e+03;-1.3404380187988281e+03;-1.3380000000000000e+03;-1.3404384765625000e+03;-1.3404380311212760e+03;-1.3404375000000000e+03
8;65000000;-2.0582810532970752e+03;-2.0582810058593750e+03;-2.0582810532970757e+03;-2.0582810058593750e+03;-2.0582810058593750e+03;-2.0560000000000000e+03;-2.0582824707031250e+03;-2.0582810532970775e+03;-2.0582795410156250e+03
9;65000000;-2.1971354635207827e+03;-2.1971418457031250e+03;-2.1971354635207836e+03;-2.1971354980468750e+03;-2.1971354370117188e+03;-2.1960000000000000e+03;-2.1971406250000000e+03;-2.1971354635207817e+03;-2.1971345214843750e+03
0;67000000;-2.0499477601511949e+03;-2.0499506835937500e+03;-2.0499477601511940e+03;-2.0499477539062500e+03;-2.0499477539062500e+03;-2.0480000000000000e+03;-2.0499494628906250e+03;-2.0499477601512008e+03;-2.0499470214843750e+03
1;67000000;-1.2683852893756091e+03;-1.2683830566406250e+03;-1.2683852893756116e+03;-1.2683852539062500e+03;-1.2683852844238281e+03;-1.2660000000000000e+03;-1.2683826904296875e+03;-1.2683852893756089e+03;-1.2683859863281250e+03
2;67000000;-1.7569018415981867e+02;-1.7569267272949219e+02;-1.7569018415981941e+02;-1.7569013977050781e+02;-1.7569018936157227e+02;-1.7537500000000000e+02;-1.7569282531738281e+02;-1.7569018415981691e+02;-1.7569030761718750e+02
3;67000000;-5.1963836284090962e+02;-5.1963830566406250e+02;-5.1963836284090826e+02;-5.1963836669921875e+02;-5.1963836669921875e+02;-5.1900000000000000e+02;-5.1963702392578125e+02;-5.1963836284090507e+02;-5.1963818359375000e+02
4;67000000;1.1461326143330539e+03;1.1461350097656250e+03;1.1461326143330552e+03;1.1461325683593750e+03;1.1461325988769531e+03;1.1440000000000000e+03;1.1461346435546875e+03;1.1461326143330580e+03;1.1461330566406250e+03
5;67000000;1.2102902303948440e+03;1.2102895507812500e+03;1.2102902303948456e+03;1.2102902832031250e+03;1.2102901916503906e+03;1.2100000000000000e+03;1.2102894287109375e+03;1.2102902303948481e+03;1.2102906494140625e+03
6;67000000;3.2037694787162894e+02;3.2038113403320312e+02;3.2037694787163281e+02;3.2037695312500000e+02;3.2037693786621094e+02;3.2000000000000000e+02;3.2038296508789062e+02;3.2037694787163673e+02;3.2037792968750000e+02
7;67000000;-5.4303308065446811e+02;-5.4303173828125000e+02;-5.4303308065446663e+02;-5.4303308105468750e+02;-5.4303306579589844e+02;-5.4200000000000000e+02;-5.4303405761718750e+02;-5.4303308065446356e+02;-5.4303332519531250e+02
8;67000000;-2.7549892922132485e+03;-2.7549880371093750e+03;-2.7549892922132508e+03;-2.7549892578125000e+03;-2.7549892578125000e+03;-2.7520000000000000e+03;-2.7549899902343750e+03;-2.7549892922132508e+03;-2.7549877929687500e+03
9;67000000;-2.0656931334346446e+03;-2.0656921386718750e+03;-2.0656931334346455e+03;-2.0656931152343750e+03;-2.0656931152343750e+03;-2.0640000000000000e+03;-2.0656960449218750e+03;-2.0656931334346386e+03;-2.0656914062500000e+03
0;69000000;-1.6433519447450515e+03;-1.6433548583984375e+03;-1.6433519447450499e+03;-1.6433519287109375e+03;-1.6433519287109375e+03;-1.6420000000000000e+03;-1.6433551025390625e+03;-1.6433519447450481e+03;-1.6433519287109375e+03
1;69000000;-1.8959932649498951e+03;-1.8959912109375000e+03;-1.8959932649498928e+03;-1.8959931640625000e+03;-1.8959932556152344e+03;-1.8940000000000000e+03;-1.8959923095703125e+03;-1.8959932649498919e+03;-1.8959937744140625e+03
2;69000000;-4.7359327755667510e+02;-4.7359295654296875e+02;-4.7359327755667556e+02;-4.7359323120117188e+02;-4.7359327697753906e+02;-4.7300000000000000e+02;-4.7359429931640625e+02;-4.7359327755667596e+02;-4.7359387207031250e+02
3;69000000;-1.3097166033920064e+02;-1.3097671508789062e+02;-1.3097166033919666e+02;-1.3097166442871094e+02;-1.3097166633605957e+02;-1.3075000000000000e+02;-1.3097720336914062e+02;-1.3097166033919524e+02;-1.3097155761718750e+02
4;69000000;4.0811038945331475e+01;4.0808433532714844e+01;4.0811038945334062e+01;4.0811019897460938e+01;4.0811032295227051e+01;4.0937500000000000e+01;4.0808433532714844e+01;4.0811038945334758e+01;4.0810668945312500e+01
5;69000000;1.3332081125063135e+03;1.3332067871093750e+03;1.3332081125063105e+03;1.3332081298828125e+03;1.3332080993652344e+03;1.3320000000000000e+03;1.3332070312500000e+03;1.3332081125063091e+03;1.3332082519531250e+03
6;69000000;7.0041352364013323e+02;7.0041650390625000e+02;7.0041352364013119e+02;7.0041351318359375e+02;7.0041349792480469e+02;7.0000000000000000e+02;7.0041571044921875e+02;7.0041352364013346e+02;7.0041381835937500e+02
7;69000000;-4.0952991818398601e+02;-4.0953100585937500e+02;-4.0952991818398465e+02;-4.0952990722656250e+02;-4.0952991485595703e+02;-4.0900000000000000e+02;-4.0953079223632812e+02;-4.0952991818398294e+02;-4.0952926635742188e+02
8;69000000;-2.9832923058935112e+03;-2.9832915039062500e+03;-2.9832923058935148e+03;-2.9832922363281250e+03;-2.9832922363281250e+03;-2.9800000000000000e+03;-2.9832915039062500e+03;-2.9832923058935121e+03;-2.9832905273437500e+03
9;69000000;-2.0224909111089305e+03;-2.0224869384765625e+03;-2.0224909111089273e+03;-2.0224908447265625e+03;-2.0224908752441406e+03;-2.0200000000000000e+03;-2.0224863281250000e+03;-2.0224909111089360e+03;-2.0224898681640625e+03
0;71000000;-1.2803163860991476e+03;-1.2803127441406250e+03;-1.2803163860991599e+03;-1.2803164062500000e+03;-1.2803163757324219e+03;-1.2780000000000000e+03;-1.2803103027343750e+03;-1.2803163860991508e+03;-1.2803156738281250e+03
1;71000000;-2.2333958442965841e+03;-2.2333972167968750e+03;-2.2333958442965818e+03;-2.2333957519531250e+03;-2.2333958129882812e+03;-2.2320000000000000e+03;-2.2333962402343750e+03;-2.2333958442965777e+03;-2.2333964843750000e+03
2;71000000;-1.3940203286625688e+03;-1.3940196533203125e+03;-1.3940203286625756e+03;-1.3940202636718750e+03;-1.3940203247070312e+03;-1.3920000000000000e+03;-1.3940196533203125e+03;-1.3940203286625722e+03;-1.3940211181640625e+03
3;71000000;-1.0599300377134869e+03;-1.0599351806640625e+03;-1.0599300377134848e+03;-1.0599300537109375e+03;-1.0599300231933594e+03;-1.0580000000000000e+03;-1.0599337158203125e+03;-1.0599300377134814e+03;-1.0599304199218750e+03
4;71000000;1.0120966885597426e+01;1.0120388031005859e+01;1.0120966885598385e+01;1.0120964050292969e+01;1.0120960712432861e+01;1.0292968750000000e+01;1.0120189666748047e+01;1.0120966885598591e+01;1.0120513916015625e+01
5;71000000;3.4217493874083294e+02;3.4217391967773438e+02;3.4217493874083522e+02;3.4217495727539062e+02;3.4217492675781250e+02;3.4200000000000000e+02;3.4217535400390625e+02;3.4217493874083357e+02;3.4217553710937500e+02
6;71000000;8.2639953767485349e+02;8.2640545654296875e+02;8.2639953767485554e+02;8.2639953613281250e+02;8.2639952087402344e+02;8.2600000000000000e+02;8.2640582275390625e+02;8.2639953767485417e+02;8.2640026855468750e+02
7;71000000;-3.3887117226464687e+02;-3.3887039184570312e+02;-3.3887117226464630e+02;-3.3887115478515625e+02;-3.3887117004394531e+02;-3.3800000000000000e+02;-3.3887112426757812e+02;-3.3887117226464579e+02;-3.3887139892578125e+02
8;71000000;-2.4484550821978642e+03;-2.4484575195312500e+03;-2.4484550821978592e+03;-2.4484550781250000e+03;-2.4484550170898438e+03;-2.4440000000000000e+03;-2.4484567871093750e+03;-2.4484550821978614e+03;-2.4484543457031250e+03
9;71000000;-2.6666895195910824e+03;-2.6666848144531250e+03;-2.6666895195910829e+03;-2.6666894531250000e+03;-2.6666894531250000e+03;-2.6640000000000000e+03;-2.6666862792968750e+03;-2.6666895195910879e+03;-2.6666879882812500e+03
0;73000000;-9.0186217519454249e+02;-9.0185968017578125e+02;-9.0186217519454374e+02;-9.0186218261718750e+02;-9.0186216735839844e+02;-9.0100000000000000e+02;-9.0185900878906250e+02;-9.0186217519453999e+02;-9.0186132812500000e+02
1;73000000;-1.6395560054295509e+03;-1.6395592041015625e+03;-1.6395560054295499e+03;-1.6395560302734375e+03;-1.6395559997558594e+03;-1.6380000000000000e+03;-1.6395600585937500e+03;-1.6395560054295479e+03;-1.6395561523437500e+03
2;73000000;-1.8950535011605136e+03;-1.8950516357421875e+03;-1.8950535011605145e+03;-1.8950534667968750e+03;-1.8950534973144531e+03;-1.8940000000000000e+03;-1.8950528564453125e+03;-1.8950535011605105e+03;-1.8950541992187500e+03
3;73000000;-1.4956599625465096e+03;-1.4956646728515625e+03;-1.4956599625465060e+03;-1.4956600341796875e+03;-1.4956599426269531e+03;-1.4940000000000000e+03;-1.4956624755859375e+03;-1.4956599625465044e+03;-1.4956594238281250e+03
4;73000000;7.4311186464465663e+01;7.4312133789062500e+01;7.4311186464466076e+01;7.4311172485351562e+01;7.4311179161071777e+01;7.4437500000000000e+01;7.4310409545898438e+01;7.4311186464467880e+01;7.4311340332031250e+01
