Random iter; Vector Size;Result DOT fp64;Result DOT fp32;Result DOT Acc<fp64, fp64>;Result DOT Acc<fp64, fp32>;Result DOT Acc<fp32, fp32>;Result CUBLAS DOT fp64;Result CUBLAS DOT fp32
4;275000000;6.0843692497567536e+03;6.0843730468750000e+03;6.0843692497567645e+03;6.0843692033759116e+03;6.0843681640625000e+03;6.0843692497567463e+03;6.0843803710937500e+03
5;275000000;4.7268788605080217e+03;4.7268706054687500e+03;4.7268788605080181e+03;4.7268788301616378e+03;4.7268754882812500e+03;4.7268788605080072e+03;4.7268876953125000e+03
6;275000000;4.7696706080584645e+03;4.7696728515625000e+03;4.7696706080584636e+03;4.7696705855652317e+03;4.7696748046875000e+03;4.7696706080584527e+03;4.7696777343750000e+03
7;275000000;3.4106993647744653e+03;3.4106940917968750e+03;3.4106993647744639e+03;3.4106993481346694e+03;3.4106928710937500e+03;3.4106993647744534e+03;3.4107050781250000e+03
8;275000000;2.3476717939831697e+03;2.3476708984375000e+03;2.3476717939831683e+03;2.3476718196373108e+03;2.3476752929687500e+03;2.3476717939831769e+03;2.3476745605468750e+03
9;275000000;1.4474885216437769e+03;1.4474831542968750e+03;1.4474885216437656e+03;1.4474885167192065e+03;1.4474858398437500e+03;1.4474885216437583e+03;1.4474960937500000e+03
0;277000000;6.6781113111215964e+03;6.6781103515625000e+03;6.6781113111215964e+03;6.6781113753927175e+03;6.6781113281250000e+03;6.6781113111215936e+03;6.6781201171875000e+03
1;277000000;6.7425873260686994e+03;6.7425898437500000e+03;6.7425873260687040e+03;6.7425873798294151e+03;6.7425888671875000e+03;6.7425873260687040e+03;6.7425957031250000e+03
2;277000000;6.8033808154135013e+03;6.8033847656250000e+03;6.8033808154135113e+03;6.8033808485299132e+03;6.8033803710937500e+03;6.8033808154135204e+03;6.8033886718750000e+03
3;277000000;5.3748202733038297e+03;5.3748198242187500e+03;5.3748202733038333e+03;5.3748202432216249e+03;5.3748193359375000e+03;5.3748202733038161e+03;5.3748310546875000e+03
4;277000000;6.0178902616387213e+03;6.0178847656250000e+03;6.0178902616387259e+03;6.0178902164965139e+03;6.0178789062500000e+03;6.0178902616387186e+03;6.0179018554687500e+03
5;277000000;5.3908726804620292e+03;5.3908691406250000e+03;5.3908726804620264e+03;5.3908726620992220e+03;5.3908710937500000e+03;5.3908726804620292e+03;5.3908818359375000e+03
6;277000000;4.2195581886443688e+03;4.2195546875000000e+03;4.2195581886443688e+03;4.2195581714249201e+03;4.2195585937500000e+03;4.2195581886443633e+03;4.2195654296875000e+03
7;277000000;3.4519971886622220e+03;3.4519956054687500e+03;3.4519971886622170e+03;3.4519971896453012e+03;3.4519914550781250e+03;3.4519971886622211e+03;3.4520034179687500e+03
8;277000000;1.8666197073578242e+03;1.8666188964843750e+03;1.8666197073578228e+03;1.8666197283057395e+03;1.8666208496093750e+03;1.8666197073578319e+03;1.8666237792968750e+03
9;277000000;1.3201993755085080e+03;1.3201895751953125e+03;1.3201993755085084e+03;1.3201993815938706e+03;1.3201893310546875e+03;1.3201993755085198e+03;1.3202073974609375e+03
0;279000000;6.7127432349555775e+03;6.7127529296875000e+03;6.7127432349555784e+03;6.7127433260375037e+03;6.7127529296875000e+03;6.7127432349555993e+03;6.7127500000000000e+03
1;279000000;6.5952889140078796e+03;6.5952910156250000e+03;6.5952889140078869e+03;6.5952889505433068e+03;6.5952900390625000e+03;6.5952889140078732e+03;6.5952968750000000e+03
2;279000000;7.2035347200525703e+03;7.2035351562500000e+03;7.2035347200525757e+03;7.2035347339820373e+03;7.2035361328125000e+03;7.2035347200525757e+03;7.2035410156250000e+03
3;279000000;6.1825119032589901e+03;6.1825141601562500e+03;6.1825119032589837e+03;6.1825118830720012e+03;6.1825131835937500e+03;6.1825119032589810e+03;6.1825234375000000e+03
4;279000000;5.5399532845190479e+03;5.5399609375000000e+03;5.5399532845190379e+03;5.5399532446331359e+03;5.5399560546875000e+03;5.5399532845190379e+03;5.5399658203125000e+03
5;279000000;5.7130665054254523e+03;5.7130659179687500e+03;5.7130665054254578e+03;5.7130664845516339e+03;5.7130649414062500e+03;5.7130665054254378e+03;5.7130742187500000e+03
6;279000000;4.4943172230461705e+03;4.4943134765625000e+03;4.4943172230461614e+03;4.4943171848366610e+03;4.4943168945312500e+03;4.4943172230461641e+03;4.4943247070312500e+03
7;279000000;4.1011393827213060e+03;4.1011362304687500e+03;4.1011393827212996e+03;4.1011393758537206e+03;4.1011328125000000e+03;4.1011393827213033e+03;4.1011450195312500e+03
8;279000000;1.5445855970281484e+03;1.5445878906250000e+03;1.5445855970281445e+03;1.5445856067681618e+03;1.5445838623046875e+03;1.5445855970281505e+03;1.5445905761718750e+03
9;279000000;2.4441199066749678e+03;2.4441130371093750e+03;2.4441199066749609e+03;2.4441199200283786e+03;2.4441171875000000e+03;2.4441199066749869e+03;2.4441286621093750e+03
0;281000000;6.8293554528726117e+03;6.8293696289062500e+03;6.8293554528726127e+03;6.8293555425347058e+03;6.8293725585937500e+03;6.8293554528726308e+03;6.8293623046875000e+03
1;281000000;6.3539249463153292e+03;6.3539179687500000e+03;6.3539249463153237e+03;6.3539249987440908e+03;6.3539228515625000e+03;6.3539249463153301e+03;6.3539331054687500e+03
2;281000000;6.8146893348197336e+03;6.8146938476562500e+03;6.8146893348197500e+03;6.8146893596331120e+03;6.8146884765625000e+03;6.8146893348197500e+03;6.8146972656250000e+03
3;281000000;5.6578647722070800e+03;5.6578666992187500e+03;5.6578647722070800e+03;5.6578647325712018e+03;5.6578637695312500e+03;5.6578647722070655e+03;5.6578779296875000e+03
4;281000000;6.1304949563372456e+03;6.1304980468750000e+03;6.1304949563372375e+03;6.1304949229543381e+03;6.1305078125000000e+03;6.1304949563372193e+03;6.1305068359375000e+03
5;281000000;5.5544445571222941e+03;5.5544482421875000e+03;5.5544445571222923e+03;5.5544445521920088e+03;5.5544453125000000e+03;5.5544445571222805e+03;5.5544545898437500e+03
6;281000000;5.0983336617075202e+03;5.0983334960937500e+03;5.0983336617075183e+03;5.0983336388124362e+03;5.0983339843750000e+03;5.0983336617075074e+03;5.0983417968750000e+03
7;281000000;3.7569361018326954e+03;3.7569350585937500e+03;3.7569361018326945e+03;3.7569360956336827e+03;3.7569321289062500e+03;3.7569361018327054e+03;3.7569438476562500e+03
8;281000000;1.3677766939478145e+03;1.3677751464843750e+03;1.3677766939478163e+03;1.3677767290809868e+03;1.3677719726562500e+03;1.3677766939478120e+03;1.3677822265625000e+03
9;281000000;2.1979228913858542e+03;2.1979316406250000e+03;2.1979228913858556e+03;2.1979229018136857e+03;2.1979252929687500e+03;2.1979228913858688e+03;2.1979326171875000e+03
0;283000000;7.1927560311407278e+03;7.1927700195312500e+03;7.1927560311407160e+03;7.1927561126682449e+03;7.1927705078125000e+03;7.1927560311407160e+03;7.1927631835937500e+03
1;283000000;6.4638598059579663e+03;6.4638588867187500e+03;6.4638598059579663e+03;6.4638598887718490e+03;6.4638613281250000e+03;6.4638598059579526e+03;6.4638666992187500e+03
2;283000000;6.5575778381418386e+03;6.5575898437500000e+03;6.5575778381418313e+03;6.5575778437402250e+03;6.5575903320312500e+03;6.5575778381418422e+03;6.5575859375000000e+03
3;283000000;5.8946842136623991e+03;5.8946845703125000e+03;5.8946842136623973e+03;5.8946841814722238e+03;5.8946860351562500e+03;5.8946842136623827e+03;5.8946943359375000e+03
4;283000000;6.3677239480714125e+03;6.3677231445312500e+03;6.3677239480714052e+03;6.3677239238417651e+03;6.3677270507812500e+03;6.3677239480713897e+03;6.3677377929687500e+03
5;283000000;4.8418241155499818e+03;4.8418183593750000e+03;4.8418241155499773e+03;4.8418241140217506e+03;4.8418217773437500e+03;4.8418241155499636e+03;4.8418349609375000e+03
6;283000000;5.2478810904462471e+03;5.2478823242187500e+03;5.2478810904462462e+03;5.2478810684283553e+03;5.2478847656250000e+03;5.2478810904462334e+03;5.2478906250000000e+03
7;283000000;4.0910292647098827e+03;4.0910214843750000e+03;4.0910292647098818e+03;4.0910292470950103e+03;4.0910239257812500e+03;4.0910292647098795e+03;4.0910361328125000e+03
8;283000000;2.3915233341776334e+03;2.3915209960937500e+03;2.3915233341776284e+03;2.3915233558301184e+03;2.3915214843750000e+03;2.3915233341776329e+03;2.3915285644531250e+03
9;283000000;1.5947742945939751e+03;1.5947700195312500e+03;1.5947742945939749e+03;1.5947742930908296e+03;1.5947731933593750e+03;1.5947742945939690e+03;1.5947854003906250e+03
0;285000000;6.5346591571484596e+03;6.5346625976562500e+03;6.5346591571484460e+03;6.5346592660409106e+03;6.5346606445312500e+03;6.5346591571484569e+03;6.5346665039062500e+03
1;285000000;6.7626821690155739e+03;6.7626826171875000e+03;6.7626821690155703e+03;6.7626822368419653e+03;6.7626831054687500e+03;6.7626821690155666e+03;6.7626904296875000e+03
2;285000000;6.5890061901411646e+03;6.5890117187500000e+03;6.5890061901411709e+03;6.5890062272556124e+03;6.5890131835937500e+03;6.5890061901411864e+03;6.5890131835937500e+03
3;285000000;5.8735304940509741e+03;5.8735268554687500e+03;5.8735304940509714e+03;5.8735304566714785e+03;5.8735307617187500e+03;5.8735304940509568e+03;5.8735419921875000e+03
4;285000000;6.2209780529038317e+03;6.2209760742187500e+03;6.2209780529038389e+03;6.2209779966302449e+03;6.2209770507812500e+03;6.2209780529038189e+03;6.2209907226562500e+03
5;285000000;5.7121957473576476e+03;5.7121938476562500e+03;5.7121957473576504e+03;5.7121957406943893e+03;5.7121987304687500e+03;5.7121957473576240e+03;5.7122045898437500e+03
6;285000000;5.1862039731781133e+03;5.1862104492187500e+03;5.1862039731781160e+03;5.1862039673251229e+03;5.1862050781250000e+03;5.1862039731781078e+03;5.1862128906250000e+03
7;285000000;4.6125990280755113e+03;4.6125952148437500e+03;4.6125990280755113e+03;4.6125990239906687e+03;4.6125986328125000e+03;4.6125990280755068e+03;4.6126059570312500e+03
8;285000000;1.8160069216048230e+03;1.8160069580078125e+03;1.8160069216048234e+03;1.8160069392936230e+03;1.8160083007812500e+03;1.8160069216048378e+03;1.8160131835937500e+03
9;285000000;1.5113804392727798e+03;1.5113695068359375e+03;1.5113804392727809e+03;1.5113804536814453e+03;1.5113692626953125e+03;1.5113804392727775e+03;1.5113911132812500e+03
0;287000000;6.6959636847004776e+03;6.6959643554687500e+03;6.6959636847004795e+03;6.6959637698267279e+03;6.6959599609375000e+03;6.6959636847004867e+03;6.6959707031250000e+03
1;287000000;6.9801870895436587e+03;6.9801909179687500e+03;6.9801870895436550e+03;6.9801871523309783e+03;6.9801923828125000e+03;6.9801870895436687e+03;6.9801933593750000e+03
2;287000000;6.5751572737570841e+03;6.5751650390625000e+03;6.5751572737570978e+03;6.5751573258694307e+03;6.5751689453125000e+03;6.5751572737570923e+03;6.5751635742187500e+03
3;287000000;5.3888758113681315e+03;5.3888764648437500e+03;5.3888758113681270e+03;5.3888757564766211e+03;5.3888769531250000e+03;5.3888758113681251e+03;5.3888876953125000e+03
4;287000000;6.3361584625230607e+03;6.3361625976562500e+03;6.3361584625230562e+03;6.3361584301971325e+03;6.3361708984375000e+03;6.3361584625230562e+03;6.3361708984375000e+03
5;287000000;5.6953411203663954e+03;5.6953461914062500e+03;5.6953411203663964e+03;5.6953411238508797e+03;5.6953466796875000e+03;5.6953411203663745e+03;5.6953500976562500e+03
6;287000000;4.7506631386017552e+03;4.7506577148437500e+03;4.7506631386017552e+03;4.7506631328836420e+03;4.7506616210937500e+03;4.7506631386017452e+03;4.7506738281250000e+03
7;287000000;4.7487558704930716e+03;4.7487641601562500e+03;4.7487558704930789e+03;4.7487558649927350e+03;4.7487641601562500e+03;4.7487558704930834e+03;4.7487626953125000e+03
8;287000000;2.4376995340388880e+03;2.4376965332031250e+03;2.4376995340388767e+03;2.4376995494553457e+03;2.4377014160156250e+03;2.4376995340388994e+03;2.4377050781250000e+03
9;287000000;2.2428661427835127e+03;2.2428569335937500e+03;2.2428661427835073e+03;2.2428661628988602e+03;2.2428583984375000e+03;2.2428661427834977e+03;2.2428762207031250e+03
0;289000000;6.6598435873895896e+03;6.6598437500000000e+03;6.6598435873895987e+03;6.6598436948552644e+03;6.6598505859375000e+03;6.6598435873895887e+03;6.6598500976562500e+03
1;289000000;6.3272124566016819e+03;6.3272119140625000e+03;6.3272124566016764e+03;6.3272125499772419e+03;6.3272128906250000e+03;6.3272124566016882e+03;6.3272187500000000e+03
2;289000000;6.9929624364974843e+03;6.9929575195312500e+03;6.9929624364974761e+03;6.9929624782234478e+03;6.9929663085937500e+03;6.9929624364974725e+03;6.9929697265625000e+03
3;289000000;5.6827206274838354e+03;5.6827182617187500e+03;5.6827206274838290e+03;5.6827206089982965e+03;5.6827216796875000e+03;5.6827206274838254e+03;5.6827309570312500e+03
4;289000000;6.1940990047536143e+03;6.1940952148437500e+03;6.1940990047536097e+03;6.1940989663684986e+03;6.1941025390625000e+03;6.1940990047536043e+03;6.1941118164062500e+03
5;289000000;5.7073843695301330e+03;5.7073852539062500e+03;5.7073843695301339e+03;5.7073843537526554e+03;5.7073842773437500e+03;5.7073843695301202e+03;5.7073940429687500e+03
6;289000000;5.3086237554230001e+03;5.3086171875000000e+03;5.3086237554230029e+03;5.3086237499054396e+03;5.3086225585937500e+03;5.3086237554229911e+03;5.3086333007812500e+03
7;289000000;4.4900434758533638e+03;4.4900366210937500e+03;4.4900434758533629e+03;4.4900434817672649e+03;4.4900341796875000e+03;4.4900434758533511e+03;4.4900502929687500e+03
8;289000000;2.7329595462023831e+03;2.7329616699218750e+03;2.7329595462023826e+03;2.7329595690448455e+03;2.7329663085937500e+03;2.7329595462023904e+03;2.7329648437500000e+03
9;289000000;2.0273521918116878e+03;2.0273524169921875e+03;2.0273521918116962e+03;2.0273521948907539e+03;2.0273516845703125e+03;2.0273521918116908e+03;2.0273635253906250e+03
0;291000000;5.7746686722484992e+03;5.7746552734375000e+03;5.7746686722484992e+03;5.7746687934151023e+03;5.7746567382812500e+03;5.7746686722484974e+03;5.7746762695312500e+03
1;291000000;6.5594720329840302e+03;6.5594702148437500e+03;6.5594720329840247e+03;6.5594721063612997e+03;6.5594721679687500e+03;6.5594720329840184e+03;6.5594794921875000e+03
2;291000000;7.1923768710733557e+03;7.1923745117187500e+03;7.1923768710733430e+03;7.1923769111509318e+03;7.1923740234375000e+03;7.1923768710733357e+03;7.1923837890625000e+03
3;291000000;5.4397564434797132e+03;5.4397602539062500e+03;5.4397564434797177e+03;5.4397564320520469e+03;5.4397583007812500e+03;5.4397564434797123e+03;5.4397680664062500e+03
4;291000000;5.8906651200194101e+03;5.8906704101562500e+03;5.8906651200194119e+03;5.8906650698643070e+03;5.8906708984375000e+03;5.8906651200194092e+03;5.8906772460937500e+03
5;291000000;5.9248633254377937e+03;5.9248676757812500e+03;5.9248633254377955e+03;5.9248633357289127e+03;5.9248618164062500e+03;5.9248633254377683e+03;5.9248730468750000e+03
6;291000000;5.2292116361772623e+03;5.2292128906250000e+03;5.2292116361772642e+03;5.2292116349659809e+03;5.2292138671875000e+03;5.2292116361772487e+03;5.2292216796875000e+03
7;291000000;4.1112755542401919e+03;4.1112690429687500e+03;4.1112755542401937e+03;4.1112755591871501e+03;4.1112714843750000e+03;4.1112755542402065e+03;4.1112836914062500e+03
8;291000000;2.8637296436444353e+03;2.8637326660156250e+03;2.8637296436444390e+03;2.8637296581056103e+03;2.8637302246093750e+03;2.8637296436444353e+03;2.8637363281250000e+03
9;291000000;2.5954319879475961e+03;2.5954289550781250e+03;2.5954319879476129e+03;2.5954319851260047e+03;2.5954353027343750e+03;2.5954319879476061e+03;2.5954440917968750e+03
0;293000000;5.6178279276310959e+03;5.6178339843750000e+03;5.6178279276310923e+03;5.6178280675347060e+03;5.6178354492187500e+03;5.6178279276310877e+03;5.6178359375000000e+03
1;293000000;6.2432459396047534e+03;6.2432441406250000e+03;6.2432459396047580e+03;6.2432460381305455e+03;6.2432460937500000e+03;6.2432459396047489e+03;6.2432509765625000e+03
2;293000000;6.4371847834543669e+03;6.4371855468750000e+03;6.4371847834543678e+03;6.4371848434560052e+03;6.4371875000000000e+03;6.4371847834543614e+03;6.4371904296875000e+03
3;293000000;5.8725605010840127e+03;5.8725629882812500e+03;5.8725605010840127e+03;5.8725604791248434e+03;5.8725634765625000e+03;5.8725605010840063e+03;5.8725712890625000e+03
4;293000000;5.8568717324038507e+03;5.8568740234375000e+03;5.8568717324038507e+03;5.8568717122693761e+03;5.8568789062500000e+03;5.8568717324038589e+03;5.8568842773437500e+03
5;293000000;5.7719516689378061e+03;5.7719521484375000e+03;5.7719516689378088e+03;5.7719516563293746e+03;5.7719492187500000e+03;5.7719516689377851e+03;5.7719599609375000e+03
6;293000000;5.4233405334410090e+03;5.4233417968750000e+03;5.4233405334410099e+03;5.4233405108808465e+03;5.4233427734375000e+03;5.4233405334409890e+03;5.4233505859375000e+03
7;293000000;4.8019639001975556e+03;4.8019648437500000e+03;4.8019639001975456e+03;4.8019639059065648e+03;4.8019648437500000e+03;4.8019639001975538e+03;4.8019716796875000e+03
8;293000000;2.4836815022280011e+03;2.4836794433593750e+03;2.4836815022280089e+03;2.4836815312352169e+03;2.4836821289062500e+03;2.4836815022280011e+03;2.4836879882812500e+03
9;293000000;2.8238010802314766e+03;2.8237917480468750e+03;2.8238010802314889e+03;2.8238010913600051e+03;2.8237983398437500e+03;2.8238010802314720e+03;2.8238125000000000e+03
0;295000000;5.2416936990835657e+03;5.2416967773437500e+03;5.2416936990835675e+03;5.2416938390666746e+03;5.2416987304687500e+03;5.2416936990835566e+03;5.2417006835937500e+03
1;295000000;5.8515473577775701e+03;5.8515429687500000e+03;5.8515473577775610e+03;5.8515474759834733e+03;5.8515458984375000e+03;5.8515473577775592e+03;5.8515537109375000e+03
2;295000000;6.7018234351326400e+03;6.7018159179687500e+03;6.7018234351326428e+03;6.7018234878867415e+03;6.7018198242187500e+03;6.7018234351326410e+03;6.7018295898437500e+03
3;295000000;5.8577348967417656e+03;5.8577348632812500e+03;5.8577348967417684e+03;5.8577348805754673e+03;5.8577363281250000e+03;5.8577348967417674e+03;5.8577460937500000e+03
4;295000000;5.9261092112025408e+03;5.9261108398437500e+03;5.9261092112025308e+03;5.9261091928764672e+03;5.9261137695312500e+03;5.9261092112025353e+03;5.9261201171875000e+03
5;295000000;5.2801058659363862e+03;5.2801030273437500e+03;5.2801058659363798e+03;5.2801058504057037e+03;5.2801069335937500e+03;5.2801058659363634e+03;5.2801152343750000e+03
6;295000000;5.5197488799539206e+03;5.5197495117187500e+03;5.5197488799539251e+03;5.5197488837883147e+03;5.5197465820312500e+03;5.5197488799539078e+03;5.5197592773437500e+03
7;295000000;4.6839389865204002e+03;4.6839438476562500e+03;4.6839389865203993e+03;4.6839389983491965e+03;4.6839428710937500e+03;4.6839389865204057e+03;4.6839472656250000e+03
8;295000000;2.1351507625715212e+03;2.1351538085937500e+03;2.1351507625715235e+03;2.1351508006546374e+03;2.1351550292968750e+03;2.1351507625715171e+03;2.1351572265625000e+03
9;295000000;3.1378358572999127e+03;3.1378337402343750e+03;3.1378358572999164e+03;3.1378358642610233e+03;3.1378320312500000e+03;3.1378358572999268e+03;3.1378474121093750e+03
0;297000000;4.8208550607295556e+03;4.8208496093750000e+03;4.8208550607295610e+03;4.8208552130684839e+03;4.8208481445312500e+03;4.8208550607295565e+03;4.8208623046875000e+03
1;297000000;5.3142189429437067e+03;5.3142177734375000e+03;5.3142189429436930e+03;5.3142190758711349e+03;5.3142207031250000e+03;5.3142189429436867e+03;5.3142275390625000e+03
2;297000000;6.2815479707337263e+03;6.2815410156250000e+03;6.2815479707337227e+03;6.2815480411204107e+03;6.2815434570312500e+03;6.2815479707337236e+03;6.2815551757812500e+03
3;297000000;5.3104491983328862e+03;5.3104453125000000e+03;5.3104491983328917e+03;5.3104491973748263e+03;5.3104462890625000e+03;5.3104491983328926e+03;5.3104589843750000e+03
4;297000000;6.4603626079536471e+03;6.4603613281250000e+03;6.4603626079536407e+03;6.4603625802076840e+03;6.4603642578125000e+03;6.4603626079536662e+03;6.4603730468750000e+03
5;297000000;5.1630049965285161e+03;5.1630019531250000e+03;5.1630049965285125e+03;5.1630050149818708e+03;5.1630063476562500e+03;5.1630049965285170e+03;5.1630126953125000e+03
6;297000000;5.2182286796917533e+03;5.2182353515625000e+03;5.2182286796917515e+03;5.2182286634091251e+03;5.2182304687500000e+03;5.2182286796917397e+03;5.2182373046875000e+03
7;297000000;4.7983455887564414e+03;4.7983437500000000e+03;4.7983455887564387e+03;4.7983455787829698e+03;4.7983466796875000e+03;4.7983455887564487e+03;4.7983554687500000e+03
8;297000000;3.0152832369188486e+03;3.0152885742187500e+03;3.0152832369188463e+03;3.0152832738344505e+03;3.0152885742187500e+03;3.0152832369188473e+03;3.0152895507812500e+03
9;297000000;2.3981065774831663e+03;2.3981054687500000e+03;2.3981065774831645e+03;2.3981065900277713e+03;2.3981064453125000e+03;2.3981065774831713e+03;2.3981176757812500e+03
0;299000000;4.6514300619428432e+03;4.6514370117187500e+03;4.6514300619428377e+03;4.6514302360656056e+03;4.6514438476562500e+03;4.6514300619428359e+03;4.6514379882812500e+03
1;299000000;5.2527917238698146e+03;5.2527939453125000e+03;5.2527917238698228e+03;5.2527918534533037e+03;5.2527949218750000e+03;5.2527917238698228e+03;5.2527988281250000e+03
2;299000000;5.8372231523769597e+03;5.8372216796875000e+03;5.8372231523769460e+03;5.8372232474305320e+03;5.8372216796875000e+03;5.8372231523769933e+03;5.8372304687500000e+03
3;299000000;5.3365798641073479e+03;5.3365786132812500e+03;5.3365798641073470e+03;5.3365798571161331e+03;5.3365791015625000e+03;5.3365798641073425e+03;5.3365903320312500e+03
4;299000000;6.4085459374274369e+03;6.4085351562500000e+03;6.4085459374274415e+03;6.4085459155266690e+03;6.4085405273437500e+03;6.4085459374274433e+03;6.4085556640625000e+03
5;299000000;5.4874702527311829e+03;5.4874794921875000e+03;5.4874702527311829e+03;5.4874702672063204e+03;5.4874716796875000e+03;5.4874702527311783e+03;5.4874785156250000e+03
6;299000000;4.9082976280079110e+03;4.9083012695312500e+03;4.9082976280079110e+03;4.9082976126358817e+03;4.9083002929687500e+03;4.9082976280079029e+03;4.9083066406250000e+03
7;299000000;4.5798599882827975e+03;4.5798671875000000e+03;4.5798599882827966e+03;4.5798600054488779e+03;4.5798681640625000e+03;4.5798599882827930e+03;4.5798676757812500e+03
8;299000000;2.8208403849104143e+03;2.8208471679687500e+03;2.8208403849104138e+03;2.8208404253931935e+03;2.8208466796875000e+03;2.8208403849104197e+03;2.8208476562500000e+03
9;299000000;2.2726354106911376e+03;2.2726359863281250e+03;2.2726354106911435e+03;2.2726354397097089e+03;2.2726359863281250e+03;2.2726354106911285e+03;2.2726469726562500e+03
0;301000000;4.6282239421712102e+03;4.6282270507812500e+03;4.6282239421712111e+03;4.6282241210511575e+03;4.6282280273437500e+03;4.6282239421712020e+03;4.6282294921875000e+03
1;301000000;4.5860298156763120e+03;4.5860292968750000e+03;4.5860298156763174e+03;4.5860299584725981e+03;4.5860273437500000e+03;4.5860298156763129e+03;4.5860371093750000e+03
2;301000000;5.1958911250494857e+03;5.1958920898437500e+03;5.1958911250494903e+03;5.1958912265827712e+03;5.1958916015625000e+03;5.1958911250494957e+03;5.1959003906250000e+03
3;301000000;5.0917625251561476e+03;5.0917636718750000e+03;5.0917625251561467e+03;5.0917625427847261e+03;5.0917622070312500e+03;5.0917625251561394e+03;5.0917744140625000e+03
4;301000000;5.8194249843098969e+03;5.8194106445312500e+03;5.8194249843099042e+03;5.8194249834286047e+03;5.8194155273437500e+03;5.8194249843098814e+03;5.8194350585937500e+03
5;301000000;5.9767641759207518e+03;5.9767744140625000e+03;5.9767641759207536e+03;5.9767641818763032e+03;5.9767734375000000e+03;5.9767641759207345e+03;5.9767714843750000e+03
6;301000000;5.1139123827142339e+03;5.1139130859375000e+03;5.1139123827142303e+03;5.1139123955974082e+03;5.1139145507812500e+03;5.1139123827142212e+03;5.1139208984375000e+03
7;301000000;4.5796438153205063e+03;4.5796518554687500e+03;4.5796438153205054e+03;4.5796438116942900e+03;4.5796523437500000e+03;4.5796438153205154e+03;4.5796518554687500e+03
8;301000000;2.9350475749405809e+03;2.9350527343750000e+03;2.9350475749405837e+03;2.9350475985963030e+03;2.9350517578125000e+03;2.9350475749405769e+03;2.9350556640625000e+03
9;301000000;3.2931442340323979e+03;3.2931525878906250e+03;3.2931442340323997e+03;3.2931442561594217e+03;3.2931560058593750e+03;3.2931442340324056e+03;3.2931562500000000e+03
0;303000000;5.4353531611470171e+03;5.4353466796875000e+03;5.4353531611470144e+03;5.4353533501218890e+03;5.4353481445312500e+03;5.4353531611470189e+03;5.4353603515625000e+03
1;303000000;4.5900376426824096e+03;4.5900380859375000e+03;4.5900376426824123e+03;4.5900378002461430e+03;4.5900341796875000e+03;4.5900376426824041e+03;4.5900449218750000e+03
2;303000000;5.1997129418428858e+03;5.1997036132812500e+03;5.1997129418428894e+03;5.1997130454712078e+03;5.1997055664062500e+03;5.1997129418428922e+03;5.1997197265625000e+03
3;303000000;4.4982925354129020e+03;4.4982963867187500e+03;4.4982925354129020e+03;4.4982925704607942e+03;4.4982924804687500e+03;4.4982925354129011e+03;4.4983037109375000e+03
4;303000000;5.9047144746852719e+03;5.9047104492187500e+03;5.9047144746852664e+03;5.9047144601662203e+03;5.9047128906250000e+03;5.9047144746852809e+03;5.9047265625000000e+03
5;303000000;5.7290713823726028e+03;5.7290810546875000e+03;5.7290713823725928e+03;5.7290713975927802e+03;5.7290810546875000e+03;5.7290713823725728e+03;5.7290800781250000e+03
6;303000000;5.0613730917799439e+03;5.0613764648437500e+03;5.0613730917799439e+03;5.0613731061029021e+03;5.0613720703125000e+03;5.0613730917799312e+03;5.0613818359375000e+03
7;303000000;4.4061778274889057e+03;4.4061840820312500e+03;4.4061778274889020e+03;4.4061778265811899e+03;4.4061870117187500e+03;4.4061778274889175e+03;4.4061870117187500e+03
8;303000000;2.9558986490803027e+03;2.9559013671875000e+03;2.9558986490803177e+03;2.9558986874357515e+03;2.9558999023437500e+03;2.9558986490803100e+03;2.9559074707031250e+03
9;303000000;3.0189214533756813e+03;3.0189262695312500e+03;3.0189214533756704e+03;3.0189214781547448e+03;3.0189289550781250e+03;3.0189214533756831e+03;3.0189340820312500e+03
0;305000000;5.5093111127533657e+03;5.5093032226562500e+03;5.5093111127533648e+03;5.5093112831429626e+03;5.5093115234375000e+03;5.5093111127533739e+03;5.5093178710937500e+03
1;305000000;4.6505490745012339e+03;4.6505493164062500e+03;4.6505490745012339e+03;4.6505492539337520e+03;4.6505468750000000e+03;4.6505490745012266e+03;4.6505571289062500e+03
2;305000000;4.5938802744733184e+03;4.5938833007812500e+03;4.5938802744733111e+03;4.5938803940156395e+03;4.5938828125000000e+03;4.5938802744733039e+03;4.5938867187500000e+03
3;305000000;4.1395713656667112e+03;4.1395727539062500e+03;4.1395713656667176e+03;4.1395714029809287e+03;4.1395673828125000e+03;4.1395713656667085e+03;4.1395834960937500e+03
4;305000000;5.4553966082392462e+03;5.4553969726562500e+03;5.4553966082392553e+03;5.4553966201700177e+03;5.4553959960937500e+03;5.4553966082392435e+03;5.4554086914062500e+03
5;305000000;5.1085950342426304e+03;5.1085932617187500e+03;5.1085950342426268e+03;5.1085950570665209e+03;5.1086025390625000e+03;5.1085950342426186e+03;5.1086025390625000e+03
6;305000000;5.3830939592906298e+03;5.3830957031250000e+03;5.3830939592906188e+03;5.3830939569626316e+03;5.3830976562500000e+03;5.3830939592906043e+03;5.3831040039062500e+03
7;305000000;4.5199183302139127e+03;4.5199184570312500e+03;4.5199183302139154e+03;4.5199183610355103e+03;4.5199199218750000e+03;4.5199183302139072e+03;4.5199267578125000e+03
