Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
93000000;0.0000000000000000e+00;7.8321301237662172e-07;6.4093713928531356e-16;3.4464227314244474e-12;6.1116280317766667e-07;6.4094330714341309e-16;3.3433404236066457e-08
95000000;0.0000000000000000e+00;5.1227114013250547e-07;6.2744548689755303e-16;3.0684640135117577e-12;4.2805574999892297e-07;1.6470379989847396e-15;1.9713663968767115e-08
97000000;0.0000000000000000e+00;3.5848779467187428e-07;8.4493609622308662e-16;2.9535433134049492e-12;3.1605458428105610e-07;1.3058268213266033e-15;3.0391413484724742e-08
99000000;0.0000000000000000e+00;5.7171143754779373e-07;4.5156704304960669e-16;3.1487919076248142e-12;5.0626297605311815e-07;5.2683788214460582e-16;5.3869862019657379e-08
101000000;0.0000000000000000e+00;4.0702432624518557e-07;6.6394310616770478e-16;2.8618793571330033e-12;4.4080846538584371e-07;7.3771178619505779e-16;2.7656999134924573e-08
103000000;0.0000000000000000e+00;8.3184228976642274e-07;5.7870836266801928e-16;2.6652140412191333e-12;7.0787670596895796e-07;8.6808236020108801e-16;3.0982625106491725e-08
105000000;0.0000000000000000e+00;6.2246076681243711e-07;5.6768889064392720e-16;2.1117099880855733e-12;6.2155516165825428e-07;7.8056083884906876e-16;1.6183093882700079e-08
107000000;0.0000000000000000e+00;3.6301613989691070e-07;5.5706994819976874e-16;2.0529735868832326e-12;5.0319924015080342e-07;1.3230833046579164e-15;2.5986601575849984e-08
109000000;0.0000000000000000e+00;3.8624271934546478e-07;1.3671238227899250e-16;1.7621664356289949e-12;2.2757132182606469e-07;1.0253609241687609e-15;2.6642394903571997e-08
111000000;0.0000000000000000e+00;6.7324281214485740e-07;5.3699918876481047e-16;1.8961280192302787e-12;6.1042027833079388e-07;1.9466431952261481e-15;2.9864318078029811e-08
113000000;0.0000000000000000e+00;4.2291560545974891e-07;6.5936715909221419e-16;1.8262421499113355e-12;3.5899077807217565e-07;9.2312766700776628e-16;2.9745403010933983e-08
115000000;0.0000000000000000e+00;3.5789210383200779e-07;3.2395563350807760e-16;2.0237553381562693e-12;4.2260451321985259e-07;1.0366468652881716e-15;2.8000354087990642e-08
117000000;0.0000000000000000e+00;6.2590383776480040e-07;5.7314921818497719e-16;1.4195807685976487e-12;5.2192243647378449e-07;9.5524319354571198e-16;4.6943727548863409e-08
119000000;0.0000000000000000e+00;7.1050559632548277e-07;5.6351407995481781e-16;1.8267343116310301e-12;7.2718619998071276e-07;1.3148584047792218e-15;9.2749420183307741e-09
121000000;0.0000000000000000e+00;5.6037449625108046e-07;3.0788965940262080e-16;1.5717215776630145e-12;6.5955176660402221e-07;1.1699522526253672e-15;2.8824565677971158e-08
123000000;0.0000000000000000e+00;6.4094664701389027e-07;4.8460175787935838e-16;1.6516113874179921e-12;6.2272211084713579e-07;1.3326945125174843e-15;2.7881873134393586e-08
125000000;0.0000000000000000e+00;6.3135608937808677e-07;5.9605629220325907e-16;1.4337687646698970e-12;5.6418921007803171e-07;1.7286085765616544e-15;2.3323858860935784e-08
127000000;0.0000000000000000e+00;6.8044656659407632e-07;2.3467424452846170e-16;1.3608669234752156e-12;6.2146467212909551e-07;5.8668634206272645e-16;1.5491993784558565e-08
129000000;0.0000000000000000e+00;4.2824679971439057e-07;5.7758103846807040e-16;1.4369815312971235e-12;4.0470177046562056e-07;9.8188681963129869e-16;4.2487972873512091e-08
131000000;0.0000000000000000e+00;3.8844558595236254e-07;4.5501243102457661e-16;1.0694541246734600e-12;3.8514095283713985e-07;7.9627049802457449e-16;2.3526015805454025e-08
133000000;0.0000000000000000e+00;5.9689718667862555e-07;3.9214610972013057e-16;1.5155804754219402e-12;5.5097706175295226e-07;6.1623951498716486e-16;4.1330573921071463e-08
