Num Rows;Error GEMV fp64;Error GEMV fp32;Error GEMV Acc<fp64, fp64>;Error GEMV Acc<fp64, fp32>;Error CUBLAS GEMV fp64;Error CUBLAS GEMV fp32
18300;0.0000000000000000e+00;1.4086110174998166e-07;0.0000000000000000e+00;4.0173612601995879e-08;3.5979375408184809e-16;1.5800309769849542e-07
18400;0.0000000000000000e+00;1.4020891561688255e-07;0.0000000000000000e+00;4.0182008867897881e-08;3.5687373250753193e-16;1.5866324656660817e-07
18500;0.0000000000000000e+00;1.4118298984770124e-07;0.0000000000000000e+00;4.0233956649720686e-08;3.6495004364249989e-16;1.5960609380813346e-07
18600;0.0000000000000000e+00;1.4095335868704384e-07;0.0000000000000000e+00;3.9926504288727682e-08;3.6232930850483193e-16;1.6084809818851753e-07
18700;0.0000000000000000e+00;1.4068240677309296e-07;0.0000000000000000e+00;4.0066158218404230e-08;3.6506427385081310e-16;1.6075683012621864e-07
18800;0.0000000000000000e+00;1.4070083010377628e-07;0.0000000000000000e+00;4.0053875305576624e-08;3.6258203128405236e-16;1.6061522627683576e-07
18900;0.0000000000000000e+00;1.4181696768483261e-07;0.0000000000000000e+00;4.0250157191630306e-08;3.6385518338188618e-16;1.5938311741731523e-07
19000;0.0000000000000000e+00;1.4215860077425678e-07;0.0000000000000000e+00;4.0068518462975118e-08;3.6771676617594453e-16;1.6035098925501080e-07
19100;0.0000000000000000e+00;1.4254176496357361e-07;0.0000000000000000e+00;4.0164235761000751e-08;3.5924999923111076e-16;1.6025303468215901e-07
19200;0.0000000000000000e+00;1.4252503597001232e-07;0.0000000000000000e+00;3.9746743408060650e-08;3.5965054204433214e-16;1.5895960941120474e-07
19300;0.0000000000000000e+00;1.4232321376017321e-07;0.0000000000000000e+00;4.0077909823688220e-08;3.6284057937256980e-16;1.5873091031473363e-07
19400;0.0000000000000000e+00;1.4239238483501819e-07;0.0000000000000000e+00;4.0107595997986756e-08;3.6166499963110318e-16;1.6014277498914544e-07
19500;0.0000000000000000e+00;1.4320619914715077e-07;0.0000000000000000e+00;4.0361289917996080e-08;3.6901612774359900e-16;1.6267344530821921e-07
19600;0.0000000000000000e+00;1.4383933657465221e-07;0.0000000000000000e+00;4.0015163048933398e-08;3.6766862855355166e-16;1.6107350208394774e-07
19700;0.0000000000000000e+00;1.4399274145038952e-07;0.0000000000000000e+00;4.0179458972765756e-08;3.6808488320346737e-16;1.6215729565153144e-07
19800;0.0000000000000000e+00;1.4421218730603333e-07;0.0000000000000000e+00;4.0290279744579592e-08;3.6758410143847736e-16;1.6004043734183758e-07
19900;0.0000000000000000e+00;1.4425575504314439e-07;0.0000000000000000e+00;4.0113720399749385e-08;3.6333932281554424e-16;1.6157888459383555e-07
20000;0.0000000000000000e+00;1.4486257808799663e-07;0.0000000000000000e+00;4.0204132162596355e-08;3.6660492688059029e-16;1.6057063142621639e-07
20100;0.0000000000000000e+00;1.4453494030494241e-07;0.0000000000000000e+00;4.0295396919228058e-08;3.6463498768929729e-16;1.6037738468091327e-07
20200;0.0000000000000000e+00;1.4545345134018616e-07;0.0000000000000000e+00;4.0111844426301900e-08;3.6748783738932541e-16;1.6063834795960474e-07
20300;0.0000000000000000e+00;1.4477766131805710e-07;0.0000000000000000e+00;3.9970442067843681e-08;3.6630596265665251e-16;1.6040891650600383e-07
20400;0.0000000000000000e+00;1.4539602232686878e-07;0.0000000000000000e+00;4.0091803921144855e-08;3.6980080856207979e-16;1.6112852944539642e-07
20500;0.0000000000000000e+00;1.4514777158932663e-07;0.0000000000000000e+00;3.9804404848800784e-08;3.7065462198637747e-16;1.6351809851401745e-07
20600;0.0000000000000000e+00;1.4668715820804314e-07;0.0000000000000000e+00;3.9985911951401157e-08;3.7000939524749493e-16;1.6282275536987413e-07
20700;0.0000000000000000e+00;1.4597881847137684e-07;0.0000000000000000e+00;4.0230127650068651e-08;3.6694918092483896e-16;1.6239692614046990e-07
20800;0.0000000000000000e+00;1.4548631276093425e-07;0.0000000000000000e+00;4.0037625582000613e-08;3.6990255225938149e-16;1.6381670059079583e-07
20900;0.0000000000000000e+00;1.4626635329026681e-07;0.0000000000000000e+00;3.9845428978440383e-08;3.7256631920804294e-16;1.6151340706236750e-07
21000;0.0000000000000000e+00;1.4580989930888074e-07;0.0000000000000000e+00;4.0268981315037889e-08;3.7005773814594609e-16;1.6049580092396551e-07
21100;0.0000000000000000e+00;1.4735638076017913e-07;0.0000000000000000e+00;3.9947063777898883e-08;3.7641777514016719e-16;1.6103808232404452e-07
21200;0.0000000000000000e+00;1.4678655391750264e-07;0.0000000000000000e+00;3.9646601928615031e-08;3.7294532432860066e-16;1.6214973510757620e-07
21300;0.0000000000000000e+00;1.4765488562892280e-07;0.0000000000000000e+00;4.0157523200889777e-08;3.7409436844217211e-16;1.6267587251820238e-07
21400;0.0000000000000000e+00;1.4835425879254595e-07;0.0000000000000000e+00;3.9912961156790244e-08;3.7017655101985822e-16;1.6117768112028169e-07
21500;0.0000000000000000e+00;1.4736219840163944e-07;0.0000000000000000e+00;3.9884414853791504e-08;3.6786529984668598e-16;1.6161390177534534e-07
21600;0.0000000000000000e+00;1.4858370295798135e-07;0.0000000000000000e+00;3.9842521124212218e-08;3.7502378400415386e-16;1.6382703330567073e-07
21700;0.0000000000000000e+00;1.4843996571371634e-07;0.0000000000000000e+00;3.9829209397947946e-08;3.7433362548837530e-16;1.6255961567377821e-07
21800;0.0000000000000000e+00;1.4812381293747750e-07;0.0000000000000000e+00;3.9507355193251429e-08;3.7833109506201125e-16;1.6264598208725530e-07
21900;0.0000000000000000e+00;1.4905379899369550e-07;0.0000000000000000e+00;3.9961934701161614e-08;3.7534818703853161e-16;1.6399110318063775e-07
22000;0.0000000000000000e+00;1.4957684129934271e-07;0.0000000000000000e+00;3.9769815223619129e-08;3.7575561183779714e-16;1.6144909744342054e-07
22100;0.0000000000000000e+00;1.4978024714072389e-07;0.0000000000000000e+00;3.9714790190388497e-08;3.7475061469306479e-16;1.6262366430023944e-07
22200;0.0000000000000000e+00;1.4943630829714842e-07;0.0000000000000000e+00;3.9826981375108846e-08;3.7450089684116552e-16;1.6451211970591471e-07
22300;0.0000000000000000e+00;1.5036720577614329e-07;0.0000000000000000e+00;3.9874888630746428e-08;3.7408349394542976e-16;1.6331174408102976e-07
22400;0.0000000000000000e+00;1.5028493669065680e-07;0.0000000000000000e+00;3.9552920631505908e-08;3.7492981486842840e-16;1.6152221465754349e-07
22500;0.0000000000000000e+00;1.4990935785597663e-07;0.0000000000000000e+00;4.0085105073987377e-08;3.7854994313631056e-16;1.6143530849981664e-07
22600;0.0000000000000000e+00;1.5020529157729929e-07;0.0000000000000000e+00;3.9935214430529988e-08;3.7552646470282383e-16;1.6477610926632242e-07
22700;0.0000000000000000e+00;1.5003087513141758e-07;0.0000000000000000e+00;3.9758708599411380e-08;3.7635993349626297e-16;1.6419415945175606e-07
22800;0.0000000000000000e+00;1.5020618897227326e-07;0.0000000000000000e+00;3.9818546355448219e-08;3.7747538912797059e-16;1.6332831631682955e-07
22900;0.0000000000000000e+00;1.5014434946155142e-07;0.0000000000000000e+00;3.9710698742960438e-08;3.8727320498675827e-16;1.6553590944151838e-07
23000;0.0000000000000000e+00;1.5035819433847621e-07;0.0000000000000000e+00;3.9717298706840504e-08;3.8974680571004449e-16;1.6355924075846436e-07
23100;0.0000000000000000e+00;1.5214055022065263e-07;0.0000000000000000e+00;3.9698035399431201e-08;3.9093756154847518e-16;1.6410185058657797e-07
23200;0.0000000000000000e+00;1.5133894333165533e-07;0.0000000000000000e+00;3.9632620683237170e-08;3.8579776536907379e-16;1.6494857898051939e-07
23300;0.0000000000000000e+00;1.5131518624988583e-07;0.0000000000000000e+00;3.9791361831397786e-08;3.8682016120367342e-16;1.6401896347719076e-07
23400;0.0000000000000000e+00;1.5258202696620492e-07;0.0000000000000000e+00;4.0085948298126159e-08;3.8792894078644760e-16;1.6416127951907655e-07
23500;0.0000000000000000e+00;1.5184088454533489e-07;0.0000000000000000e+00;3.9697222547085722e-08;3.8744356641476064e-16;1.6336490133504377e-07
23600;0.0000000000000000e+00;1.5185286728316994e-07;0.0000000000000000e+00;3.9592990344819535e-08;3.9050856434371069e-16;1.6601354394310295e-07
23700;0.0000000000000000e+00;1.5225309068165640e-07;0.0000000000000000e+00;3.9850508950603536e-08;3.8718323731395615e-16;1.6523987242427978e-07
23800;0.0000000000000000e+00;1.5263592932892677e-07;0.0000000000000000e+00;3.9616697054781296e-08;3.9001092294552589e-16;1.6443954488012790e-07
23900;0.0000000000000000e+00;1.5366535566314724e-07;0.0000000000000000e+00;3.9698550904856491e-08;3.8682102394339966e-16;1.6576005310817090e-07
24000;0.0000000000000000e+00;1.5346097844305877e-07;0.0000000000000000e+00;3.9718731501761245e-08;3.8857918752067288e-16;1.6365277163423027e-07
24100;0.0000000000000000e+00;1.5260222110312008e-07;0.0000000000000000e+00;3.9620223606354645e-08;3.8867360489407521e-16;1.6393398681150870e-07
24200;0.0000000000000000e+00;1.5201891472616962e-07;0.0000000000000000e+00;3.9634553912639385e-08;3.9057224371678338e-16;1.6400581555943470e-07
24300;0.0000000000000000e+00;1.5291291255196170e-07;0.0000000000000000e+00;3.9688473543256101e-08;3.8875179294007664e-16;1.6473483664565612e-07
24400;0.0000000000000000e+00;1.5400558480254880e-07;0.0000000000000000e+00;3.9574810030244087e-08;3.8913552759667803e-16;1.6432722888196863e-07
24500;0.0000000000000000e+00;1.5296462876816118e-07;0.0000000000000000e+00;3.9805862037494305e-08;3.8959534914919686e-16;1.6326620848468786e-07
