Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
363000000;0.0000000000000000e+00;2.3427025546726553e-06;5.4384128420112295e-15;7.2099636283754972e-08;2.4199041526785565e-06;5.7618979562603595e-15;2.9029998984480917e-06
365000000;0.0000000000000000e+00;2.8140466802516637e-06;4.0978068410502279e-15;9.8451556165416950e-08;2.2611406617923966e-06;9.6331596864510282e-15;3.4702516302362651e-06
367000000;0.0000000000000000e+00;8.6684265517724654e-06;9.1695089715951292e-15;1.9456579621887593e-07;1.3658338148388077e-05;1.8892028494637323e-14;6.3897019602684683e-06
369000000;0.0000000000000000e+00;6.4991999791574359e-06;2.6379223631306622e-14;2.9002465545847490e-07;1.2817741278139038e-05;2.4279535682118092e-14;9.3450658326521174e-06
371000000;0.0000000000000000e+00;4.4751245051080357e-06;1.3321340435684452e-14;2.1025546271519826e-07;5.4554459352140848e-06;2.5736532245096990e-14;9.9491491385180304e-06
373000000;0.0000000000000000e+00;3.5831121281706111e-06;3.4227643851723512e-14;4.5800147606758302e-07;1.4122774524226442e-05;6.3970433259660971e-14;2.4453055215088769e-05
375000000;0.0000000000000000e+00;1.8678153664146233e-05;2.5724868423050753e-14;6.9501513450657765e-07;1.8047914439547743e-05;3.6829654548242494e-14;2.7078770413282527e-05
377000000;0.0000000000000000e+00;2.2341051760589801e-05;4.6147036663693811e-14;9.6713036213120820e-07;1.0181890593474489e-05;6.3968614321305358e-14;3.7129643212339798e-05
379000000;0.0000000000000000e+00;5.9987250292147075e-06;1.6129320851212186e-14;3.1354600285616963e-07;5.1722651349927857e-06;3.1707783401492916e-14;1.0317436437150854e-05
381000000;0.0000000000000000e+00;1.8565265962833174e-05;5.2594714198904136e-14;9.7673008961015308e-07;1.2337022655566163e-05;6.4074879273499802e-14;3.2689162276996201e-05
383000000;0.0000000000000000e+00;4.6604303886555188e-06;1.6161410890736390e-14;2.6962390692729798e-07;3.4297172690991133e-06;1.3623733376976214e-14;7.1967869939438802e-06
385000000;0.0000000000000000e+00;6.0863660487422926e-06;8.7701808772437096e-15;3.1324917970709719e-07;5.9919758344591645e-06;1.6224813399335855e-14;6.8504676907265893e-06
387000000;0.0000000000000000e+00;1.1345087145099494e-05;3.2390523090453993e-14;5.0785480223601111e-07;1.3447469250188875e-05;4.0764022504673754e-14;1.2787407045706646e-05
