Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
7350;+0.0000000000000000e+00;+2.0462907583771264e-05;+0.0000000000000000e+00;+3.1088533906700320e-06;+2.0462907583771264e-05;+5.1884736304651772e-14;+2.0049704410113088e-05
7400;+0.0000000000000000e+00;+2.0695757438728015e-05;+0.0000000000000000e+00;+3.1238106853658650e-06;+2.0695757438728015e-05;+5.2496355754133333e-14;+2.0259727712206036e-05
7450;+0.0000000000000000e+00;+2.0798960281513402e-05;+0.0000000000000000e+00;+3.1354832375274889e-06;+2.0798960281513402e-05;+5.3119752279767594e-14;+2.0431009253580081e-05
7500;+0.0000000000000000e+00;+2.0992383665903587e-05;+0.0000000000000000e+00;+3.1541505833429927e-06;+2.0992383665903587e-05;+5.3445322946800229e-14;+2.0564557808232176e-05
7550;+0.0000000000000000e+00;+2.1122674074056672e-05;+0.0000000000000000e+00;+3.1751071491219680e-06;+2.1122674074056672e-05;+5.3936482605306993e-14;+2.0697782916155783e-05
7600;+0.0000000000000000e+00;+2.1316422483107950e-05;+0.0000000000000000e+00;+3.1918258853858331e-06;+2.1316422483107950e-05;+5.4479106358094537e-14;+2.0847569883229456e-05
7650;+0.0000000000000000e+00;+2.1451550718752409e-05;+0.0000000000000000e+00;+3.2163231100675117e-06;+2.1451550718752409e-05;+5.5178835915670731e-14;+2.1003370655747196e-05
7700;+0.0000000000000000e+00;+2.1645171386157738e-05;+0.0000000000000000e+00;+3.2427607439715177e-06;+2.1645171386157738e-05;+5.6063267627611118e-14;+2.1274073243601031e-05
7750;+0.0000000000000000e+00;+2.1800342974969424e-05;+0.0000000000000000e+00;+3.2581249839836368e-06;+2.1800342974969424e-05;+5.6752304071996179e-14;+2.1436076687001194e-05
7800;+0.0000000000000000e+00;+2.1825801353329253e-05;+0.0000000000000000e+00;+3.2841151844306303e-06;+2.1825801353329253e-05;+5.7099572078059938e-14;+2.1489357612896934e-05
7850;+0.0000000000000000e+00;+2.2050945542755598e-05;+0.0000000000000000e+00;+3.3008187170446156e-06;+2.2050945542755598e-05;+5.7604089853331520e-14;+2.1644820152789780e-05
7900;+0.0000000000000000e+00;+2.2194376144674369e-05;+0.0000000000000000e+00;+3.3211433279254758e-06;+2.2194376144674369e-05;+5.8528100647556182e-14;+2.1798538772182355e-05
7950;+0.0000000000000000e+00;+2.2412215032731538e-05;+0.0000000000000000e+00;+3.3617801390325335e-06;+2.2412215032731538e-05;+5.9266185185432808e-14;+2.2005076778461708e-05
8000;+0.0000000000000000e+00;+2.2567473972016318e-05;+0.0000000000000000e+00;+3.3866731759341642e-06;+2.2567473972016318e-05;+5.9867351835110929e-14;+2.2212530065457551e-05
8050;+0.0000000000000000e+00;+2.2679339346900644e-05;+0.0000000000000000e+00;+3.4029283457766414e-06;+2.2679339346900644e-05;+6.0383453140273663e-14;+2.2353246060707109e-05
8100;+0.0000000000000000e+00;+2.2915478623320041e-05;+0.0000000000000000e+00;+3.4176231045119082e-06;+2.2915478623320041e-05;+6.0875441495335931e-14;+2.2580980073707308e-05
8150;+0.0000000000000000e+00;+2.3162231925842453e-05;+0.0000000000000000e+00;+3.4369664158059943e-06;+2.3162231925842453e-05;+6.1285443133730809e-14;+2.2808300416472856e-05
8200;+0.0000000000000000e+00;+2.3446781985930652e-05;+0.0000000000000000e+00;+3.4703613924329092e-06;+2.3446781985930652e-05;+6.1957443816457312e-14;+2.3126011599643570e-05
8250;+0.0000000000000000e+00;+2.3651855680109567e-05;+0.0000000000000000e+00;+3.4911643145371130e-06;+2.3651855680109567e-05;+6.2325085788333964e-14;+2.3329320138259076e-05
8300;+0.0000000000000000e+00;+2.3839282915810418e-05;+0.0000000000000000e+00;+3.5143925411910645e-06;+2.3839282915810418e-05;+6.2639614790406686e-14;+2.3483568100547743e-05
8350;+0.0000000000000000e+00;+2.4071413244456362e-05;+0.0000000000000000e+00;+3.5359275130613401e-06;+2.4071413244456362e-05;+6.3169047107361178e-14;+2.3575751147951531e-05
8400;+0.0000000000000000e+00;+2.4262830068047086e-05;+0.0000000000000000e+00;+3.5634176225383507e-06;+2.4262830068047086e-05;+6.3464444860345748e-14;+2.3856932243178164e-05
8450;+0.0000000000000000e+00;+2.4457816689723190e-05;+0.0000000000000000e+00;+3.5735122345711491e-06;+2.4457816689723190e-05;+6.3673553407959801e-14;+2.4158850271144225e-05
8500;+0.0000000000000000e+00;+2.4726032384903471e-05;+0.0000000000000000e+00;+3.5906583740085950e-06;+2.4726032384903471e-05;+6.4113937096533877e-14;+2.4436581715604829e-05
8550;+0.0000000000000000e+00;+2.4982275074448160e-05;+0.0000000000000000e+00;+3.6162860109244940e-06;+2.4982275074448160e-05;+6.4791018036422554e-14;+2.4703548495554792e-05
8600;+0.0000000000000000e+00;+2.5185442351482928e-05;+0.0000000000000000e+00;+3.6449014319885228e-06;+2.5185442351482928e-05;+6.5228730977140387e-14;+2.4983843460691121e-05
8650;+0.0000000000000000e+00;+2.5377691834030854e-05;+0.0000000000000000e+00;+3.6578889081089472e-06;+2.5377691834030854e-05;+6.5974019990134648e-14;+2.5219426755268236e-05
8700;+0.0000000000000000e+00;+2.5585980129469251e-05;+0.0000000000000000e+00;+3.6839953030155708e-06;+2.5585980129469251e-05;+6.6857787880154685e-14;+2.5465929214097771e-05
8750;+0.0000000000000000e+00;+2.5742088094289091e-05;+0.0000000000000000e+00;+3.7023303568276915e-06;+2.5742088094289091e-05;+6.7437275862088319e-14;+2.5651517214193504e-05
8800;+0.0000000000000000e+00;+2.5966437379479763e-05;+0.0000000000000000e+00;+3.7319009086186035e-06;+2.5966437379479763e-05;+6.7888180468571842e-14;+2.5903193047160593e-05
8850;+0.0000000000000000e+00;+2.6238107494698017e-05;+0.0000000000000000e+00;+3.7485467406372126e-06;+2.6238107494698017e-05;+6.8332538577630759e-14;+2.6084273519061061e-05
8900;+0.0000000000000000e+00;+2.6477701202759350e-05;+0.0000000000000000e+00;+3.7578805083794996e-06;+2.6477701202759350e-05;+6.8948474592385904e-14;+2.6239946120508734e-05
8950;+0.0000000000000000e+00;+2.6692373094083681e-05;+0.0000000000000000e+00;+3.7695752731654216e-06;+2.6692373094083681e-05;+6.9408099888635565e-14;+2.6407044553428055e-05
9000;+0.0000000000000000e+00;+2.6995865360703032e-05;+0.0000000000000000e+00;+3.7985469714778451e-06;+2.6995865360703032e-05;+7.0169887016281402e-14;+2.6603634668163286e-05
9050;+0.0000000000000000e+00;+2.7420580608340040e-05;+0.0000000000000000e+00;+3.8169515049069735e-06;+2.7420580608340040e-05;+7.0832802020974713e-14;+2.6903011066908115e-05
9100;+0.0000000000000000e+00;+2.7691973936518171e-05;+0.0000000000000000e+00;+3.8369276501731020e-06;+2.7691973936518171e-05;+7.1465205878153127e-14;+2.7112487310663482e-05
9150;+0.0000000000000000e+00;+2.8121163400414920e-05;+0.0000000000000000e+00;+3.8497398917186436e-06;+2.8121163400414920e-05;+7.2204527602847564e-14;+2.7375333767764916e-05
9200;+0.0000000000000000e+00;+2.8366316894581718e-05;+0.0000000000000000e+00;+3.8635201859868647e-06;+2.8366316894581718e-05;+7.2994699606240659e-14;+2.7616656825338742e-05
9250;+0.0000000000000000e+00;+2.8681117545576170e-05;+0.0000000000000000e+00;+3.8911281258615377e-06;+2.8681117545576170e-05;+7.3651123330800137e-14;+2.7828673695645980e-05
9300;+0.0000000000000000e+00;+2.8904770431000829e-05;+0.0000000000000000e+00;+3.9167954040587191e-06;+2.8904770431000829e-05;+7.4230121317807964e-14;+2.8051074615070869e-05
9350;+0.0000000000000000e+00;+2.9081636004044807e-05;+0.0000000000000000e+00;+3.9339201445587224e-06;+2.9081636004044807e-05;+7.4514093786198485e-14;+2.8363910493061689e-05
9400;+0.0000000000000000e+00;+2.9292816013521809e-05;+0.0000000000000000e+00;+3.9494261096731426e-06;+2.9292816013521809e-05;+7.4995436528780038e-14;+2.8531731335234168e-05
9450;+0.0000000000000000e+00;+2.9583661516796413e-05;+0.0000000000000000e+00;+3.9634342319796641e-06;+2.9583661516796413e-05;+7.5715053200597022e-14;+2.8741940570995419e-05
9500;+0.0000000000000000e+00;+2.9819905205636990e-05;+0.0000000000000000e+00;+3.9813717488977077e-06;+2.9819905205636990e-05;+7.6340980253232548e-14;+2.8959163342142944e-05
9550;+0.0000000000000000e+00;+3.0166789596463116e-05;+0.0000000000000000e+00;+4.0083199547986932e-06;+3.0166789596463116e-05;+7.6715036198407679e-14;+2.9216118111045205e-05
9600;+0.0000000000000000e+00;+3.0345319198434061e-05;+0.0000000000000000e+00;+4.0227964301830208e-06;+3.0345319198434061e-05;+7.7113265205893376e-14;+2.9401437687074510e-05
9650;+0.0000000000000000e+00;+3.0589172781671018e-05;+0.0000000000000000e+00;+4.0420722761345169e-06;+3.0589172781671018e-05;+7.7899767399918765e-14;+2.9538731052259291e-05
9700;+0.0000000000000000e+00;+3.0760067121461442e-05;+0.0000000000000000e+00;+4.0539020335253005e-06;+3.0760067121461442e-05;+7.8535139378517421e-14;+2.9633799851301202e-05
9750;+0.0000000000000000e+00;+3.1046115028525768e-05;+0.0000000000000000e+00;+4.0773433434122536e-06;+3.1046115028525768e-05;+7.9017045501520223e-14;+2.9832725508413171e-05
9800;+0.0000000000000000e+00;+3.1239176531943628e-05;+0.0000000000000000e+00;+4.0969939773446911e-06;+3.1239176531943628e-05;+7.9259510969032414e-14;+2.9947462472796864e-05
9850;+0.0000000000000000e+00;+3.1483431860902193e-05;+0.0000000000000000e+00;+4.1227422107820926e-06;+3.1483431860902193e-05;+8.0133726557005780e-14;+3.0172040699107145e-05
9900;+0.0000000000000000e+00;+3.1725473077311224e-05;+0.0000000000000000e+00;+4.1387334488275818e-06;+3.1725473077311224e-05;+8.0718231178751418e-14;+3.0451673538531620e-05
9950;+0.0000000000000000e+00;+3.2000811523853297e-05;+0.0000000000000000e+00;+4.1537954255071624e-06;+3.2000811523853297e-05;+8.1280623959800806e-14;+3.0662964050202981e-05
10000;+0.0000000000000000e+00;+3.2229138479801918e-05;+0.0000000000000000e+00;+4.1775833877145871e-06;+3.2229138479801918e-05;+8.2061821338645011e-14;+3.0900054791965065e-05
10050;+0.0000000000000000e+00;+3.2382183310389772e-05;+0.0000000000000000e+00;+4.1991354136467450e-06;+3.2382183310389772e-05;+8.3002305711954068e-14;+3.1124871510116551e-05
10100;+0.0000000000000000e+00;+3.2620122791089297e-05;+0.0000000000000000e+00;+4.2190672586358155e-06;+3.2620122791089297e-05;+8.3700716152041261e-14;+3.1381561929033270e-05
10150;+0.0000000000000000e+00;+3.2866136670097440e-05;+0.0000000000000000e+00;+4.2571835055494375e-06;+3.2866136670097440e-05;+8.4455492969090156e-14;+3.1685822186394094e-05
10200;+0.0000000000000000e+00;+3.3186646303755831e-05;+0.0000000000000000e+00;+4.2756921126250677e-06;+3.3186646303755831e-05;+8.5346558538506101e-14;+3.1926390653493155e-05
10250;+0.0000000000000000e+00;+3.3417419667671174e-05;+0.0000000000000000e+00;+4.2851613397735415e-06;+3.3417419667671174e-05;+8.5976509595194803e-14;+3.2075437787715646e-05
10300;+0.0000000000000000e+00;+3.3545360361370625e-05;+0.0000000000000000e+00;+4.3031057079412925e-06;+3.3545360361370625e-05;+8.6488751548920616e-14;+3.2198546752728208e-05
10350;+0.0000000000000000e+00;+3.3810153153779497e-05;+0.0000000000000000e+00;+4.3293825925948348e-06;+3.3810153153779497e-05;+8.7431290785147397e-14;+3.2416405579143406e-05
10400;+0.0000000000000000e+00;+3.3966481914753010e-05;+0.0000000000000000e+00;+4.3585767139140525e-06;+3.3966481914753010e-05;+8.8272902630499698e-14;+3.2638880470114740e-05
10450;+0.0000000000000000e+00;+3.4214971292180828e-05;+0.0000000000000000e+00;+4.3861515500782475e-06;+3.4214971292180828e-05;+8.8989340949233500e-14;+3.2845660246460919e-05
10500;+0.0000000000000000e+00;+3.4550120846236500e-05;+0.0000000000000000e+00;+4.4102154477291323e-06;+3.4550120846236500e-05;+8.9681720027433221e-14;+3.3185671498860417e-05
10550;+0.0000000000000000e+00;+3.4684390444790020e-05;+0.0000000000000000e+00;+4.4338249820513226e-06;+3.4684390444790020e-05;+9.0282337781581357e-14;+3.3459068474206583e-05
10600;+0.0000000000000000e+00;+3.4923502354943679e-05;+0.0000000000000000e+00;+4.4619887847208705e-06;+3.4923502354943679e-05;+9.1569274957892264e-14;+3.3717334253074027e-05
10650;+0.0000000000000000e+00;+3.5168600611244908e-05;+0.0000000000000000e+00;+4.4889477851518734e-06;+3.5168600611244908e-05;+9.2382315418866738e-14;+3.3865602314930159e-05
10700;+0.0000000000000000e+00;+3.5391235559209549e-05;+0.0000000000000000e+00;+4.5189100393480320e-06;+3.5391235559209549e-05;+9.3219402649799646e-14;+3.4117056112105046e-05
10750;+0.0000000000000000e+00;+3.5659924458890907e-05;+0.0000000000000000e+00;+4.5427044655713332e-06;+3.5659924458890907e-05;+9.3790702216510887e-14;+3.4404349070720454e-05
10800;+0.0000000000000000e+00;+3.5832971984524543e-05;+0.0000000000000000e+00;+4.5645552722127457e-06;+3.5832971984524543e-05;+9.4105651782173860e-14;+3.4581769582077630e-05
10850;+0.0000000000000000e+00;+3.6192631987860097e-05;+0.0000000000000000e+00;+4.5967387329637599e-06;+3.6192631987860097e-05;+9.4439387483145588e-14;+3.4786780325697052e-05
10900;+0.0000000000000000e+00;+3.6467685743067231e-05;+0.0000000000000000e+00;+4.6209402043646433e-06;+3.6467685743067231e-05;+9.4791075202149641e-14;+3.4955437334584684e-05
10950;+0.0000000000000000e+00;+3.6779850548122128e-05;+0.0000000000000000e+00;+4.6527193536603949e-06;+3.6779850548122128e-05;+9.5475430739118646e-14;+3.5197825000396586e-05
11000;+0.0000000000000000e+00;+3.7085922324583287e-05;+0.0000000000000000e+00;+4.6764543290136278e-06;+3.7085922324583287e-05;+9.6314788670502769e-14;+3.5408233306388237e-05
11050;+0.0000000000000000e+00;+3.7167046213961110e-05;+0.0000000000000000e+00;+4.6914937020505697e-06;+3.7167046213961110e-05;+9.6956181626569445e-14;+3.5686566833222575e-05
11100;+0.0000000000000000e+00;+3.7375835951562760e-05;+0.0000000000000000e+00;+4.7056830991551962e-06;+3.7375835951562760e-05;+9.8014795479815260e-14;+3.6019952850432537e-05
11150;+0.0000000000000000e+00;+3.7597934213491132e-05;+0.0000000000000000e+00;+4.7307684261812364e-06;+3.7597934213491132e-05;+9.8535774443172798e-14;+3.6368363563921747e-05
11200;+0.0000000000000000e+00;+3.7831380373202077e-05;+0.0000000000000000e+00;+4.7465188408771957e-06;+3.7831380373202077e-05;+9.8798046229396123e-14;+3.6553672745133039e-05
11250;+0.0000000000000000e+00;+3.8139906322246977e-05;+0.0000000000000000e+00;+4.7559234983898858e-06;+3.8139906322246977e-05;+9.9309288087302439e-14;+3.6796819634691476e-05
11300;+0.0000000000000000e+00;+3.8444707558407887e-05;+0.0000000000000000e+00;+4.7735708302985992e-06;+3.8444707558407887e-05;+1.0021189437012610e-13;+3.6993884486950569e-05
11350;+0.0000000000000000e+00;+3.8644488551707368e-05;+0.0000000000000000e+00;+4.7854149133127730e-06;+3.8644488551707368e-05;+1.0097790203249054e-13;+3.7221738372306332e-05
11400;+0.0000000000000000e+00;+3.8818752060036059e-05;+0.0000000000000000e+00;+4.8100066151077134e-06;+3.8818752060036059e-05;+1.0167522561573229e-13;+3.7437557515288378e-05
11450;+0.0000000000000000e+00;+3.9113865238728087e-05;+0.0000000000000000e+00;+4.8191723760141998e-06;+3.9113865238728087e-05;+1.0222720244688125e-13;+3.7638196659777182e-05
11500;+0.0000000000000000e+00;+3.9325476802783014e-05;+0.0000000000000000e+00;+4.8413764535503012e-06;+3.9325476802783014e-05;+1.0299532334135716e-13;+3.7951835497938835e-05
11550;+0.0000000000000000e+00;+3.9657005607076344e-05;+0.0000000000000000e+00;+4.8580216695975738e-06;+3.9657005607076344e-05;+1.0376950447690283e-13;+3.8218968630833825e-05
11600;+0.0000000000000000e+00;+3.9897909033596519e-05;+0.0000000000000000e+00;+4.8730531808934673e-06;+3.9897909033596519e-05;+1.0474831172332179e-13;+3.8550069150287122e-05
11650;+0.0000000000000000e+00;+4.0288278671451235e-05;+0.0000000000000000e+00;+4.8881131098419243e-06;+4.0288278671451235e-05;+1.0577354638350526e-13;+3.8876660503787818e-05
11700;+0.0000000000000000e+00;+4.0446823563514286e-05;+0.0000000000000000e+00;+4.8992329019692321e-06;+4.0446823563514286e-05;+1.0605034918035770e-13;+3.9057832072453550e-05
11750;+0.0000000000000000e+00;+4.0689676627865068e-05;+0.0000000000000000e+00;+4.9281146158755895e-06;+4.0689676627865068e-05;+1.0678025986792164e-13;+3.9433212894104222e-05
11800;+0.0000000000000000e+00;+4.0956077467645504e-05;+0.0000000000000000e+00;+4.9447178869865132e-06;+4.0956077467645504e-05;+1.0720519544547272e-13;+3.9779645333807191e-05
11850;+0.0000000000000000e+00;+4.1188140388844314e-05;+0.0000000000000000e+00;+4.9589237828773721e-06;+4.1188140388844314e-05;+1.0756887666681712e-13;+4.0103405018278869e-05
11900;+0.0000000000000000e+00;+4.1408858953315830e-05;+0.0000000000000000e+00;+4.9787116297362156e-06;+4.1408858953315830e-05;+1.0814166313667587e-13;+4.0337473191679955e-05
11950;+0.0000000000000000e+00;+4.1761000768542160e-05;+0.0000000000000000e+00;+4.9984961920571479e-06;+4.1761000768542160e-05;+1.0861731401184887e-13;+4.0578360085439795e-05
12000;+0.0000000000000000e+00;+4.2039891108853315e-05;+0.0000000000000000e+00;+5.0176138320999535e-06;+4.2039891108853315e-05;+1.0917837888467655e-13;+4.0747970362987392e-05
12050;+0.0000000000000000e+00;+4.2249718137012111e-05;+0.0000000000000000e+00;+5.0353627595474656e-06;+4.2249718137012111e-05;+1.0965437171240134e-13;+4.0870442976085074e-05
12100;+0.0000000000000000e+00;+4.2561180947942971e-05;+0.0000000000000000e+00;+5.0467213400190009e-06;+4.2561180947942971e-05;+1.1049118447148234e-13;+4.1161558390419103e-05
12150;+0.0000000000000000e+00;+4.2808646756787666e-05;+0.0000000000000000e+00;+5.0653603485521863e-06;+4.2808646756787666e-05;+1.1090150330863156e-13;+4.1400915263969334e-05
12200;+0.0000000000000000e+00;+4.3067024105632237e-05;+0.0000000000000000e+00;+5.0942842591176794e-06;+4.3067024105632237e-05;+1.1170759671400942e-13;+4.1681790040228167e-05
12250;+0.0000000000000000e+00;+4.3350313747096266e-05;+0.0000000000000000e+00;+5.1127174434484286e-06;+4.3350313747096266e-05;+1.1249079709522077e-13;+4.1960048003250265e-05
12300;+0.0000000000000000e+00;+4.3666090895943934e-05;+0.0000000000000000e+00;+5.1323357350641209e-06;+4.3666090895943934e-05;+1.1357323990506344e-13;+4.2259245452391502e-05
12350;+0.0000000000000000e+00;+4.3845831820141905e-05;+0.0000000000000000e+00;+5.1511373087582062e-06;+4.3845831820141905e-05;+1.1437347302485497e-13;+4.2597174021832310e-05
12400;+0.0000000000000000e+00;+4.4245453872789356e-05;+0.0000000000000000e+00;+5.1649052052256263e-06;+4.4245453872789356e-05;+1.1497916349241948e-13;+4.2868894366022895e-05
12450;+0.0000000000000000e+00;+4.4603291032789068e-05;+0.0000000000000000e+00;+5.1881142499218182e-06;+4.4603291032789068e-05;+1.1606653337444126e-13;+4.3058275246727022e-05
12500;+0.0000000000000000e+00;+4.4841909605839516e-05;+0.0000000000000000e+00;+5.2076632625086179e-06;+4.4841909605839516e-05;+1.1681892330314317e-13;+4.3227223419870222e-05
12550;+0.0000000000000000e+00;+4.5148060946829928e-05;+0.0000000000000000e+00;+5.2290854549851421e-06;+4.5148060946829928e-05;+1.1756641337280691e-13;+4.3534743914714274e-05
12600;+0.0000000000000000e+00;+4.5497366870350757e-05;+0.0000000000000000e+00;+5.2608365920248429e-06;+4.5497366870350757e-05;+1.1824011499575711e-13;+4.3770980044263452e-05
12650;+0.0000000000000000e+00;+4.5765641272142951e-05;+0.0000000000000000e+00;+5.2918980050357545e-06;+4.5765641272142951e-05;+1.1903938591961738e-13;+4.4064796839654763e-05
12700;+0.0000000000000000e+00;+4.6019493133018220e-05;+0.0000000000000000e+00;+5.3144401649095735e-06;+4.6019493133018220e-05;+1.1968725039250737e-13;+4.4290742512388052e-05
12750;+0.0000000000000000e+00;+4.6177670905818350e-05;+0.0000000000000000e+00;+5.3320538294605965e-06;+4.6177670905818350e-05;+1.2020013270679666e-13;+4.4487570128726167e-05
12800;+0.0000000000000000e+00;+4.6345300084309274e-05;+0.0000000000000000e+00;+5.3503094282933167e-06;+4.6345300084309274e-05;+1.2067166890698429e-13;+4.4794492468823742e-05
12850;+0.0000000000000000e+00;+4.6623685748373624e-05;+0.0000000000000000e+00;+5.3771795762103703e-06;+4.6623685748373624e-05;+1.2117967426054091e-13;+4.5057551800483648e-05
12900;+0.0000000000000000e+00;+4.6810480871430295e-05;+0.0000000000000000e+00;+5.4083455384965131e-06;+4.6810480871430295e-05;+1.2166711433481193e-13;+4.5294546021692118e-05
12950;+0.0000000000000000e+00;+4.7251055921944517e-05;+0.0000000000000000e+00;+5.4401432520677537e-06;+4.7251055921944517e-05;+1.2225612493822127e-13;+4.5512169731816459e-05
13000;+0.0000000000000000e+00;+4.7591781377686667e-05;+0.0000000000000000e+00;+5.4734809320516674e-06;+4.7591781377686667e-05;+1.2314959317068325e-13;+4.5883887285384218e-05
13050;+0.0000000000000000e+00;+4.7875651653425094e-05;+0.0000000000000000e+00;+5.5004191449568854e-06;+4.7875651653425094e-05;+1.2372511920468123e-13;+4.6194896291503491e-05
13100;+0.0000000000000000e+00;+4.8062606097925004e-05;+0.0000000000000000e+00;+5.5204500851361080e-06;+4.8062606097925004e-05;+1.2464340888039609e-13;+4.6410123780169299e-05
13150;+0.0000000000000000e+00;+4.8331420912828865e-05;+0.0000000000000000e+00;+5.5361338770812654e-06;+4.8331420912828865e-05;+1.2524973636976929e-13;+4.6723126039001935e-05
13200;+0.0000000000000000e+00;+4.8495050410454134e-05;+0.0000000000000000e+00;+5.5671361306221423e-06;+4.8495050410454134e-05;+1.2593414909013242e-13;+4.7032798051296819e-05
13250;+0.0000000000000000e+00;+4.8736429630388471e-05;+0.0000000000000000e+00;+5.6021942741747400e-06;+4.8736429630388471e-05;+1.2684302336799090e-13;+4.7564754044401511e-05
13300;+0.0000000000000000e+00;+4.8912061899136657e-05;+0.0000000000000000e+00;+5.6285928093234550e-06;+4.8912061899136657e-05;+1.2812217110358577e-13;+4.7816482406968773e-05
13350;+0.0000000000000000e+00;+4.9070746449334773e-05;+0.0000000000000000e+00;+5.6470967697770538e-06;+4.9070746449334773e-05;+1.2880539955716810e-13;+4.8005058159668147e-05
13400;+0.0000000000000000e+00;+4.9279808214402834e-05;+0.0000000000000000e+00;+5.6723243033458576e-06;+4.9279808214402834e-05;+1.3001214326473573e-13;+4.8277822131941245e-05
13450;+0.0000000000000000e+00;+4.9466952550581297e-05;+0.0000000000000000e+00;+5.6989462915077218e-06;+4.9466952550581297e-05;+1.3089394363124217e-13;+4.8588515240605663e-05
13500;+0.0000000000000000e+00;+4.9717051513311898e-05;+0.0000000000000000e+00;+5.7118690914774167e-06;+4.9717051513311898e-05;+1.3162001439491698e-13;+4.8836634318540596e-05
13550;+0.0000000000000000e+00;+4.9810333892330037e-05;+0.0000000000000000e+00;+5.7303482383518328e-06;+4.9810333892330037e-05;+1.3219219851767462e-13;+4.9040265105829655e-05
13600;+0.0000000000000000e+00;+4.9970145687498026e-05;+0.0000000000000000e+00;+5.7585380280341671e-06;+4.9970145687498026e-05;+1.3303568207710388e-13;+4.9633266304763998e-05
13650;+0.0000000000000000e+00;+5.0199430360227088e-05;+0.0000000000000000e+00;+5.7818560739120468e-06;+5.0199430360227088e-05;+1.3380353897160888e-13;+4.9808510964123045e-05
13700;+0.0000000000000000e+00;+5.0464195728158761e-05;+0.0000000000000000e+00;+5.7960227864284576e-06;+5.0464195728158761e-05;+1.3455025854075126e-13;+4.9973905348604270e-05
13750;+0.0000000000000000e+00;+5.0769336325405610e-05;+0.0000000000000000e+00;+5.8196137322912247e-06;+5.0769336325405610e-05;+1.3539289841834032e-13;+5.0197110112803621e-05
13800;+0.0000000000000000e+00;+5.0936798303824251e-05;+0.0000000000000000e+00;+5.8385107235486530e-06;+5.0936798303824251e-05;+1.3600767146738233e-13;+5.0433790264175398e-05
13850;+0.0000000000000000e+00;+5.1315604016844441e-05;+0.0000000000000000e+00;+5.8511368578131177e-06;+5.1315604016844441e-05;+1.3721350539539738e-13;+5.0783297398190558e-05
13900;+0.0000000000000000e+00;+5.1470281670917940e-05;+0.0000000000000000e+00;+5.8723313100753427e-06;+5.1470281670917940e-05;+1.3789865290266467e-13;+5.1082274481202432e-05
13950;+0.0000000000000000e+00;+5.1701077456577724e-05;+0.0000000000000000e+00;+5.8948031214000550e-06;+5.1701077456577724e-05;+1.3878126710621099e-13;+5.1373208988298859e-05
14000;+0.0000000000000000e+00;+5.1956320420072049e-05;+0.0000000000000000e+00;+5.9195035752809335e-06;+5.1956320420072049e-05;+1.3977771543389256e-13;+5.1722821324613698e-05
14050;+0.0000000000000000e+00;+5.2138394502843493e-05;+0.0000000000000000e+00;+5.9402140518539428e-06;+5.2138394502843493e-05;+1.4101585406535978e-13;+5.2146754231863358e-05
14100;+0.0000000000000000e+00;+5.2514529328817918e-05;+0.0000000000000000e+00;+5.9595233037846318e-06;+5.2514529328817918e-05;+1.4185436053626650e-13;+5.2650210168592381e-05
14150;+0.0000000000000000e+00;+5.2843772859777284e-05;+0.0000000000000000e+00;+5.9857527994029758e-06;+5.2843772859777284e-05;+1.4315172709982592e-13;+5.2999669279615282e-05
14200;+0.0000000000000000e+00;+5.3198999926702739e-05;+0.0000000000000000e+00;+6.0082247855040303e-06;+5.3198999926702739e-05;+1.4411761282297473e-13;+5.3422044581437423e-05
14250;+0.0000000000000000e+00;+5.3488696619523974e-05;+0.0000000000000000e+00;+6.0251148046429243e-06;+5.3488696619523974e-05;+1.4465291669657738e-13;+5.3575145211086815e-05
14300;+0.0000000000000000e+00;+5.3839439370075747e-05;+0.0000000000000000e+00;+6.0521861791986193e-06;+5.3839439370075747e-05;+1.4565808972195201e-13;+5.3850913180074236e-05
14350;+0.0000000000000000e+00;+5.4171655393417848e-05;+0.0000000000000000e+00;+6.0721549941732039e-06;+5.4171655393417848e-05;+1.4637029269723875e-13;+5.4196773737302481e-05
14400;+0.0000000000000000e+00;+5.4478074774704484e-05;+0.0000000000000000e+00;+6.0958368276964381e-06;+5.4478074774704484e-05;+1.4699957051853462e-13;+5.4557297345071023e-05
14450;+0.0000000000000000e+00;+5.4802132908469530e-05;+0.0000000000000000e+00;+6.1072955371745711e-06;+5.4802132908469530e-05;+1.4782975233519397e-13;+5.4799906235865994e-05
14500;+0.0000000000000000e+00;+5.5187662021470411e-05;+0.0000000000000000e+00;+6.1287110821311576e-06;+5.5187662021470411e-05;+1.4885045559040341e-13;+5.5159940056338821e-05
14550;+0.0000000000000000e+00;+5.5544009651146414e-05;+0.0000000000000000e+00;+6.1632832986086060e-06;+5.5544009651146414e-05;+1.4967685732942703e-13;+5.5424352430918437e-05
14600;+0.0000000000000000e+00;+5.5821240315184900e-05;+0.0000000000000000e+00;+6.1855398794992673e-06;+5.5821240315184900e-05;+1.5045797954977422e-13;+5.5612950268016235e-05
14650;+0.0000000000000000e+00;+5.6185516485029168e-05;+0.0000000000000000e+00;+6.2085697375257330e-06;+5.6185516485029168e-05;+1.5152990911707369e-13;+5.5746987304022613e-05
