Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
359000000;0.0000000000000000e+00;1.0146351553990352e-06;1.3457539795274596e-15;1.7628889711689618e-07;3.8588579541584267e-15;3.1441327609125975e-07
361000000;0.0000000000000000e+00;9.3077279404832136e-07;1.0117127969722547e-15;1.5644631810890179e-07;2.4169229404689637e-15;2.4108405703806422e-07
363000000;0.0000000000000000e+00;9.2866657836255953e-07;9.7645729942252481e-16;1.6280664388078164e-07;2.0534727339268259e-15;1.1019966753251798e-07
365000000;0.0000000000000000e+00;1.2066705173478395e-06;1.3032389906584674e-15;1.7081601978399427e-07;3.2430013990429549e-15;1.8263323923409795e-07
367000000;0.0000000000000000e+00;1.1417592104439934e-06;1.0006102586505403e-15;1.7652334681071078e-07;2.7093219621930626e-15;3.1073019135304575e-07
369000000;0.0000000000000000e+00;1.5377693073110736e-06;1.7535110375297462e-15;1.8588943652638193e-07;3.2495530003446758e-15;3.0013895855035745e-07
371000000;0.0000000000000000e+00;7.7572235752082652e-07;1.8979890580849850e-15;2.0805335883429878e-07;3.9912185849858286e-15;6.4829424784409035e-07
373000000;0.0000000000000000e+00;1.4425911380918279e-06;1.1650684507229749e-15;2.0109724886554921e-07;4.6081794914265642e-15;1.8150543779416873e-07
375000000;0.0000000000000000e+00;1.1750739187209373e-06;1.9800794163673718e-15;1.9684389001069346e-07;3.3611972011951629e-15;4.2525410298258969e-07
377000000;0.0000000000000000e+00;1.3875656398319982e-06;1.8973849000579974e-15;1.9505763765232057e-07;4.1412457393357373e-15;3.4044671431746927e-07
379000000;0.0000000000000000e+00;5.4982988297404193e-07;1.0635946152027362e-15;1.7757106521529610e-07;4.3776448637216554e-15;3.7895972541225888e-07
381000000;0.0000000000000000e+00;1.2155503664952837e-06;1.4713405053050344e-15;1.6452246469900379e-07;3.8427691706072116e-15;3.8128625906411804e-07
383000000;0.0000000000000000e+00;1.3071741289995248e-06;1.2696095933825951e-15;1.6876011300829266e-07;3.2774623297705785e-15;1.8096408272334847e-07
385000000;0.0000000000000000e+00;1.3352920569682005e-06;1.0141372083629591e-15;1.6323013946396832e-07;2.0283340179176194e-15;1.6672507428724447e-07
387000000;0.0000000000000000e+00;1.3493196914934536e-06;7.4293172847591867e-16;1.4640182303259000e-07;2.9459595643991238e-15;2.4652879605977448e-07
389000000;0.0000000000000000e+00;9.0638404627129730e-07;7.5123197044121495e-16;1.5354473212711108e-07;2.4909521085964886e-15;1.8707704442550110e-07
391000000;0.0000000000000000e+00;1.0375680307945102e-06;9.5019552466323602e-16;1.5121351248457455e-07;2.3169033526158679e-15;1.5617689304170914e-07
393000000;0.0000000000000000e+00;1.2968080197275973e-06;9.0790099985708408e-16;1.5914111008835021e-07;3.0489598659787245e-15;1.7342575282466300e-07
395000000;0.0000000000000000e+00;1.2034008638470292e-06;9.1442939990175493e-16;1.5755865749543274e-07;3.3618707442069457e-15;2.1451715287918667e-07
397000000;0.0000000000000000e+00;9.7730908405703906e-07;9.1147400998447469e-16;1.5357060587612362e-07;3.7108894472304434e-15;2.5301942482529946e-07
399000000;0.0000000000000000e+00;1.2805899618820732e-06;2.0175337002171454e-15;1.7443160522010941e-07;4.1075526459550902e-15;3.1290802710303108e-07
401000000;0.0000000000000000e+00;5.6346647520272550e-07;1.2951408886984580e-15;1.4943752320607179e-07;3.0422966401888040e-15;3.5298602134179045e-07
403000000;0.0000000000000000e+00;9.7438927125946004e-07;9.6954323935000759e-16;1.5434412687871055e-07;1.7549464500590144e-15;3.6715525921255675e-07
405000000;0.0000000000000000e+00;1.2372747521353373e-06;8.5607137210552712e-16;1.5184937213089499e-07;1.8589354054471297e-15;3.0921726654135442e-07
407000000;0.0000000000000000e+00;1.4650407983566139e-06;8.5824742412659605e-16;1.5669386777186336e-07;3.5450501615784352e-15;4.3441356364106820e-07
409000000;0.0000000000000000e+00;1.3420086062550040e-06;8.8826807366463981e-16;1.4225994286564597e-07;2.5053455920738340e-15;4.8999970568134807e-07
411000000;0.0000000000000000e+00;9.6807017868059301e-07;7.0162245810295745e-16;1.4051434035988564e-07;3.9154815987203666e-15;3.2443988158923022e-07
413000000;0.0000000000000000e+00;1.1772229849730451e-06;5.8946649566314737e-16;1.5527508279087707e-07;3.9505672735046285e-15;3.7531705175214286e-07
415000000;0.0000000000000000e+00;9.8002995267218074e-07;8.5357583310106203e-16;1.4971016053087693e-07;3.5684116291711569e-15;3.4246971605702490e-07
417000000;0.0000000000000000e+00;5.4662943886989229e-07;9.0818638975827244e-16;1.4012829574176113e-07;4.0093006347696303e-15;3.0676288046120610e-07
419000000;0.0000000000000000e+00;5.0741684878365236e-07;9.4870270597478923e-16;1.4732788545465114e-07;3.7827627015957775e-15;3.2902371066077715e-07
421000000;0.0000000000000000e+00;1.3771645805074752e-06;8.1868157644723488e-16;1.5098546441629749e-07;3.5922919524400236e-15;9.2638737001122344e-08
423000000;0.0000000000000000e+00;1.3002623233859041e-06;1.0599991856689414e-15;1.4818368856732536e-07;3.2396147681958520e-15;8.8752477846189921e-08
425000000;0.0000000000000000e+00;7.5780069786058511e-07;9.9966542733405519e-16;1.3803709057766307e-07;3.0103602773176661e-15;5.5088020425185515e-08
427000000;0.0000000000000000e+00;8.3964508719924401e-07;5.4238697956065435e-16;1.4914493931658581e-07;3.1820463356504359e-15;1.4494435378277921e-07
429000000;0.0000000000000000e+00;1.4183433630939710e-06;9.6605386890222164e-16;1.3518271886804432e-07;3.0298679825501152e-15;6.8263036471168806e-08
431000000;0.0000000000000000e+00;1.1289777074760578e-06;7.2214440978934656e-16;1.3202433727894557e-07;2.9098801428757394e-15;3.1327687193817538e-07
433000000;0.0000000000000000e+00;9.0120987666796265e-07;9.5505171606866247e-16;1.2405510711475682e-07;2.6661836002339734e-15;1.3100931024648234e-07
435000000;0.0000000000000000e+00;1.3208037818183414e-06;8.9845765368246270e-16;1.2336559546229513e-07;2.5556271917927623e-15;2.3860163503252033e-07
437000000;0.0000000000000000e+00;1.0512454849692209e-06;6.8297633159018234e-16;1.2571154699748969e-07;2.8122707199459840e-15;3.2888028341465660e-07
439000000;0.0000000000000000e+00;1.1453950868765904e-06;9.6967275441871673e-16;1.2514274263093408e-07;3.4140366298370398e-15;4.3884949829984312e-07
441000000;0.0000000000000000e+00;1.1839029726286818e-06;7.8504093484100741e-16;1.2113566832218930e-07;3.4933856607414012e-15;5.4554383985546516e-07
443000000;0.0000000000000000e+00;1.2270859473894313e-06;1.1422921254990151e-15;1.2580677903505322e-07;2.0040579024724889e-15;4.8038486724826921e-07
445000000;0.0000000000000000e+00;5.5060270963135777e-07;9.9450538258685014e-16;1.1992206199898641e-07;2.1803034345067972e-15;5.1599254475885117e-07
447000000;0.0000000000000000e+00;1.0931523933278400e-06;9.3693958361991000e-16;1.1518211998755467e-07;2.4433892652292294e-15;5.0181960026881857e-07
449000000;0.0000000000000000e+00;7.1756637148619617e-07;4.5101575869763261e-16;1.1425865681885368e-07;2.7963698959663417e-15;4.9900397012898767e-07
451000000;0.0000000000000000e+00;6.8557969583684789e-07;9.7293284865059869e-16;1.1050381247356346e-07;2.9011540525026844e-15;4.6661535762106983e-07
453000000;0.0000000000000000e+00;6.5279816468986326e-07;5.3819121182755234e-16;1.0554525601935343e-07;1.8668567805035342e-15;4.6600955877745640e-07
455000000;0.0000000000000000e+00;7.8590917884319442e-07;1.0624825086558360e-15;9.6129519387157892e-08;1.4166536476780782e-15;4.2922452573547800e-07
457000000;0.0000000000000000e+00;7.2025641623061095e-07;8.0393296323447712e-16;9.9795501746543399e-08;1.1507218522960928e-15;4.5879641911293759e-07
459000000;0.0000000000000000e+00;6.3824659623766572e-07;6.6166355894455769e-16;1.0014307485295705e-07;1.5596380274260275e-15;2.5434752803135618e-07
461000000;0.0000000000000000e+00;6.7134416265343333e-07;6.1574217326463176e-16;1.0448501651564018e-07;1.6365567426079360e-15;4.8284976836898827e-07
463000000;0.0000000000000000e+00;5.6699116471726629e-07;9.0575183221645089e-16;1.0997972048707105e-07;1.5551394104551467e-15;3.5372369843986076e-07
465000000;0.0000000000000000e+00;8.0588042645875010e-07;8.4002918083280156e-16;1.0591673414129401e-07;1.8942237162461639e-15;4.2555268859524982e-07
467000000;0.0000000000000000e+00;9.1494601282915744e-07;3.6662100076461433e-16;1.0840310562290905e-07;2.2496849580139498e-15;2.4697730524314417e-07
469000000;0.0000000000000000e+00;5.6647656090083128e-07;8.7418700033790557e-16;1.0630488236825387e-07;2.5565974455649264e-15;2.4223190961420080e-07
471000000;0.0000000000000000e+00;9.9962648795111824e-07;7.8863285837953202e-16;1.0954872685439170e-07;1.8457257503660820e-15;3.4346142110033121e-07
473000000;0.0000000000000000e+00;8.3346537114027279e-07;9.7714157104808065e-16;1.0536639434589785e-07;2.0183368905680581e-15;2.6841383557321842e-07
475000000;0.0000000000000000e+00;6.4763491843911436e-07;7.3917385327634694e-16;9.7745866654665238e-08;1.3304912490150528e-15;1.8297106021347894e-07
477000000;0.0000000000000000e+00;6.0372367485183493e-07;6.9547938801913390e-16;9.2042933685794780e-08;1.0015182751302193e-15;2.8422006978376141e-07
479000000;0.0000000000000000e+00;9.3568024654448137e-07;8.7132374948482121e-16;8.9588179893647111e-08;1.7292836630794243e-15;2.0785762290717741e-07
481000000;0.0000000000000000e+00;8.2508848020518545e-07;4.6338606764340065e-16;9.0280224180706833e-08;2.6611122300022565e-15;2.0532129326024954e-07
483000000;0.0000000000000000e+00;7.8874422961534741e-07;6.9997646904461591e-16;8.9009399304468671e-08;2.2319293842382350e-15;2.3879994415335542e-07
485000000;0.0000000000000000e+00;6.8273428670974003e-07;5.9018707572636573e-16;8.7303314913115148e-08;1.4369874288291452e-15;2.0963647280076873e-07
487000000;0.0000000000000000e+00;6.4125106904359516e-07;4.8065014507603249e-16;8.9978780198965495e-08;1.2860353629572024e-15;2.9349783935751760e-07
489000000;0.0000000000000000e+00;6.3949070868744881e-07;3.9337187406327508e-16;9.5583273007590872e-08;2.1025192749183160e-15;2.7189463169017001e-07
491000000;0.0000000000000000e+00;6.7342319738832803e-07;4.0344358528042832e-16;9.9202531952930605e-08;2.3093694156339618e-15;1.7544275276619286e-07
493000000;0.0000000000000000e+00;7.8328384742821204e-07;7.4800603103714573e-16;9.3599799165512623e-08;9.7105596910288468e-16;2.3700059554354031e-07
495000000;0.0000000000000000e+00;7.5311247084902417e-07;6.1308384665114395e-16;9.6987517840210364e-08;2.5723196029534069e-15;1.8888645615605799e-07
497000000;0.0000000000000000e+00;7.3536851180885696e-07;4.8924304395879312e-16;9.4151199716731302e-08;2.3045909067666166e-15;1.0526445997922597e-07
499000000;0.0000000000000000e+00;5.3504834037128226e-07;6.1308301256788478e-16;9.8207358344437215e-08;1.6526570694527321e-15;1.2439825912010058e-07
501000000;0.0000000000000000e+00;6.4937965042155322e-07;4.1904710075003012e-16;1.0041438990904163e-07;1.8383893436718829e-15;2.7562541155500179e-07
503000000;0.0000000000000000e+00;4.8928218757298845e-07;6.2541444640677075e-16;1.0182615199784479e-07;1.9170126246162928e-15;1.6361515548889220e-07
505000000;0.0000000000000000e+00;8.0059018486810297e-07;5.4556340229862236e-16;1.0286641638959810e-07;1.9367634171809146e-15;2.1798219199294031e-07
507000000;0.0000000000000000e+00;1.0091886169025138e-06;7.2857148674350512e-16;9.7600302959385473e-08;1.7303631505942558e-15;1.2262280877776295e-07
509000000;0.0000000000000000e+00;4.9799305225491989e-07;7.7546162242322617e-16;9.4806853164504128e-08;1.7010062220039837e-15;2.3324543176375748e-07
511000000;0.0000000000000000e+00;6.0111734093119346e-07;4.2255500085486048e-16;1.0212127083914758e-07;1.2544563641320114e-15;2.0596053028887830e-07
513000000;0.0000000000000000e+00;8.6773908712155535e-07;6.8683070582920999e-16;9.6583965592827605e-08;1.1955642131399824e-15;2.4565469949686368e-07
515000000;0.0000000000000000e+00;4.5742631171441485e-07;9.3598195917915248e-16;9.4318563040337537e-08;1.1730928653392427e-15;1.9524720830075936e-07
517000000;0.0000000000000000e+00;6.1361895384982898e-07;6.5938386271908085e-16;9.7632924386320187e-08;1.9264052699547030e-15;2.3729527902557194e-07
519000000;0.0000000000000000e+00;8.2368580157909631e-07;6.8980022857483427e-16;8.9896469994292438e-08;1.6769026498772848e-15;2.9147323408003538e-07
521000000;0.0000000000000000e+00;9.9583609362063694e-07;5.7730699859901878e-16;8.8435457788672603e-08;2.0853745915643027e-15;1.6886361304691368e-07
523000000;0.0000000000000000e+00;7.9433140523110898e-07;6.2189572212511376e-16;8.8036636226194708e-08;1.6896780445561161e-15;2.9311770995408655e-07
525000000;0.0000000000000000e+00;1.0821310938947118e-06;6.6517532321077329e-16;8.6922846218301898e-08;9.5692507454784293e-16;2.4336457413067204e-07
527000000;0.0000000000000000e+00;4.8023685735331316e-07;8.5902990795082168e-16;8.8429433698795180e-08;1.7768872435416550e-15;3.6603708745667044e-07
529000000;0.0000000000000000e+00;6.7107940284319382e-07;8.9573472358948436e-16;9.2100158731613857e-08;1.2588575223998823e-15;3.5570985740577035e-07
531000000;0.0000000000000000e+00;1.1991617288926727e-06;1.1217313199945158e-15;9.0299018233302433e-08;1.2291199661123210e-15;3.1623587584461377e-07
533000000;0.0000000000000000e+00;1.1215662684738381e-06;7.6377869786319826e-16;8.7167300755286063e-08;1.6920811800033673e-15;3.4496889097291940e-07
535000000;0.0000000000000000e+00;5.1433968628338235e-07;7.8347186132923462e-16;8.4028745180847522e-08;1.9363680869157857e-15;3.9314926029449251e-07
