Num rows;Error TRSV fp64;Error TRSV fp32;Error TRSV Acc<fp64, fp64>;Error TRSV Acc<fp64, fp32>;Error TRSV Acc<fp32, fp32>;Error CUBLAS TRSV fp64;Error CUBLAS TRSV fp32
14650;+0.0000000000000000e+00;+5.4452063151675627e-05;+0.0000000000000000e+00;+6.2082889596250601e-06;+5.4452063151675627e-05;+1.4706424203451279e-13;+5.5424416853862020e-05
14700;+0.0000000000000000e+00;+5.4735881394683947e-05;+0.0000000000000000e+00;+6.2281811225355474e-06;+5.4735881394683947e-05;+1.4775097669156379e-13;+5.5658019557253442e-05
14750;+0.0000000000000000e+00;+5.5035657364612103e-05;+0.0000000000000000e+00;+6.2384691725894130e-06;+5.5035657364612103e-05;+1.4846918638951200e-13;+5.5800078966653503e-05
14800;+0.0000000000000000e+00;+5.5353027898221687e-05;+0.0000000000000000e+00;+6.2577744401892103e-06;+5.5353027898221687e-05;+1.4933927692573736e-13;+5.6081033658012020e-05
14850;+0.0000000000000000e+00;+5.5744713760256425e-05;+0.0000000000000000e+00;+6.2838287769622354e-06;+5.5744713760256425e-05;+1.4998681985528153e-13;+5.6368829135721093e-05
14900;+0.0000000000000000e+00;+5.6106310154944460e-05;+0.0000000000000000e+00;+6.3107522453399068e-06;+5.6106310154944460e-05;+1.5075041456520400e-13;+5.6618660624164563e-05
14950;+0.0000000000000000e+00;+5.6491647234853439e-05;+0.0000000000000000e+00;+6.3415357505178993e-06;+5.6491647234853439e-05;+1.5157927037409091e-13;+5.6886263619533271e-05
15000;+0.0000000000000000e+00;+5.6783011271905638e-05;+0.0000000000000000e+00;+6.3672803462132851e-06;+5.6783011271905638e-05;+1.5205396211247867e-13;+5.7220239826288532e-05
15050;+0.0000000000000000e+00;+5.7096936711130567e-05;+0.0000000000000000e+00;+6.3854536449001047e-06;+5.7096936711130567e-05;+1.5265017534253021e-13;+5.7465018461821162e-05
15100;+0.0000000000000000e+00;+5.7386637702429426e-05;+0.0000000000000000e+00;+6.4092400263569292e-06;+5.7386637702429426e-05;+1.5308987260803339e-13;+5.7862016440182910e-05
15150;+0.0000000000000000e+00;+5.7673149839678034e-05;+0.0000000000000000e+00;+6.4261217506157655e-06;+5.7673149839678034e-05;+1.5399273384936817e-13;+5.8139087675311564e-05
15200;+0.0000000000000000e+00;+5.7929046213016108e-05;+0.0000000000000000e+00;+6.4424640256155998e-06;+5.7929046213016108e-05;+1.5452614558983496e-13;+5.8481150987052835e-05
15250;+0.0000000000000000e+00;+5.8176528059726642e-05;+0.0000000000000000e+00;+6.4514784444336861e-06;+5.8176528059726642e-05;+1.5519288478099974e-13;+5.8793095404018938e-05
15300;+0.0000000000000000e+00;+5.8547673953210135e-05;+0.0000000000000000e+00;+6.4661119202056078e-06;+5.8547673953210135e-05;+1.5584568787053599e-13;+5.8999813348709478e-05
15350;+0.0000000000000000e+00;+5.8885726561276735e-05;+0.0000000000000000e+00;+6.4884260125501736e-06;+5.8885726561276735e-05;+1.5682256781737423e-13;+5.9334760560149411e-05
15400;+0.0000000000000000e+00;+5.9278626015622536e-05;+0.0000000000000000e+00;+6.5174461045554266e-06;+5.9278626015622536e-05;+1.5764731454177597e-13;+5.9679660117566609e-05
15450;+0.0000000000000000e+00;+5.9574000930210542e-05;+0.0000000000000000e+00;+6.5303858229521207e-06;+5.9574000930210542e-05;+1.5839366199470542e-13;+5.9892920170179062e-05
15500;+0.0000000000000000e+00;+5.9895969957283717e-05;+0.0000000000000000e+00;+6.5547147727368042e-06;+5.9895969957283717e-05;+1.5926514345115168e-13;+6.0117354634355214e-05
15550;+0.0000000000000000e+00;+6.0401526510527451e-05;+0.0000000000000000e+00;+6.5867398777646561e-06;+6.0401526510527451e-05;+1.5989845367396312e-13;+6.0346806736504851e-05
15600;+0.0000000000000000e+00;+6.0580935744920473e-05;+0.0000000000000000e+00;+6.6154081362409708e-06;+6.0580935744920473e-05;+1.6082710474906970e-13;+6.0578058195704557e-05
15650;+0.0000000000000000e+00;+6.0779438484593228e-05;+0.0000000000000000e+00;+6.6552961866643398e-06;+6.0779438484593228e-05;+1.6131779639295535e-13;+6.0749669863671819e-05
15700;+0.0000000000000000e+00;+6.0873790455035104e-05;+0.0000000000000000e+00;+6.6790761957495584e-06;+6.0873790455035104e-05;+1.6198596937447387e-13;+6.0879238110776577e-05
15750;+0.0000000000000000e+00;+6.1117177482925930e-05;+0.0000000000000000e+00;+6.7167425573411109e-06;+6.1117177482925930e-05;+1.6283246585347556e-13;+6.1094514497881807e-05
15800;+0.0000000000000000e+00;+6.1483861499344811e-05;+0.0000000000000000e+00;+6.7419458710289989e-06;+6.1483861499344811e-05;+1.6380235501657376e-13;+6.1389295563383506e-05
15850;+0.0000000000000000e+00;+6.1936784797540239e-05;+0.0000000000000000e+00;+6.7741313833343926e-06;+6.1936784797540239e-05;+1.6493557354969533e-13;+6.1652063167375761e-05
15900;+0.0000000000000000e+00;+6.2346840759905045e-05;+0.0000000000000000e+00;+6.8003185947640731e-06;+6.2346840759905045e-05;+1.6616114563719242e-13;+6.1970470000172710e-05
15950;+0.0000000000000000e+00;+6.2611305712634706e-05;+0.0000000000000000e+00;+6.8167107074911142e-06;+6.2611305712634706e-05;+1.6710768910891823e-13;+6.2208486941240054e-05
16000;+0.0000000000000000e+00;+6.2988879347044047e-05;+0.0000000000000000e+00;+6.8369619012791301e-06;+6.2988879347044047e-05;+1.6801866022597110e-13;+6.2625053069904771e-05
16050;+0.0000000000000000e+00;+6.3336710820664432e-05;+0.0000000000000000e+00;+6.8555634702849850e-06;+6.3336710820664432e-05;+1.6887187458610116e-13;+6.2994643174788656e-05
16100;+0.0000000000000000e+00;+6.3859161228137015e-05;+0.0000000000000000e+00;+6.8821242508848269e-06;+6.3859161228137015e-05;+1.6991360711318068e-13;+6.3390493282630510e-05
16150;+0.0000000000000000e+00;+6.4128758844384079e-05;+0.0000000000000000e+00;+6.9027747851638006e-06;+6.4128758844384079e-05;+1.7080229916705987e-13;+6.3696503757079462e-05
16200;+0.0000000000000000e+00;+6.4553059780046666e-05;+0.0000000000000000e+00;+6.9173425836730022e-06;+6.4553059780046666e-05;+1.7118039730390689e-13;+6.3973244967263074e-05
16250;+0.0000000000000000e+00;+6.5036317130269126e-05;+0.0000000000000000e+00;+6.9370848619921535e-06;+6.5036317130269126e-05;+1.7181472713806357e-13;+6.4223372931161495e-05
16300;+0.0000000000000000e+00;+6.5492782043016217e-05;+0.0000000000000000e+00;+6.9604729303504603e-06;+6.5492782043016217e-05;+1.7242126529438035e-13;+6.4430795542315731e-05
16350;+0.0000000000000000e+00;+6.5771728126028754e-05;+0.0000000000000000e+00;+6.9873613528650839e-06;+6.5771728126028754e-05;+1.7320685470013387e-13;+6.4718926988144624e-05
16400;+0.0000000000000000e+00;+6.5985645497948644e-05;+0.0000000000000000e+00;+6.9947524495175542e-06;+6.5985645497948644e-05;+1.7394510175331062e-13;+6.4859000107665880e-05
16450;+0.0000000000000000e+00;+6.6331090546505893e-05;+0.0000000000000000e+00;+7.0049802870812389e-06;+6.6331090546505893e-05;+1.7440135385803370e-13;+6.5043313784420221e-05
16500;+0.0000000000000000e+00;+6.6582171512760951e-05;+0.0000000000000000e+00;+7.0229049081191552e-06;+6.6582171512760951e-05;+1.7514587290611656e-13;+6.5268020798198476e-05
16550;+0.0000000000000000e+00;+6.6943082517551290e-05;+0.0000000000000000e+00;+7.0497937029561757e-06;+6.6943082517551290e-05;+1.7584031179414593e-13;+6.5463238099150632e-05
16600;+0.0000000000000000e+00;+6.7388223278506889e-05;+0.0000000000000000e+00;+7.0884050206874915e-06;+6.7388223278506889e-05;+1.7652191973145564e-13;+6.5747204699347105e-05
16650;+0.0000000000000000e+00;+6.7788146623555550e-05;+0.0000000000000000e+00;+7.1144457680310912e-06;+6.7788146623555550e-05;+1.7729694015720237e-13;+6.5985473728905007e-05
16700;+0.0000000000000000e+00;+6.8112648539193527e-05;+0.0000000000000000e+00;+7.1366680009432235e-06;+6.8112648539193527e-05;+1.7778674941350884e-13;+6.6171249568199969e-05
16750;+0.0000000000000000e+00;+6.8477710724874463e-05;+0.0000000000000000e+00;+7.1498750120615669e-06;+6.8477710724874463e-05;+1.7874037296475893e-13;+6.6475872702147597e-05
16800;+0.0000000000000000e+00;+6.8844316417600543e-05;+0.0000000000000000e+00;+7.1676837807640957e-06;+6.8844316417600543e-05;+1.7956108409815906e-13;+6.6752746198687557e-05
16850;+0.0000000000000000e+00;+6.9372293169903216e-05;+0.0000000000000000e+00;+7.1943576587792581e-06;+6.9372293169903216e-05;+1.8051944927769612e-13;+6.7139981245383282e-05
16900;+0.0000000000000000e+00;+6.9716161536965805e-05;+0.0000000000000000e+00;+7.2195276308740030e-06;+6.9716161536965805e-05;+1.8129708608138813e-13;+6.7394761767132797e-05
16950;+0.0000000000000000e+00;+7.0029008875961384e-05;+0.0000000000000000e+00;+7.2319700508605295e-06;+7.0029008875961384e-05;+1.8197187514015342e-13;+6.7617369933778394e-05
17000;+0.0000000000000000e+00;+7.0390627559341036e-05;+0.0000000000000000e+00;+7.2529850851633798e-06;+7.0390627559341036e-05;+1.8282958188359983e-13;+6.7803395293337425e-05
17050;+0.0000000000000000e+00;+7.0790566530760989e-05;+0.0000000000000000e+00;+7.2740616115388537e-06;+7.0790566530760989e-05;+1.8403148222037189e-13;+6.8161871107894707e-05
17100;+0.0000000000000000e+00;+7.1211023862084827e-05;+0.0000000000000000e+00;+7.2998586011147817e-06;+7.1211023862084827e-05;+1.8501807259129759e-13;+6.8535529617418952e-05
17150;+0.0000000000000000e+00;+7.1708306998698082e-05;+0.0000000000000000e+00;+7.3214611766528294e-06;+7.1708306998698082e-05;+1.8560189797549337e-13;+6.8843607281035007e-05
17200;+0.0000000000000000e+00;+7.2067279537082216e-05;+0.0000000000000000e+00;+7.3419981507253427e-06;+7.2067279537082216e-05;+1.8641580437635135e-13;+6.9159870559672710e-05
17250;+0.0000000000000000e+00;+7.2483844969333520e-05;+0.0000000000000000e+00;+7.3600547997365554e-06;+7.2483844969333520e-05;+1.8707574889925716e-13;+6.9513057939900541e-05
17300;+0.0000000000000000e+00;+7.2852954325790159e-05;+0.0000000000000000e+00;+7.3845022104709685e-06;+7.2852954325790159e-05;+1.8784640409514596e-13;+6.9820333392025811e-05
17350;+0.0000000000000000e+00;+7.3160255694037935e-05;+0.0000000000000000e+00;+7.4048171592195314e-06;+7.3160255694037935e-05;+1.8844643778559815e-13;+7.0173108581228814e-05
17400;+0.0000000000000000e+00;+7.3407238656001493e-05;+0.0000000000000000e+00;+7.4319599279505626e-06;+7.3407238656001493e-05;+1.8925864979805680e-13;+7.0444438826298207e-05
17450;+0.0000000000000000e+00;+7.3849753970422612e-05;+0.0000000000000000e+00;+7.4608012825217537e-06;+7.3849753970422612e-05;+1.9025136192977552e-13;+7.0734811877821012e-05
17500;+0.0000000000000000e+00;+7.4176491339825789e-05;+0.0000000000000000e+00;+7.4860394390344908e-06;+7.4176491339825789e-05;+1.9138914739164742e-13;+7.1092587949151567e-05
17550;+0.0000000000000000e+00;+7.4507708556644845e-05;+0.0000000000000000e+00;+7.5129393774342489e-06;+7.4507708556644845e-05;+1.9185105191054592e-13;+7.1367596345987223e-05
17600;+0.0000000000000000e+00;+7.4863523605027396e-05;+0.0000000000000000e+00;+7.5632971917372394e-06;+7.4863523605027396e-05;+1.9298529635350650e-13;+7.1738843288487078e-05
17650;+0.0000000000000000e+00;+7.5135777261079397e-05;+0.0000000000000000e+00;+7.5955396880074432e-06;+7.5135777261079397e-05;+1.9351492135721229e-13;+7.1982270760701853e-05
17700;+0.0000000000000000e+00;+7.5483708388696086e-05;+0.0000000000000000e+00;+7.6157503903778146e-06;+7.5483708388696086e-05;+1.9406356393029766e-13;+7.2234568507317611e-05
17750;+0.0000000000000000e+00;+7.5900154059852374e-05;+0.0000000000000000e+00;+7.6440329590047796e-06;+7.5900154059852374e-05;+1.9494110148857531e-13;+7.2450105594477619e-05
17800;+0.0000000000000000e+00;+7.6271251779912026e-05;+0.0000000000000000e+00;+7.6772869515365708e-06;+7.6271251779912026e-05;+1.9544004581246522e-13;+7.2803423148060632e-05
17850;+0.0000000000000000e+00;+7.6542974937980079e-05;+0.0000000000000000e+00;+7.7066570481504596e-06;+7.6542974937980079e-05;+1.9687622655873160e-13;+7.2977202314970687e-05
17900;+0.0000000000000000e+00;+7.6879193880471065e-05;+0.0000000000000000e+00;+7.7290208681353278e-06;+7.6879193880471065e-05;+1.9808627345198155e-13;+7.3363435629917429e-05
17950;+0.0000000000000000e+00;+7.7275846189457461e-05;+0.0000000000000000e+00;+7.7549800625755328e-06;+7.7275846189457461e-05;+1.9902346889638843e-13;+7.4053520708424543e-05
18000;+0.0000000000000000e+00;+7.7564110530520464e-05;+0.0000000000000000e+00;+7.7781685761990585e-06;+7.7564110530520464e-05;+2.0020749516594156e-13;+7.4383804620762592e-05
18050;+0.0000000000000000e+00;+7.7893145770556549e-05;+0.0000000000000000e+00;+7.7984017934185916e-06;+7.7893145770556549e-05;+2.0136502550446793e-13;+7.4645800304507033e-05
18100;+0.0000000000000000e+00;+7.8149773826713916e-05;+0.0000000000000000e+00;+7.8184082472510668e-06;+7.8149773826713916e-05;+2.0275812304767510e-13;+7.4925826207150579e-05
18150;+0.0000000000000000e+00;+7.8366344241236334e-05;+0.0000000000000000e+00;+7.8373119791781139e-06;+7.8366344241236334e-05;+2.0368773773638776e-13;+7.5214210906126590e-05
18200;+0.0000000000000000e+00;+7.8656476723238454e-05;+0.0000000000000000e+00;+7.8511271721441938e-06;+7.8656476723238454e-05;+2.0451447327734199e-13;+7.5524829117339215e-05
18250;+0.0000000000000000e+00;+7.8964820919148182e-05;+0.0000000000000000e+00;+7.8745416611480071e-06;+7.8964820919148182e-05;+2.0529494055112458e-13;+7.5697734631090773e-05
18300;+0.0000000000000000e+00;+7.9099452750332392e-05;+0.0000000000000000e+00;+7.8876178668339809e-06;+7.9099452750332392e-05;+2.0597151331769350e-13;+7.5793720842519583e-05
18350;+0.0000000000000000e+00;+7.9433342607139731e-05;+0.0000000000000000e+00;+7.8993930126654128e-06;+7.9433342607139731e-05;+2.0667172870037044e-13;+7.5957034705286501e-05
18400;+0.0000000000000000e+00;+7.9927893194194573e-05;+0.0000000000000000e+00;+7.9237470299297909e-06;+7.9927893194194573e-05;+2.0736335528423057e-13;+7.6243520390003572e-05
18450;+0.0000000000000000e+00;+8.0161173063746419e-05;+0.0000000000000000e+00;+7.9363712471071204e-06;+8.0161173063746419e-05;+2.0834780409534196e-13;+7.6631176489496092e-05
18500;+0.0000000000000000e+00;+8.0405162002367792e-05;+0.0000000000000000e+00;+7.9641220629295258e-06;+8.0405162002367792e-05;+2.0879737050316142e-13;+7.6956081412102862e-05
18550;+0.0000000000000000e+00;+8.0718343784614595e-05;+0.0000000000000000e+00;+7.9995250925892853e-06;+8.0718343784614595e-05;+2.0950865980755578e-13;+7.7249085418016117e-05
18600;+0.0000000000000000e+00;+8.1029733893512191e-05;+0.0000000000000000e+00;+8.0203154234614193e-06;+8.1029733893512191e-05;+2.1037373645453196e-13;+7.7645924584480977e-05
18650;+0.0000000000000000e+00;+8.1463032342647551e-05;+0.0000000000000000e+00;+8.0390860562941915e-06;+8.1463032342647551e-05;+2.1114225143865693e-13;+7.8112040937445139e-05
18700;+0.0000000000000000e+00;+8.1758994815047463e-05;+0.0000000000000000e+00;+8.0857313956653198e-06;+8.1758994815047463e-05;+2.1190957300340964e-13;+7.8415314717845467e-05
18750;+0.0000000000000000e+00;+8.2160655185350742e-05;+0.0000000000000000e+00;+8.1380551547280399e-06;+8.2160655185350742e-05;+2.1285336064059832e-13;+7.8748943634873500e-05
18800;+0.0000000000000000e+00;+8.2512057729990776e-05;+0.0000000000000000e+00;+8.1797048436079271e-06;+8.2512057729990776e-05;+2.1383858245981437e-13;+7.9025163505025677e-05
18850;+0.0000000000000000e+00;+8.2990810202289553e-05;+0.0000000000000000e+00;+8.1929901520930601e-06;+8.2990810202289553e-05;+2.1519987052193218e-13;+7.9332612582784525e-05
18900;+0.0000000000000000e+00;+8.3373804012977997e-05;+0.0000000000000000e+00;+8.2113312510464966e-06;+8.3373804012977997e-05;+2.1704163833545836e-13;+7.9499600309559053e-05
18950;+0.0000000000000000e+00;+8.3767072541211183e-05;+0.0000000000000000e+00;+8.2296880963106910e-06;+8.3767072541211183e-05;+2.1814514162821030e-13;+7.9789801236320867e-05
19000;+0.0000000000000000e+00;+8.4006942929531990e-05;+0.0000000000000000e+00;+8.2634657411861167e-06;+8.4006942929531990e-05;+2.1918897059789355e-13;+8.0176453449633432e-05
19050;+0.0000000000000000e+00;+8.4369914866155385e-05;+0.0000000000000000e+00;+8.2947054017721171e-06;+8.4369914866155385e-05;+2.2031913312275616e-13;+8.0423386909109012e-05
19100;+0.0000000000000000e+00;+8.4606765881020438e-05;+0.0000000000000000e+00;+8.3158852477536897e-06;+8.4606765881020438e-05;+2.2124585518340654e-13;+8.0737908013489915e-05
19150;+0.0000000000000000e+00;+8.4870983041635038e-05;+0.0000000000000000e+00;+8.3412501062391065e-06;+8.4870983041635038e-05;+2.2227063544548368e-13;+8.0971189007203925e-05
19200;+0.0000000000000000e+00;+8.5128876869035880e-05;+0.0000000000000000e+00;+8.3611332571357897e-06;+8.5128876869035880e-05;+2.2301423639470353e-13;+8.1368862194450259e-05
19250;+0.0000000000000000e+00;+8.5437234557357954e-05;+0.0000000000000000e+00;+8.3796883868418216e-06;+8.5437234557357954e-05;+2.2417844314176822e-13;+8.1782273621580984e-05
19300;+0.0000000000000000e+00;+8.5758001538227758e-05;+0.0000000000000000e+00;+8.3918224881585096e-06;+8.5758001538227758e-05;+2.2545861515639803e-13;+8.2085520951207883e-05
19350;+0.0000000000000000e+00;+8.6119248347445927e-05;+0.0000000000000000e+00;+8.4055086316706679e-06;+8.6119248347445927e-05;+2.2659710382341373e-13;+8.2360015047116362e-05
19400;+0.0000000000000000e+00;+8.6755094159686035e-05;+0.0000000000000000e+00;+8.4225747925941857e-06;+8.6755094159686035e-05;+2.2773614771900149e-13;+8.2662230055186356e-05
19450;+0.0000000000000000e+00;+8.7024739309419063e-05;+0.0000000000000000e+00;+8.4440939737686293e-06;+8.7024739309419063e-05;+2.2874343977015832e-13;+8.2882322718781762e-05
19500;+0.0000000000000000e+00;+8.7349311307201961e-05;+0.0000000000000000e+00;+8.4611055293609396e-06;+8.7349311307201961e-05;+2.3005553147712401e-13;+8.3085467694613786e-05
19550;+0.0000000000000000e+00;+8.7776936750801773e-05;+0.0000000000000000e+00;+8.4865377583223366e-06;+8.7776936750801773e-05;+2.3142204915500846e-13;+8.3376582583113081e-05
19600;+0.0000000000000000e+00;+8.8043495589742852e-05;+0.0000000000000000e+00;+8.5054759994981917e-06;+8.8043495589742852e-05;+2.3228114675390836e-13;+8.3581479992907249e-05
19650;+0.0000000000000000e+00;+8.8363078048354029e-05;+0.0000000000000000e+00;+8.5293223991795653e-06;+8.8363078048354029e-05;+2.3315442796085958e-13;+8.3990323127116969e-05
19700;+0.0000000000000000e+00;+8.8695383188421915e-05;+0.0000000000000000e+00;+8.5674439103656258e-06;+8.8695383188421915e-05;+2.3473307809167186e-13;+8.4307989562203912e-05
19750;+0.0000000000000000e+00;+8.9083820584234081e-05;+0.0000000000000000e+00;+8.5985473545405539e-06;+8.9083820584234081e-05;+2.3615894708145595e-13;+8.4846693116256318e-05
19800;+0.0000000000000000e+00;+8.9377279876225611e-05;+0.0000000000000000e+00;+8.6261737283687948e-06;+8.9377279876225611e-05;+2.3709024695376396e-13;+8.5307191648054470e-05
19850;+0.0000000000000000e+00;+8.9672202456515072e-05;+0.0000000000000000e+00;+8.6627092775827161e-06;+8.9672202456515072e-05;+2.3866777573311988e-13;+8.5625407215187942e-05
19900;+0.0000000000000000e+00;+8.9943975999364907e-05;+0.0000000000000000e+00;+8.7003705318232242e-06;+8.9943975999364907e-05;+2.3994127276432413e-13;+8.5949881344534016e-05
19950;+0.0000000000000000e+00;+9.0343262802422116e-05;+0.0000000000000000e+00;+8.7394971498049342e-06;+9.0343262802422116e-05;+2.4173920819984735e-13;+8.6450016832776005e-05
20000;+0.0000000000000000e+00;+9.0640442080153747e-05;+0.0000000000000000e+00;+8.7659100854005206e-06;+9.0640442080153747e-05;+2.4304108737636847e-13;+8.6893407376138448e-05
20050;+0.0000000000000000e+00;+9.0970010386047997e-05;+0.0000000000000000e+00;+8.7843731871838438e-06;+9.0970010386047997e-05;+2.4431270127947921e-13;+8.7223292324699062e-05
20100;+0.0000000000000000e+00;+9.1438720463456148e-05;+0.0000000000000000e+00;+8.8136762357201443e-06;+9.1438720463456148e-05;+2.4587925647057145e-13;+8.7741394331347888e-05
20150;+0.0000000000000000e+00;+9.1747713971850446e-05;+0.0000000000000000e+00;+8.8570252028725242e-06;+9.1747713971850446e-05;+2.4701999583489731e-13;+8.8205778249963388e-05
20200;+0.0000000000000000e+00;+9.2024826692185382e-05;+0.0000000000000000e+00;+8.8910422413874222e-06;+9.2024826692185382e-05;+2.4860526759932531e-13;+8.8372829565590226e-05
20250;+0.0000000000000000e+00;+9.2317231320175367e-05;+0.0000000000000000e+00;+8.9074608256105112e-06;+9.2317231320175367e-05;+2.4917105960437298e-13;+8.8881421853883753e-05
20300;+0.0000000000000000e+00;+9.2637796584584334e-05;+0.0000000000000000e+00;+8.9311950225052214e-06;+9.2637796584584334e-05;+2.4991579878097368e-13;+8.9240666640170535e-05
20350;+0.0000000000000000e+00;+9.2937733884745016e-05;+0.0000000000000000e+00;+8.9459463114946987e-06;+9.2937733884745016e-05;+2.5067935704061829e-13;+8.9580132792102028e-05
20400;+0.0000000000000000e+00;+9.3164603057601704e-05;+0.0000000000000000e+00;+8.9684958665968167e-06;+9.3164603057601704e-05;+2.5180188172401187e-13;+8.9995876723508579e-05
20450;+0.0000000000000000e+00;+9.3586276183103752e-05;+0.0000000000000000e+00;+8.9911585330940645e-06;+9.3586276183103752e-05;+2.5335339180302592e-13;+9.0387245366117764e-05
20500;+0.0000000000000000e+00;+9.4080635846669473e-05;+0.0000000000000000e+00;+9.0186545028919173e-06;+9.4080635846669473e-05;+2.5417759048430307e-13;+9.0662441388168359e-05
20550;+0.0000000000000000e+00;+9.4346857950357616e-05;+0.0000000000000000e+00;+9.0416032948146334e-06;+9.4346857950357616e-05;+2.5463305980406894e-13;+9.0800991146510309e-05
20600;+0.0000000000000000e+00;+9.4679540334935777e-05;+0.0000000000000000e+00;+9.0736413464361564e-06;+9.4679540334935777e-05;+2.5543388993993090e-13;+9.1067621998375061e-05
20650;+0.0000000000000000e+00;+9.4964241904077520e-05;+0.0000000000000000e+00;+9.1115194602811571e-06;+9.4964241904077520e-05;+2.5609813602631294e-13;+9.1301784710939334e-05
20700;+0.0000000000000000e+00;+9.5161169983570276e-05;+0.0000000000000000e+00;+9.1266107457941251e-06;+9.5161169983570276e-05;+2.5684601697868742e-13;+9.1499957750626934e-05
20750;+0.0000000000000000e+00;+9.5463006896868904e-05;+0.0000000000000000e+00;+9.1558408835638426e-06;+9.5463006896868904e-05;+2.5759627972639461e-13;+9.2006557655307971e-05
20800;+0.0000000000000000e+00;+9.5669675967690725e-05;+0.0000000000000000e+00;+9.1880695695620481e-06;+9.5669675967690725e-05;+2.5827275874573138e-13;+9.2512320777302396e-05
20850;+0.0000000000000000e+00;+9.6039515924863913e-05;+0.0000000000000000e+00;+9.2259650055638142e-06;+9.6039515924863913e-05;+2.5916829630489911e-13;+9.2935315900974816e-05
20900;+0.0000000000000000e+00;+9.6386357592901194e-05;+0.0000000000000000e+00;+9.2677736675136932e-06;+9.6386357592901194e-05;+2.6053858051707265e-13;+9.3330180215766669e-05
20950;+0.0000000000000000e+00;+9.6784534822216150e-05;+0.0000000000000000e+00;+9.3012695429436185e-06;+9.6784534822216150e-05;+2.6168528400304037e-13;+9.3647825972904689e-05
21000;+0.0000000000000000e+00;+9.7217436616695301e-05;+0.0000000000000000e+00;+9.3250168429928645e-06;+9.7217436616695301e-05;+2.6261238397669743e-13;+9.3809117475963631e-05
21050;+0.0000000000000000e+00;+9.7653936577778963e-05;+0.0000000000000000e+00;+9.3634790006373909e-06;+9.7653936577778963e-05;+2.6387505477780774e-13;+9.4158814205836340e-05
21100;+0.0000000000000000e+00;+9.8020749725096851e-05;+0.0000000000000000e+00;+9.3856964624547286e-06;+9.8020749725096851e-05;+2.6459655941120373e-13;+9.4441233697619957e-05
21150;+0.0000000000000000e+00;+9.8504999737289905e-05;+0.0000000000000000e+00;+9.4070643876498697e-06;+9.8504999737289905e-05;+2.6568317213496463e-13;+9.4678095416734603e-05
21200;+0.0000000000000000e+00;+9.8741290168299147e-05;+0.0000000000000000e+00;+9.4159430323242528e-06;+9.8741290168299147e-05;+2.6655166214299756e-13;+9.5215164371238343e-05
21250;+0.0000000000000000e+00;+9.9265318936433665e-05;+0.0000000000000000e+00;+9.4320299707712249e-06;+9.9265318936433665e-05;+2.6785696200072405e-13;+9.5747637762214042e-05
21300;+0.0000000000000000e+00;+9.9737255054165028e-05;+0.0000000000000000e+00;+9.4644229926871393e-06;+9.9737255054165028e-05;+2.6871328346040350e-13;+9.6152059300052306e-05
21350;+0.0000000000000000e+00;+1.0025562557718193e-04;+0.0000000000000000e+00;+9.4910879750411461e-06;+1.0025562557718193e-04;+2.6945652262486649e-13;+9.6361917363051565e-05
21400;+0.0000000000000000e+00;+1.0064533972105551e-04;+0.0000000000000000e+00;+9.5163764478480679e-06;+1.0064533972105551e-04;+2.7037982773411259e-13;+9.6687210817613059e-05
21450;+0.0000000000000000e+00;+1.0100514577512224e-04;+0.0000000000000000e+00;+9.5391771315986560e-06;+1.0100514577512224e-04;+2.7161632221273117e-13;+9.7030256125600232e-05
21500;+0.0000000000000000e+00;+1.0142443890940265e-04;+0.0000000000000000e+00;+9.5753446904180799e-06;+1.0142443890940265e-04;+2.7283424269768024e-13;+9.7438972102298111e-05
21550;+0.0000000000000000e+00;+1.0170152604238158e-04;+0.0000000000000000e+00;+9.6067403965655235e-06;+1.0170152604238158e-04;+2.7348731949080612e-13;+9.7751915006484026e-05
21600;+0.0000000000000000e+00;+1.0201350488574470e-04;+0.0000000000000000e+00;+9.6502371436169882e-06;+1.0201350488574470e-04;+2.7500613969608476e-13;+9.8097079206729113e-05
21650;+0.0000000000000000e+00;+1.0246101782979826e-04;+0.0000000000000000e+00;+9.6894248276486454e-06;+1.0246101782979826e-04;+2.7640754809562897e-13;+9.8595942127213185e-05
21700;+0.0000000000000000e+00;+1.0302397444969846e-04;+0.0000000000000000e+00;+9.7260565440358548e-06;+1.0302397444969846e-04;+2.7857851185457810e-13;+9.9330295930984117e-05
21750;+0.0000000000000000e+00;+1.0363038223700677e-04;+0.0000000000000000e+00;+9.7548920755898472e-06;+1.0363038223700677e-04;+2.7965735728355524e-13;+9.9746766060586890e-05
21800;+0.0000000000000000e+00;+1.0403931842254977e-04;+0.0000000000000000e+00;+9.7776774827351372e-06;+1.0403931842254977e-04;+2.8055154854251058e-13;+1.0020022436932752e-04
21850;+0.0000000000000000e+00;+1.0445304864053967e-04;+0.0000000000000000e+00;+9.8044954458177792e-06;+1.0445304864053967e-04;+2.8170676868751512e-13;+1.0054936326989550e-04
21900;+0.0000000000000000e+00;+1.0487321735473935e-04;+0.0000000000000000e+00;+9.8261474383577945e-06;+1.0487321735473935e-04;+2.8298003197004117e-13;+1.0087020961744217e-04
21950;+0.0000000000000000e+00;+1.0527691896600167e-04;+0.0000000000000000e+00;+9.8519200395001340e-06;+1.0527691896600167e-04;+2.8439005346440632e-13;+1.0144310367154498e-04
