Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
359000000;0.0000000000000000e+00;5.3432435105313082e-07;2.6567182492231017e-16;1.7004491220649937e-12;1.2951501485194478e-15;4.4284772345358847e-08
361000000;0.0000000000000000e+00;6.0098907869642342e-07;1.8163752246786608e-16;1.3542068046805065e-12;1.4035626712899114e-15;4.6102828365424543e-08
363000000;0.0000000000000000e+00;7.6932960971177304e-07;2.6274244705203317e-16;1.6458351104576046e-12;1.3958192505166850e-15;4.7635694070458721e-08
365000000;0.0000000000000000e+00;8.1133364253760782e-07;3.5929020601113117e-16;1.7802829706299102e-12;1.6494686744384318e-15;4.8749105394044570e-08
367000000;0.0000000000000000e+00;8.0544048842071561e-07;2.9236176751444943e-16;1.9906750306032432e-12;1.4780511550261458e-15;4.4264794873339653e-08
369000000;0.0000000000000000e+00;7.2939183813199504e-07;2.4231388191047550e-16;1.7732045258788535e-12;1.5831173628477804e-15;1.4327058665227478e-08
371000000;0.0000000000000000e+00;6.2688284155857757e-07;1.6067141130238936e-16;1.8429492882906158e-12;8.3549133807667039e-16;4.8505062379166249e-08
373000000;0.0000000000000000e+00;8.5822762754771421e-07;2.3971474214978277e-16;2.0842078169032472e-12;1.0707258495408748e-15;5.8687653383427987e-08
375000000;0.0000000000000000e+00;5.9581723721573265e-07;6.3583168419475008e-17;2.2427055205641754e-12;1.5577876283744772e-15;3.8565318409351367e-08
377000000;0.0000000000000000e+00;7.4702302958920608e-07;1.5811465690931685e-16;2.4029791209722038e-12;2.0871134701919226e-15;6.2214638574459203e-08
379000000;0.0000000000000000e+00;5.9752283851340058e-07;2.2019259133604886e-16;2.6179483600875157e-12;1.6829005202522192e-15;4.3019996317055824e-08
381000000;0.0000000000000000e+00;6.0338715575637110e-07;2.9726254704157750e-16;2.4167445041272236e-12;1.6114759112198445e-15;4.3541588686764852e-08
383000000;0.0000000000000000e+00;6.3872424205535739e-07;2.3345437011452681e-16;2.5632667293064820e-12;1.4941079692264488e-15;4.5927490876138457e-08
385000000;0.0000000000000000e+00;6.8809823416725828e-07;1.3934491419676915e-16;2.7282805240324782e-12;1.4398974492754069e-15;4.5051960101904219e-09
387000000;0.0000000000000000e+00;9.2894747689094098e-07;2.6184616168964935e-16;2.9391153444603636e-12;1.4786606780490739e-15;2.9727985973806279e-08
389000000;0.0000000000000000e+00;9.7402321842319869e-07;1.9920582636913846e-16;2.8896030926280326e-12;8.7344093032988850e-16;6.5252293436295737e-08
391000000;0.0000000000000000e+00;9.0390918775773674e-07;1.8294185306247418e-16;2.8163898282319063e-12;1.3873090534650469e-15;5.0436479549244426e-08
393000000;0.0000000000000000e+00;6.1643001629107607e-07;2.5784931626240480e-16;2.7002283773497713e-12;1.8504480378773692e-15;4.5826660221719683e-08
395000000;0.0000000000000000e+00;7.1654362685569397e-07;3.4708745349443998e-16;2.7982341409866994e-12;1.5694389203263744e-15;3.9609760219860310e-08
397000000;0.0000000000000000e+00;6.4178266170948203e-07;2.7026331007289753e-16;2.5434780393308266e-12;1.1711410099349720e-15;3.7599236171310244e-08
399000000;0.0000000000000000e+00;7.0433372715514354e-07;2.2409046995646851e-16;2.5139664063701817e-12;2.0168142297361905e-15;4.6418364363848206e-08
401000000;0.0000000000000000e+00;5.6805861714691536e-07;1.6351334419305178e-16;2.4094285856303652e-12;1.3824310003783038e-15;2.7062549982478311e-08
403000000;0.0000000000000000e+00;5.8022643597648037e-07;2.2186516613822741e-16;2.1735242880513581e-12;1.4938921197855224e-15;5.5424771165927559e-08
405000000;0.0000000000000000e+00;6.1978011741157199e-07;2.0605177316655630e-16;2.2145708681572663e-12;1.6484141856436095e-15;4.2799275014862970e-08
407000000;0.0000000000000000e+00;8.4736546836821371e-07;1.9039449922711516e-16;2.1945016438650309e-12;1.2155956487597677e-15;4.4895700581994635e-08
409000000;0.0000000000000000e+00;9.8994674020443646e-07;1.8946372983649272e-16;2.3383613577225922e-12;1.0784858483826471e-15;3.9016056541388746e-08
411000000;0.0000000000000000e+00;6.1209212967943421e-07;2.1754909190098525e-16;2.3573619593889954e-12;1.1022487319743109e-15;1.7537852867918610e-08
413000000;0.0000000000000000e+00;7.3856995383744524e-07;2.3092849315035405e-16;2.0199315312302213e-12;1.6742315765395263e-15;4.3498453303005403e-08
415000000;0.0000000000000000e+00;5.7688250634364931e-07;1.5799870598392879e-16;2.1068122005194658e-12;1.2065355742256061e-15;5.3057551735138893e-08
417000000;0.0000000000000000e+00;6.9051118515700086e-07;1.0006281189942341e-16;1.9956670127877260e-12;1.1721643662218307e-15;4.5598836706542187e-08
419000000;0.0000000000000000e+00;6.3426049182472988e-07;1.4226395676266384e-16;1.9705834243363813e-12;1.5649035260403624e-15;2.8366821601480142e-08
421000000;0.0000000000000000e+00;8.4942145466739015e-07;1.2742909829270837e-16;2.1445467707941759e-12;1.3592437131658675e-15;3.3479708223162337e-08
423000000;0.0000000000000000e+00;7.4234995853355911e-07;2.3956222504812918e-16;2.1959400901243534e-12;1.2541787042664012e-15;4.4870678932141999e-08
425000000;0.0000000000000000e+00;4.3595077620991921e-07;1.5428151519346997e-16;1.8604106645403344e-12;6.4517724568811870e-16;3.6629173401435955e-08
427000000;0.0000000000000000e+00;4.2781484455049377e-07;1.2563934333703502e-16;2.0959574019944633e-12;1.0051147472554036e-15;1.9502654492123583e-08
429000000;0.0000000000000000e+00;3.4408292393491300e-07;1.8063396009511305e-16;1.9185132900434648e-12;1.9869735602641999e-15;8.4155367869022918e-09
431000000;0.0000000000000000e+00;9.4358222387262261e-07;2.2128740055714383e-16;1.9147860457267412e-12;1.4245376412680104e-15;3.8481813522635889e-08
433000000;0.0000000000000000e+00;8.4369654346284699e-07;1.2389902555286294e-16;1.8472381027270762e-12;1.3215896035863608e-15;3.5003293045757147e-08
435000000;0.0000000000000000e+00;6.2221945454210320e-07;1.9184652473934555e-16;1.7011305414618449e-12;1.7403220459418270e-15;1.7000880076431094e-08
437000000;0.0000000000000000e+00;6.9791927145701540e-07;1.6368626796426359e-16;1.6281054646010091e-12;1.8687515593588746e-15;4.9259997336942912e-08
439000000;0.0000000000000000e+00;7.2221207659562681e-07;1.4936255778739037e-16;1.6968944408232977e-12;9.3691059026461783e-16;3.1741771507390626e-08
441000000;0.0000000000000000e+00;9.9315929248874543e-07;1.2165147601829385e-16;1.7838702100814346e-12;1.2976157437575704e-15;4.3582555072587958e-08
443000000;0.0000000000000000e+00;8.3202098610532064e-07;1.7492499472684498e-16;1.6154054158299420e-12;1.1437403517454576e-15;3.3350126033551966e-08
445000000;0.0000000000000000e+00;7.9303274802532424e-07;1.4734786047348921e-16;1.5543859753713543e-12;1.1385971041767220e-15;3.7615462840225606e-08
447000000;0.0000000000000000e+00;6.3828615616466772e-07;1.6002356404743664e-16;1.7055844884572700e-12;1.1201649499488786e-15;4.2937533437159584e-08
449000000;0.0000000000000000e+00;5.4904059290243814e-07;1.7258643014638075e-16;1.8039530247444960e-12;6.6379396247366068e-16;1.0308657250036325e-08
451000000;0.0000000000000000e+00;7.9763589912769349e-07;1.3217030618888801e-16;1.8471725464534142e-12;1.4010052449703453e-15;3.4586937322016304e-08
453000000;0.0000000000000000e+00;6.3325883783751273e-07;1.0526960134721435e-16;1.7180920088667664e-12;1.0790134143101639e-15;4.3958477367584352e-08
455000000;0.0000000000000000e+00;3.7902197986052930e-07;1.7031204709964163e-16;1.8700655795210346e-12;1.3231935944016851e-15;3.6182266467260608e-08
457000000;0.0000000000000000e+00;4.8579193397331299e-07;1.1739232638884526e-16;1.9154123272153795e-12;9.9131297749586103e-16;3.9773644482861688e-08
459000000;0.0000000000000000e+00;9.2657025763844086e-07;2.3376187494561872e-16;1.7192926187501892e-12;6.4933854197507231e-16;4.1234152485759683e-08
461000000;0.0000000000000000e+00;7.2208838084992051e-07;1.5516542159373130e-16;1.6076042814271029e-12;1.3835583426773490e-15;3.0817831149909189e-08
463000000;0.0000000000000000e+00;7.5842452839472630e-07;1.5449532003415536e-16;1.4396131408829219e-12;1.2359625592950920e-15;3.6196900725133661e-08
465000000;0.0000000000000000e+00;5.7797630188832032e-07;1.0255347336100930e-16;1.5098050543420229e-12;1.2306416808422764e-15;2.1306756581978780e-08
467000000;0.0000000000000000e+00;5.9004910835887718e-07;2.5528545332923420e-16;1.5129747672100313e-12;1.4934199010189025e-15;2.0351900648355738e-08
469000000;0.0000000000000000e+00;6.7487891320605976e-07;2.4148718800446947e-16;1.5824019936528026e-12;1.2836950499554779e-15;3.9595230545119778e-08
471000000;0.0000000000000000e+00;5.6844316275949602e-07;2.0249422343052160e-16;1.7277693048555169e-12;1.7718244532296909e-15;5.8401315080960264e-09
473000000;0.0000000000000000e+00;7.8482337470829199e-07;2.0163831448570558e-16;1.8651418075467376e-12;1.6005041212694264e-15;2.1112331892293276e-08
475000000;0.0000000000000000e+00;6.1937928226802216e-07;1.8824028852717219e-16;1.8301097357955378e-12;7.6551050744404994e-16;3.8135815070751122e-08
477000000;0.0000000000000000e+00;4.2792473405300288e-07;2.4993479678117370e-16;1.7666516133045178e-12;1.1497000645525385e-15;3.2188235795126777e-08
479000000;0.0000000000000000e+00;4.6173784251539955e-07;1.7422393619698111e-16;1.7098461535957804e-12;1.1822338524837617e-15;4.6269624570676195e-08
481000000;0.0000000000000000e+00;7.2104158335621772e-07;2.3546323442903790e-16;1.8770881186315140e-12;1.5119218209882763e-15;3.9774290870893517e-08
483000000;0.0000000000000000e+00;7.4525561595384689e-07;2.3448794277516412e-16;1.7616832314611922e-12;1.2094641266898404e-15;3.7640978690972181e-08
485000000;0.0000000000000000e+00;6.4011654628348415e-07;1.1061547319444408e-16;1.9852527699736679e-12;1.4502917598226363e-15;3.2541554270313788e-08
487000000;0.0000000000000000e+00;5.1224287738837704e-07;1.2240079655725857e-16;1.9214354655950220e-12;1.1628075677892249e-15;5.5138949405143404e-09
489000000;0.0000000000000000e+00;4.3149492011029059e-07;1.9504001044342619e-16;1.9112092522644520e-12;1.5847000850839384e-15;4.6176466484635531e-08
491000000;0.0000000000000000e+00;6.1332745403823653e-07;1.8210510553656636e-16;1.9015172318108543e-12;1.4082794827021773e-15;3.7072856181015657e-08
493000000;0.0000000000000000e+00;7.5164939237453801e-07;1.5718432031625008e-16;2.0861019341852075e-12;1.3421122709008456e-15;4.4034720735864803e-08
495000000;0.0000000000000000e+00;6.2923789506535217e-07;1.8063347698241012e-16;1.7509164202992198e-12;1.2042231806588175e-15;3.2489762169467866e-08
497000000;0.0000000000000000e+00;5.6604295413752938e-07;1.5591901177946787e-16;1.7375974501129026e-12;1.5591901178989571e-15;3.3631087157007546e-08
499000000;0.0000000000000000e+00;6.4502579865786545e-07;2.0307683789723603e-16;1.6653375829595853e-12;9.4371001240153350e-16;2.6490091257634944e-08
501000000;0.0000000000000000e+00;5.5575440045544645e-07;1.9036905025240692e-16;1.7679692677539210e-12;1.4396659418976675e-15;1.9866965661004078e-08
503000000;0.0000000000000000e+00;6.1832426910465687e-07;2.1331324402522626e-16;1.7748017428859003e-12;1.5879985947770220e-15;3.7288527461554178e-08
505000000;0.0000000000000000e+00;6.8160162767315650e-07;1.6525258989180706e-16;1.8970171056939659e-12;1.7469559496327535e-15;2.7220768604790135e-08
507000000;0.0000000000000000e+00;9.2512727417811894e-07;1.9987250046508803e-16;1.7584312302150847e-12;9.5233367820880924e-16;4.0111794245000544e-08
509000000;0.0000000000000000e+00;8.8716428751221776e-07;1.9908738259314354e-16;1.6036957105678716e-12;1.3819006562594777e-15;1.4887218297455670e-08
511000000;0.0000000000000000e+00;5.3689454991416605e-07;1.2831666609355679e-16;1.5197126021215378e-12;1.2831666611906886e-15;3.5538128946567330e-08
513000000;0.0000000000000000e+00;7.8557390740426209e-07;1.2781637748883997e-16;1.4963811893294182e-12;1.4989375155122880e-15;3.5817707402819216e-08
515000000;0.0000000000000000e+00;3.5362399705144768e-07;2.0834181588335431e-16;1.7654885477403103e-12;1.3542218029935915e-15;2.3680763460466422e-08
517000000;0.0000000000000000e+00;7.2997136902732847e-07;1.8447580906918898e-16;2.0265590023574119e-12;1.5219254263992999e-15;2.9130140136873230e-08
519000000;0.0000000000000000e+00;7.1612625450049764e-07;1.4930882689156787e-16;1.9637441488435371e-12;1.3782353249479146e-15;3.4835057043192952e-08
521000000;0.0000000000000000e+00;4.6450027352824669e-07;1.4873579891224455e-16;1.9392287883196460e-12;1.2127688223108700e-15;2.7933264124998066e-08
523000000;0.0000000000000000e+00;6.1452107969500760e-07;1.8235882524962585e-16;1.9340863015118488e-12;9.4598640545367851e-16;2.9044143624989561e-08
525000000;0.0000000000000000e+00;6.2950605917458220e-07;1.5895619553155013e-16;1.8931682886443122e-12;7.0394886533225612e-16;3.2198788094186167e-08
527000000;0.0000000000000000e+00;6.8147911722971979e-07;1.8097480696528526e-16;1.8098498678958897e-12;9.7273958805929230e-16;3.3690153229877858e-08
529000000;0.0000000000000000e+00;5.2577964773095659e-07;1.4648631878103740e-16;1.8348650918071632e-12;9.4652698228918518e-16;2.9921322796457163e-08
531000000;0.0000000000000000e+00;5.2017313821851097e-07;1.1225756901633999e-16;1.9195033985168841e-12;1.3358650715117920e-15;1.7027377583304007e-08
533000000;0.0000000000000000e+00;5.8793097646604784e-07;1.6775397763723679e-16;2.0859200600469920e-12;1.2413794350966088e-15;3.4133523502698930e-08
535000000;0.0000000000000000e+00;5.7591915907527995e-07;1.6712712588142850e-16;2.1301800631083822e-12;1.1921734984793014e-15;2.2709885318950646e-08
