Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
361000000;0.0000000000000000e+00;6.8952429486941458e-07;2.4768753038224515e-16;1.3548673047621728e-12;1.2054126476458773e-15;4.5280387737979520e-08
363000000;0.0000000000000000e+00;8.4686562624206870e-07;3.1200665616195270e-16;1.6449483546951555e-12;1.6914045028851554e-15;5.6348893956350410e-08
365000000;0.0000000000000000e+00;5.9665059669301121e-07;2.4497059503917627e-16;1.7802176451372888e-12;5.3893530860941492e-16;5.1650238032684823e-08
367000000;0.0000000000000000e+00;8.9380787977377594e-07;2.2739248527290483e-16;1.9900415801062675e-12;1.3318702738382937e-15;4.4264795652971099e-08
369000000;0.0000000000000000e+00;6.1669674543439842e-07;2.1000536442314155e-16;1.7717021798093828e-12;1.3246492228828027e-15;2.2999810659318425e-08
371000000;0.0000000000000000e+00;7.1871933830129751e-07;1.1246998817885342e-16;1.8428207511654531e-12;9.1582704363835002e-16;4.4380360205423158e-08
373000000;0.0000000000000000e+00;4.7172763302223556e-07;2.2373375945040801e-16;2.0841438929693577e-12;7.9904914218892009e-16;5.1616636832045131e-08
375000000;0.0000000000000000e+00;7.4318899491539383e-07;2.0664529778783252e-16;2.2430075406109782e-12;1.3829339155617891e-15;3.8565317932477601e-08
377000000;0.0000000000000000e+00;6.3361438777591230e-07;3.4785224488916550e-16;2.4043547184910210e-12;1.0751796660941370e-15;4.4995190722665139e-08
379000000;0.0000000000000000e+00;4.1526729252977322e-07;3.1456084525985090e-16;2.6172248701493665e-12;1.4784359689167164e-15;2.8327119776791447e-08
381000000;0.0000000000000000e+00;7.0731592173554619e-07;2.1903556067747687e-16;2.4152581914038168e-12;1.3298587600385346e-15;4.2507962879266297e-08
383000000;0.0000000000000000e+00;4.1808434485688545e-07;2.8014524402783824e-16;2.5647141464063367e-12;1.1828354744859468e-15;4.4767115645134789e-08
385000000;0.0000000000000000e+00;5.7463318287655221e-07;3.2513813367320048e-16;2.7286366277140778e-12;1.5173112892179256e-15;1.9326888270154758e-08
387000000;0.0000000000000000e+00;5.4683417924649050e-07;1.3862443835495989e-16;2.9364814801293345e-12;1.0627873618241019e-15;3.9613979502490877e-08
389000000;0.0000000000000000e+00;5.6345320657093024e-07;1.0726467548663610e-16;2.8887756222673459e-12;1.2105584802189327e-15;5.9406620366332123e-08
391000000;0.0000000000000000e+00;6.3484006682738031e-07;1.2196123549222232e-16;2.8163745830718133e-12;1.2348575086891267e-15;4.4111050894458229e-08
393000000;0.0000000000000000e+00;2.9932690421865087e-07;2.7301692315523631e-16;2.6996368406862349e-12;1.2589113677834824e-15;4.5826659872864750e-08
395000000;0.0000000000000000e+00;6.3860613227696603e-07;2.1127062385208845e-16;2.7985812284497607e-12;8.9035477180730330e-16;3.9609759586048393e-08
397000000;0.0000000000000000e+00;7.7390938724666677e-07;2.5524868156728952e-16;2.5429525273395305e-12;1.2912580362522119e-15;2.8155133855002266e-08
399000000;0.0000000000000000e+00;5.2890432162020794e-07;3.1372665791513182e-16;2.5134136498766612e-12;9.8599806624571668e-16;5.5816757514195488e-08
401000000;0.0000000000000000e+00;4.2954309338064784e-07;2.2297274176389096e-16;2.4081948031251094e-12;8.7702611854513951e-16;2.7079408713175571e-08
403000000;0.0000000000000000e+00;6.3080605620539671e-07;2.2186516622450444e-16;2.1751512992706016e-12;8.5787864238722839e-16;4.1148305386594566e-08
405000000;0.0000000000000000e+00;6.8499207694722282e-07;2.2076975693971130e-16;2.2149682537210700e-12;8.3892507602153386e-16;2.6502036294821067e-08
407000000;0.0000000000000000e+00;5.1751822615923337e-07;2.1968596065574064e-16;2.1953364505152372e-12;1.3034700338510324e-15;3.4560025877016078e-08
409000000;0.0000000000000000e+00;5.6383427526952497e-07;1.7488959707506754e-16;2.3393378246381185e-12;1.2533754457399808e-15;3.4842233876321024e-08
411000000;0.0000000000000000e+00;3.2530779190320624e-07;1.5953600072781464e-16;2.3588993063044798e-12;1.2617847324723391e-15;2.7763876745575572e-08
413000000;0.0000000000000000e+00;5.8456917289134999e-07;2.4536152438919736e-16;2.0207542139881939e-12;1.2268076192062311e-15;3.5749779191566915e-08
415000000;0.0000000000000000e+00;5.6806032640694034e-07;2.1545278094539617e-16;2.1067691099682726e-12;1.2783531653550160e-15;6.9720246118493408e-08
417000000;0.0000000000000000e+00;5.3896903966452485e-07;2.7159906047927613e-16;1.9940803024868940e-12;1.2436378038321599e-15;5.3736310586765602e-08
419000000;0.0000000000000000e+00;7.4037016210012640e-07;2.8452791425593342e-16;1.9705265187521571e-12;1.1238852578144355e-15;3.1194676610029269e-08
421000000;0.0000000000000000e+00;5.5434813360461565e-07;1.9822304159846421e-16;2.1445467707878921e-12;9.0616247615739312e-16;2.6088416372417172e-08
423000000;0.0000000000000000e+00;7.6130302808986765e-07;2.3956222494591687e-16;2.1947422789962336e-12;1.2400868134802238e-15;4.7599321549956200e-08
425000000;0.0000000000000000e+00;5.4217816955073413e-07;1.5428151526302391e-16;1.8620095820608838e-12;7.5738198474512765e-16;4.3388190388003531e-08
427000000;0.0000000000000000e+00;5.7801406296941819e-07;1.6751912406458192e-16;2.0974511141797247e-12;1.1307540876839002e-15;3.3975042868489971e-08
429000000;0.0000000000000000e+00;5.3714973088657985e-07;9.7264440132886828e-17;1.9190274020848161e-12;9.8653932036300990e-16;8.4155365923734016e-09
431000000;0.0000000000000000e+00;7.7309945169899390e-07;9.6813237555923161e-17;1.9143573013865159e-12;1.0234542277841458e-15;4.0712668326530449e-08
433000000;0.0000000000000000e+00;4.8110317617936920e-07;2.0649837568194982e-16;1.8474721342202063e-12;5.7819545234572251e-16;4.2394158145718916e-08
435000000;0.0000000000000000e+00;6.3818498236754076e-07;1.0962658545645801e-16;1.7013772012803489e-12;1.0140459164397133e-15;3.8459393414198459e-08
437000000;0.0000000000000000e+00;5.2866237343520617e-07;2.0460783469092085e-16;1.6283373534823066e-12;1.1594443982787206e-15;4.6608844814930029e-08
439000000;0.0000000000000000e+00;3.7403368618693345e-07;2.3083304400869953e-16;1.6974647342244953e-12;7.3323437471892520e-16;3.6866802643778754e-08
441000000;0.0000000000000000e+00;7.4008494440374284e-07;1.0813464531388345e-16;1.7846001189340822e-12;8.7859399330961625e-16;4.3425227773840721e-08
443000000;0.0000000000000000e+00;6.7767621968512505e-07;2.1529230135621728e-16;1.6156745312029126e-12;8.2080189850103195e-16;4.8396225461574320e-08
445000000;0.0000000000000000e+00;4.8284667566100066e-07;9.3766820469763340e-17;1.5538769554930670e-12;1.1252018435356047e-15;3.7615462933992451e-08
447000000;0.0000000000000000e+00;3.7180500994966639e-07;1.4668826728996205e-16;1.7052377707393749e-12;1.0134825739574694e-15;3.6515057447017014e-08
449000000;0.0000000000000000e+00;5.0016995752642406e-07;2.6551758502214235e-16;1.8053469920609213e-12;1.1417256176946906e-15;1.6416356200385013e-08
451000000;0.0000000000000000e+00;7.4621602636547942e-07;1.5860436737907727e-16;1.8494987438364061e-12;9.9127729410099193e-16;3.8193728822325119e-08
453000000;0.0000000000000000e+00;4.8084317343340286e-07;6.5793500955611338e-17;1.7165129648454428e-12;9.7374381427829820e-16;3.9766804134616357e-08
455000000;0.0000000000000000e+00;5.6994263284926287e-07;2.3581668064443611e-16;1.8694891387456607e-12;8.7776208889750349e-16;4.3447444815157749e-08
457000000;0.0000000000000000e+00;4.1252420984510432e-07;1.3043591816475267e-16;1.9153471092569417e-12;1.1217488959412997e-15;3.5181903445208103e-08
459000000;0.0000000000000000e+00;6.5067234960888491e-07;2.0778833377648324e-16;1.7175913517699063e-12;1.5454257302775557e-15;3.5103939910303183e-08
461000000;0.0000000000000000e+00;4.4341504577655330e-07;2.8446993967600435e-16;1.6059491835987466e-12;1.2542538245617104e-15;3.7759816647445650e-08
463000000;0.0000000000000000e+00;4.8468312122798534e-07;2.1886837012536680e-16;1.4384415513722556e-12;1.0685926301465879e-15;2.9196421827061039e-08
465000000;0.0000000000000000e+00;7.2945949942901362e-07;1.5383021022582644e-16;1.5103178217042474e-12;7.1787431340063281e-16;8.8070556004776441e-09
467000000;0.0000000000000000e+00;7.0155087863077854e-07;2.0422836246346136e-16;1.5126301318504625e-12;1.2126059030234452e-15;2.9333099472620397e-08
469000000;0.0000000000000000e+00;7.2488378352079035e-07;1.9064778010187104e-16;1.5821859261725116e-12;1.4107935705141880e-15;4.7186918236164450e-08
471000000;0.0000000000000000e+00;5.1391976181040583e-07;1.3921477848466311e-16;1.7264151247371705e-12;1.3668360078104229e-15;1.7481974165610667e-08
473000000;0.0000000000000000e+00;7.9815019858816233e-07;2.1424070923697040e-16;1.8647637357074858e-12;1.1216131239341546e-15;3.4533921972203454e-08
475000000;0.0000000000000000e+00;6.8480700100295337e-07;2.5098705199282762e-16;1.8297207058684636e-12;1.0290469109874201e-15;3.4161094692586317e-08
477000000;0.0000000000000000e+00;5.1034021525465557e-07;1.3746413818921842e-16;1.7666641100452834e-12;8.8726852857853012e-16;3.4094835809567547e-08
479000000;0.0000000000000000e+00;5.1015485381547073e-07;1.9911306973371984e-16;1.7085892523407899e-12;1.0702327504481090e-15;3.9508777665003752e-08
481000000;0.0000000000000000e+00;6.2939653606030408e-07;1.6110642355196704e-16;1.8782778276052428e-12;1.3632081981339797e-15;2.5133582147884668e-08
483000000;0.0000000000000000e+00;6.0038033651856726e-07;1.8512206048267984e-16;1.7636085008882009e-12;1.3205373628496263e-15;2.9335714244456879e-08
485000000;0.0000000000000000e+00;8.3514153359356411e-07;2.4581216279988178e-16;1.9844784616611241e-12;1.0324110833619610e-15;3.3085113178497994e-08
487000000;0.0000000000000000e+00;4.8766239896817049e-07;1.2240079674046685e-16;1.9213620251175975e-12;1.5789702765850689e-15;1.1552307962918405e-08
489000000;0.0000000000000000e+00;3.5786585995036602e-07;1.5847000851397138e-16;1.9118065622957701e-12;1.1336700610262299e-15;5.3264803975016265e-08
491000000;0.0000000000000000e+00;4.3106200872501285e-07;1.3354374404609267e-16;1.9020635471282362e-12;1.2625953980186442e-15;4.3495927374035861e-08
493000000;0.0000000000000000e+00;4.8985739981286121e-07;1.5718432039842885e-16;2.0849290973348499e-12;9.0683261817389794e-16;3.8713232623866896e-08
495000000;0.0000000000000000e+00;3.6207653275062968e-07;9.6337854441396680e-17;1.7501095907686848e-12;1.0235897030101187e-15;3.2412095267793192e-08
497000000;0.0000000000000000e+00;4.6649255663760357e-07;1.6791278187851738e-16;1.7378013442034724e-12;8.7554522100089584e-16;3.4313245918708875e-08
499000000;0.0000000000000000e+00;6.4669329207997643e-07;2.3891392701316046e-16;1.6650867233384640e-12;9.7954710088351301e-16;1.9489118831047233e-08
501000000;0.0000000000000000e+00;4.9197653403132382e-07;2.7365550965436046e-16;1.7683975981161519e-12;9.8753944794591464e-16;3.3241429573205924e-08
503000000;0.0000000000000000e+00;4.6352230064627554e-07;1.8961177253506434e-16;1.7754535333545093e-12;6.1623826089104309e-16;3.9121901654555995e-08
505000000;0.0000000000000000e+00;3.2260322723308716e-07;2.4787888479179190e-16;1.8983627339277365e-12;9.7971178312336003e-16;1.4852182716770005e-08
507000000;0.0000000000000000e+00;5.4492624439084321e-07;2.2338691233769392e-16;1.7589250328624923e-12;1.1757205910109643e-15;4.1915045522094154e-08
509000000;0.0000000000000000e+00;4.5249110455067076e-07;2.3422045000302405e-16;1.6024074980933018e-12;4.9186294496663585e-16;8.8031349073142597e-09
511000000;0.0000000000000000e+00;3.8391027306942011e-07;1.6331212051933183e-16;1.5195726203038825e-12;1.1315196911950507e-15;2.6339806125397521e-08
513000000;0.0000000000000000e+00;5.3928465541318415e-07;1.5105571877987265e-16;1.4971829466034599e-12;6.6232122865477508e-16;3.6093536721346847e-08
515000000;0.0000000000000000e+00;6.6268281685959323e-07;1.7361817988450212e-16;1.7657779113699103e-12;8.3336726378362803e-16;2.2632645497337841e-08
517000000;0.0000000000000000e+00;3.2711507379808720e-07;1.8447580909773537e-16;2.0263975860194183e-12;1.2106224995941477e-15;2.7820230164548327e-08
519000000;0.0000000000000000e+00;5.4366080055835679e-07;1.8376471017553318e-16;1.9645710900436630e-12;7.3505883959210337e-16;3.6778940707366143e-08
521000000;0.0000000000000000e+00;5.5592976352238027e-07;1.9450066037016192e-16;1.9404186747140043e-12;7.8944385628361895e-16;4.1765564276004685e-08
523000000;0.0000000000000000e+00;6.1494159491945737e-07;1.5956397185498218e-16;1.9344510191616998e-12;1.0941529511243176e-15;3.1522300416120869e-08
525000000;0.0000000000000000e+00;5.7738503889833616e-07;2.4978830702166578e-16;1.8914651865517148e-12;1.2035254809944531e-15;3.5190975009054699e-08
527000000;0.0000000000000000e+00;5.1373469497751204e-07;1.8097480694209936e-16;1.8083228929615660e-12;1.0179832893022399e-15;3.7054443820971008e-08
529000000;0.0000000000000000e+00;5.8621676444494559e-07;2.2536356723364716e-16;1.8336932012590798e-12;8.7891791273439648e-16;2.9769654151917579e-08
531000000;0.0000000000000000e+00;4.6895878391964476e-07;1.2348332596206506e-16;1.9201769439305617e-12;1.0552211490706037e-15;1.7027377504723695e-08
533000000;0.0000000000000000e+00;6.1866533167258918e-07;1.4538678065816373e-16;2.0868259315264901e-12;1.2637466315783715e-15;3.0272336192290941e-08
535000000;0.0000000000000000e+00;3.8728241989320201e-07;8.9134467142813128e-17;2.1294447037534445e-12;8.8020286332969467e-16;2.5961338541965844e-08
